program,family,piid,work_type,vendor_uei,vendor_name,award_date,fy,dollar_m,report_id,naics4,capability
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-08-17,2016,0.031,20693265,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2016-08-25,2016,0.289,20692845,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2016-08-25,2016,0.011,20692812,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2016-09-22,2016,0.038,20692370,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2016-09-26,2016,0.031,20692828,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2016-09-27,2016,0.105,20692387,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2016-09-29,2016,0.328,20692846,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2016-09-29,2016,0.031,20692829,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-04,2017,0.034,20693268,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-04,2017,0.013,20693255,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-04,2017,-0.0,20693248,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-11,2017,0.125,20693285,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-11,2017,0.007,20693253,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2016-10-14,2017,0.072,20692213,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2016-10-14,2017,0.006,20692196,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2016-10-17,2017,0.438,20692217,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2016-10-19,2017,0.035,20692369,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,ETWEE7EYY9G5,COGITIC CORPORATION,2016-10-25,2017,0.042,20692527,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,ETWEE7EYY9G5,COGITIC CORPORATION,2016-10-25,2017,0.042,20692526,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2016-10-27,2017,0.042,20692374,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-31,2017,0.469,20693291,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2016-10-31,2017,0.019,20693259,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,2016-11-16,2017,0.065,20692777,3364,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2016-11-17,2017,0.039,20692210,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2016-12-19,2017,0.038,20692371,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-01-04,2017,0.001,20692804,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2017-01-04,2017,0.039,20692473,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MT6DZPQUP663,ADOLF WURTH GMBH & CO KG,2017-01-05,2017,0.062,20693890,3327,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing"
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-01-06,2017,0.029,20693263,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.097,20692386,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.02,20692365,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.019,20692362,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.012,20692361,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.009,20692360,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-06,2017,0.004,20692359,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-12,2017,0.045,20692377,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-01-18,2017,0.007,20693254,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-01-18,2017,0.134,20692388,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-01-19,2017,0.559,20692219,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-01-19,2017,0.017,20692198,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-01-27,2017,0.03,20692199,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-02-02,2017,0.192,20692844,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,2017-02-07,2017,0.144,20692778,3364,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-02-09,2017,0.037,20693270,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-03-23,2017,0.041,20693272,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-03-27,2017,0.014,20692815,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-03-27,2017,0.011,20692813,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-04-03,2017,0.544,20692218,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,GCWKULHML2S3,"WARTSILA DEFENSE, INC.",2017-04-06,2017,0.028,20693872,,
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-04-28,2017,0.003,20692194,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-05-10,2017,0.035,20693269,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-05-15,2017,0.15,20693287,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-05-23,2017,0.059,20692838,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-05-23,2017,0.009,20692811,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-05-30,2017,1.267,20692221,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-06-06,2017,0.043,20692375,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-06-08,2017,0.073,20692382,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-06-26,2017,0.026,20693261,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-06-27,2017,0.82,20692220,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-06-29,2017,0.047,20692378,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-07-11,2017,0.028,20692827,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-07-17,2017,0.071,20693279,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-07-17,2017,0.014,20693257,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-07-17,2017,0.004,20693252,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-07-17,2017,0.004,20693251,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-07-17,2017,-0.009,20693246,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-08-01,2017,0.179,20693290,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2017-08-16,2017,0.025,20692468,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.066,20692840,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.044,20692837,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.027,20692822,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.018,20692818,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.018,20692817,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-14,2017,0.016,20692816,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-09-22,2017,0.078,20693280,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-09-29,2017,0.135,20692843,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2017-11-06,2018,0.035,20692204,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2017-11-17,2018,0.058,20693277,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-11-17,2018,0.066,20692839,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-12-15,2018,0.04,20692834,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-12-15,2018,0.04,20692833,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2017-12-15,2018,0.012,20692814,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-12-15,2018,-0.001,20692356,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-12-15,2018,-0.013,20692355,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2017-12-15,2018,-0.013,20692354,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-01-02,2018,0.032,20693267,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-01-02,2018,0.032,20693266,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-01-24,2018,0.159,20693288,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-01-24,2018,0.027,20692471,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-01-24,2018,0.027,20692470,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-01-25,2018,0.1,20693282,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-01-25,2018,0.055,20692212,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-02-22,2018,0.028,20693262,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-02-23,2018,0.135,20693286,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-02-23,2018,0.102,20692841,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-02-23,2018,0.033,20692831,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-03-14,2018,0.051,20692476,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-28,2018,0.039,20693271,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-28,2018,0.019,20693260,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-28,2018,0.014,20693256,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-28,2018,-0.0,20693247,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-28,2018,-0.012,20693245,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-03-28,2018,0.028,20692826,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-03-28,2018,0.047,20692211,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-03-28,2018,0.039,20692209,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-03-28,2018,0.036,20692206,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-03-28,2018,0.016,20692197,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-03-28,2018,0.001,20692189,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-03-29,2018,0.067,20693278,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-04-03,2018,0.045,20693275,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-04-03,2018,0.026,20692821,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-04-10,2018,0.052,20693276,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2018-04-17,2018,0.741,20692391,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2018-04-24,2018,0.06,20692381,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-05-08,2018,0.008,20692808,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-05-08,2018,0.007,20692807,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-05-08,2018,0.004,20692806,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-05-08,2018,0.001,20692805,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2018-05-08,2018,0.026,20692366,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2018-05-09,2018,0.002,20692358,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-05-11,2018,0.175,20693289,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-05-17,2018,0.264,20692477,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-05-21,2018,0.043,20692475,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-05-21,2018,0.043,20692474,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,2018-06-08,2018,0.038,20692472,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-06-25,2018,0.04,20692832,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-06-25,2018,0.024,20692820,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-07-06,2018,0.102,20693283,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-08-16,2018,0.04,20692835,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-09-05,2018,0.02,20692819,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-09-07,2018,0.045,20693274,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-09-07,2018,0.045,20693273,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",2018-09-07,2018,0.001,20692357,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-09-25,2018,0.004,20693250,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",2018-09-25,2018,0.004,20693249,3327,Precision Turned Product Manufacturing
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-09-25,2018,0.034,20692203,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",2018-09-25,2018,0.034,20692202,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-09-27,2018,0.008,20692810,3327,Machine Shops
virginia,Submarines,N0002412C2115,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",2018-09-27,2018,0.008,20692809,3327,Machine Shops
