piid,in_scope_17,records,total_dollars,eb_dollars,eb_pct,hii_dollars,hii_pct,other_us_dollars,other_us_pct,foreign_dollars,foreign_pct,unknown_dollars,unknown_pct,top_pop_state,top_pop_state_pct,top_pop_city,top_pop_city_pct
N4523A18P4282,no,1,29750.0,0,0.0,0,0.0,29750.0,100.0,0,0.0,0,0.0,WA,100.0,"SEATTLE, WA",100.0
M6739920F0075,no,1,29750.0,0,0.0,0,0.0,29750.0,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N0018920P0180,no,1,29626.11,0,0.0,0,0.0,29626.11,100.0,0,0.0,0,0.0,NM,100.0,"GALLUP, NM",100.0
N0001921F0076,no,5,29565.48,0,0.0,0,0.0,29565.48,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0040620P0474,no,1,29516.0,0,0.0,0,0.0,29516.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N6883618P0412,no,2,29443.0,0,0.0,0,0.0,29443.0,100.0,0,0.0,0,0.0,FL,100.0,"JACKSONVILLE, FL",100.0
N0010425PUC70,no,1,29411.71,0,0.0,0,0.0,29411.71,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0040624P0096,no,1,29366.0,0,0.0,0,0.0,29366.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
1180,no,2,29354.0,0,0.0,0,0.0,29354.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
M0026423F0253,no,1,29315.32,0,0.0,0,0.0,29315.32,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N0038325FZ50T,no,1,29290.48,0,0.0,0,0.0,29290.48,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N6133119F0093,no,1,29228.44,0,0.0,0,0.0,29228.44,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0001924F0027,no,2,29228.16,0,0.0,0,0.0,29228.16,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0040623P0962,no,3,29190.7,0,0.0,0,0.0,29190.7,100.0,0,0.0,0,0.0,WA,100.0,"EVERETT, WA",100.0
N4044324P0022,no,3,29166.0,0,0.0,0,0.0,29166.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026320F1069,no,1,29108.99,0,0.0,0,0.0,29108.99,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N0010418PFF44,no,2,29069.0,0,0.0,0,0.0,29069.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
M6739921F0177,no,1,29042.97,0,0.0,0,0.0,29042.97,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N0010425PCA10,no,1,29040.0,0,0.0,0,0.0,29040.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0024421P0248,no,1,29000.0,0,0.0,0,0.0,29000.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN MARCOS, CA",100.0
M6700123P1167,no,3,29000.0,0,0.0,0,0.0,29000.0,100.0,0,0.0,0,0.0,NC,100.0,"CHERRY POINT, NC",100.0
N6600123F1232,no,1,28963.78,0,0.0,0,0.0,28963.78,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6600124F1028,no,1,28963.78,0,0.0,0,0.0,28963.78,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6523618F0207,no,1,28946.02,0,0.0,0,0.0,28946.02,100.0,0,0.0,0,0.0,SC,100.0,"NORTH CHARLESTON, SC",100.0
N5523623F7002,no,1,28875.36,0,0.0,0,0.0,28875.36,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4008524F5287,no,1,28807.0,0,0.0,0,0.0,28807.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0017325F1105,no,1,28776.16,0,0.0,0,0.0,28776.16,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON, DC",100.0
N4215818P0017,no,4,28748.0,0,0.0,0,0.0,28748.0,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
M6739922F0236,no,1,28707.0,0,0.0,0,0.0,28707.0,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
M6739920F0159,no,1,28684.26,0,0.0,0,0.0,28684.26,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N0010424PUA96,no,2,28658.0,0,0.0,0,0.0,28658.0,100.0,0,0.0,0,0.0,KY,697.58,"LOUISVILLE, KY",697.58
N0010418PFF69,no,1,28564.0,0,0.0,0,0.0,28564.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N5523624F7011,no,2,28540.02,0,0.0,0,0.0,28540.02,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4008525F1342,no,1,28517.06,0,0.0,0,0.0,28517.06,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0003819FA034,no,2,28501.2,0,0.0,0,0.0,28501.2,100.0,0,0.0,0,0.0,HI,100.0,"CAMP H M SMITH, HI",100.0
N0010423PLD97,no,2,28500.0,0,0.0,0,0.0,28500.0,100.0,0,0.0,0,0.0,NY,100.0,"FARMINGDALE, NY",100.0
M0026425F0136,no,1,28496.86,0,0.0,0,0.0,28496.86,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
M6785423F2108,no,1,28449.4,0,0.0,0,0.0,28449.4,100.0,0,0.0,0,0.0,CA,100.0,"SAN MATEO, CA",100.0
M0026322F1056,no,1,28423.44,0,0.0,0,0.0,28423.44,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
M6739922F0175,no,1,28419.93,0,0.0,0,0.0,28419.93,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
M0026319F1139,no,1,28376.89,0,0.0,0,0.0,28376.89,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N0010419PCB04,no,2,28284.0,0,0.0,0,0.0,28284.0,100.0,0,0.0,0,0.0,NY,100.0,"WELLSVILLE, NY",100.0
N6817124F6184,no,1,28198.0,0,0.0,0,0.0,0,0.0,28198.0,100.0,0,0.0,,0.0,,0.0
N6227118F0132,no,1,28169.59,0,0.0,0,0.0,28169.59,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010422FAS0C,no,2,28110.0,0,0.0,0,0.0,28110.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N3220523P2267,no,1,28110.0,0,0.0,0,0.0,28110.0,100.0,0,0.0,0,0.0,MI,100.0,"CHELSEA, MI",100.0
M0068121F0167,no,1,28050.0,0,0.0,0,0.0,28050.0,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N0018920P0392,no,1,28024.8,0,0.0,0,0.0,28024.8,100.0,0,0.0,0,0.0,CA,100.0,"IRVINE, CA",100.0
N0017325P5234,no,2,28005.85,0,0.0,0,0.0,28005.85,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON, DC",100.0
N0038324FZ50M,no,1,27787.62,0,0.0,0,0.0,27787.62,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
M6739921F0179,no,1,27769.5,0,0.0,0,0.0,27769.5,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N0038318PD078,no,2,27760.0,0,0.0,0,0.0,27760.0,100.0,0,0.0,0,0.0,NC,100.0,"GASTONIA, NC",100.0
M0068123P0067,no,3,27744.0,0,0.0,0,0.0,27744.0,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N0010419PNA36,no,2,27716.0,0,0.0,0,0.0,27716.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N0025921P0423,no,1,27707.17,0,0.0,0,0.0,27707.17,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0025918F0306,no,5,27683.89,0,0.0,0,0.0,27683.89,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010421FVH08,no,2,27672.0,0,0.0,0,0.0,27672.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0017818FS813,no,1,27665.0,0,0.0,0,0.0,27665.0,100.0,0,0.0,0,0.0,VA,100.0,"DAHLGREN, VA",100.0
M0068123P0024,no,5,27610.6,0,0.0,0,0.0,27610.6,100.0,0,0.0,0,0.0,AZ,100.0,"YUMA, AZ",100.0
M0068119F0140,no,1,27609.0,0,0.0,0,0.0,27609.0,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
M0068120F0095,no,1,27608.36,0,0.0,0,0.0,27608.36,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N0042118P0229,no,1,27580.0,0,0.0,0,0.0,27580.0,100.0,0,0.0,0,0.0,OH,100.0,"FAIRBORN, OH",100.0
N0038323FZ52E,no,2,27499.5,0,0.0,0,0.0,27499.5,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N6227119F0029,no,1,27466.75,0,0.0,0,0.0,27466.75,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026320F1131,no,1,27462.2,0,0.0,0,0.0,27462.2,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
M0026424P0113,no,1,27405.16,0,0.0,0,0.0,27405.16,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N4033918PF212,no,2,27401.0,0,0.0,0,0.0,0,0.0,27401.0,100.0,0,0.0,,0.0,,0.0
M0026320F1041,no,1,27382.85,0,0.0,0,0.0,27382.85,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N3220518F2515,no,1,27371.9,0,0.0,0,0.0,27371.9,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
M6739921P0055,no,2,27300.0,0,0.0,0,0.0,27300.0,100.0,0,0.0,0,0.0,AZ,100.0,"YUMA, AZ",100.0
N4033924FS068,no,1,27243.11,0,0.0,0,0.0,0,0.0,27243.11,100.0,0,0.0,,0.0,,0.0
N4008019P1009,no,1,27219.0,0,0.0,0,0.0,27219.0,100.0,0,0.0,0,0.0,VA,100.0,"STAFFORD, VA",100.0
N6227118F1128,no,1,27160.4,0,0.0,0,0.0,27160.4,100.0,0,0.0,0,0.0,CA,100.0,"MONTEREY, CA",100.0
M6786118F0034,no,2,27155.42,0,0.0,0,0.0,27155.42,100.0,0,0.0,0,0.0,TX,100.0,"NAVAL AIR STATION/JRB, TX",100.0
N0010418PCD04,no,2,27155.0,0,0.0,27155.0,100.0,0,0.0,0,0.0,0,0.0,VA,100.0,"NEWPORT NEWS, VA",100.0
N4523A26P0301,no,3,27117.8,0,0.0,0,0.0,27117.8,100.0,0,0.0,0,0.0,WA,100.0,"BREMERTON, WA",100.0
N0010419PBS77,no,2,27107.0,0,0.0,0,0.0,27107.0,100.0,0,0.0,0,0.0,FL,100.0,"ATLANTIC BEACH, FL",100.0
N4008523F4082,no,1,27059.0,0,0.0,0,0.0,27059.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0017822FS846,no,2,27038.8,0,0.0,0,0.0,27038.8,100.0,0,0.0,0,0.0,VA,100.0,"DAHLGREN, VA",100.0
N6298023F0008,no,1,27029.38,0,0.0,0,0.0,27029.38,100.0,0,0.0,0,0.0,TN,100.0,"MILLINGTON, TN",100.0
N3220520F0113,no,1,27001.68,0,0.0,0,0.0,27001.68,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0025918F0184,no,1,26952.66,0,0.0,0,0.0,26952.66,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0038324PT023,no,2,26952.0,0,0.0,0,0.0,26952.0,100.0,0,0.0,0,0.0,CA,100.0,"VALENCIA, CA",100.0
M6739925P0043,no,1,26915.76,0,0.0,0,0.0,26915.76,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N6426722P0114,no,2,26900.0,0,0.0,0,0.0,26900.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N3220518F2733,no,1,26873.03,0,0.0,0,0.0,26873.03,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0038325FZ50Z,no,1,26732.88,0,0.0,0,0.0,26732.88,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010419FAS01,no,2,26591.0,0,0.0,0,0.0,26591.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010424FVH02,no,2,26578.45,0,0.0,0,0.0,26578.45,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0038323FZ51B,no,1,26569.38,0,0.0,0,0.0,26569.38,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0024424P0082,no,1,26507.5,0,0.0,0,0.0,26507.5,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4008522F5196,no,1,26484.0,0,0.0,0,0.0,26484.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0018920P0377,no,1,26455.55,0,0.0,0,0.0,26455.55,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026321F1014,no,1,26430.79,0,0.0,0,0.0,26430.79,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N0010426FAY01,no,1,26400.0,0,0.0,0,0.0,26400.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N5523624F7005,no,1,26393.74,0,0.0,0,0.0,26393.74,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0068125F0209,no,2,26333.52,0,0.0,0,0.0,26333.52,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N0003818FA033,no,1,26325.08,0,0.0,0,0.0,26325.08,100.0,0,0.0,0,0.0,HI,100.0,"CAMP H M SMITH, HI",100.0
M6739918F0052,no,2,26309.65,0,0.0,0,0.0,26309.65,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
M6739919F0088,no,1,26309.54,0,0.0,0,0.0,26309.54,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
N5005418F1156,no,2,26240.0,0,0.0,0,0.0,26240.0,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N5523625F7038,no,1,26226.91,0,0.0,0,0.0,26226.91,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0040620P0105,no,2,26213.0,0,0.0,0,0.0,26213.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
M6700119P1056,no,2,26191.0,0,0.0,0,0.0,26191.0,100.0,0,0.0,0,0.0,NC,100.0,"CAMP LEJEUNE, NC",100.0
N0012420F0106,no,1,26163.0,0,0.0,0,0.0,26163.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0040623P0327,no,1,26154.0,0,0.0,0,0.0,26154.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0017323P0711,no,1,26101.0,0,0.0,0,0.0,26101.0,100.0,0,0.0,0,0.0,CA,100.0,"IRVINE, CA",100.0
N0018918PZ265,no,3,26016.17,0,0.0,0,0.0,26016.17,100.0,0,0.0,0,0.0,MD,100.0,"BETHESDA, MD",100.0
N0038325FZ519,no,1,25975.8,0,0.0,0,0.0,25975.8,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N4033919PF159,no,2,25938.0,0,0.0,0,0.0,0,0.0,25938.0,100.0,0,0.0,,0.0,,0.0
N0016425FJ626,no,2,25920.0,0,0.0,0,0.0,25920.0,100.0,0,0.0,0,0.0,OH,100.0,"FAIRBORN, OH",100.0
0335,no,1,25902.68,0,0.0,0,0.0,25902.68,100.0,0,0.0,0,0.0,CA,100.0,"IRVINE, CA",100.0
1195,no,1,25901.0,0,0.0,0,0.0,25901.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N6523618F0123,no,1,25822.0,0,0.0,0,0.0,25822.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010424PUA22,no,2,25777.0,0,0.0,0,0.0,25777.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
M0026320F1120,no,1,25775.2,0,0.0,0,0.0,25775.2,100.0,0,0.0,0,0.0,TX,100.0,"NAVAL AIR STATION/JRB, TX",100.0
M0026320F1049,no,2,25740.76,0,0.0,0,0.0,25740.76,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
M6740025F0006,no,1,25709.94,0,0.0,0,0.0,25709.94,100.0,0,0.0,0,0.0,MD,100.0,"MIDDLE RIVER, MD",100.0
N0017821FS712,no,1,25683.87,0,0.0,0,0.0,25683.87,100.0,0,0.0,0,0.0,VA,100.0,"DAHLGREN, VA",100.0
M0026318F0037,no,1,25653.66,0,0.0,0,0.0,25653.66,100.0,0,0.0,0,0.0,SC,100.0,"PARRIS ISLAND, SC",100.0
N4523A25P6003,no,2,25639.4,0,0.0,0,0.0,25639.4,100.0,0,0.0,0,0.0,WA,100.0,"BREMERTON, WA",100.0
N0010419PXB61,no,2,25638.0,0,0.0,0,0.0,25638.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0038325FZ514,no,1,25603.32,0,0.0,0,0.0,25603.32,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N4019221P4000,no,1,25600.0,0,0.0,0,0.0,25600.0,100.0,0,0.0,0,0.0,GU,100.0,"TAMUNING, GU",100.0
N0010425PYD35,no,1,25600.0,0,0.0,0,0.0,25600.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N3220521P2137,no,4,25587.0,0,0.0,0,0.0,25587.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N4008520F6779,no,1,25560.0,0,0.0,0,0.0,25560.0,100.0,0,0.0,0,0.0,IL,100.0,"GREAT LAKES, IL",100.0
M0068121F0294,no,2,25434.0,0,0.0,0,0.0,25434.0,100.0,0,0.0,0,0.0,MO,100.0,"SAINT LOUIS, MO",100.0
N0016724P0069,no,1,25373.0,0,0.0,0,0.0,25373.0,100.0,0,0.0,0,0.0,CA,100.0,"TORRANCE, CA",100.0
N4033919PF104,no,2,25363.0,0,0.0,0,0.0,0,0.0,25363.0,100.0,0,0.0,,0.0,,0.0
N0038323FZ52A,no,1,25341.35,0,0.0,0,0.0,25341.35,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N6600119P6621,no,1,25332.72,0,0.0,0,0.0,25332.72,100.0,0,0.0,0,0.0,NY,100.0,"DUNKIRK, NY",100.0
N0038323FZ51E,no,1,25292.36,0,0.0,0,0.0,25292.36,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
M6700118F1080,no,2,25289.16,0,0.0,0,0.0,25289.16,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6523618F0969,no,1,25242.89,0,0.0,0,0.0,25242.89,100.0,0,0.0,0,0.0,SC,100.0,"HANAHAN, SC",100.0
N0018924FR503,no,1,25134.0,0,0.0,0,0.0,25134.0,100.0,0,0.0,0,0.0,PA,100.0,"MECHANICSBURG, PA",100.0
N0010425PBN39,no,1,25130.0,0,0.0,0,0.0,25130.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N3220519F2929,no,4,25118.89,0,0.0,0,0.0,25118.89,100.0,0,0.0,0,0.0,CA,100.0,"CARLSBAD, CA",100.0
N0010419FBH01,no,2,25080.0,0,0.0,0,0.0,25080.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010425PYC65,no,1,25002.0,0,0.0,0,0.0,25002.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
M0068118F0288,no,1,25000.78,0,0.0,0,0.0,25000.78,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0068124F0018,no,1,25000.0,0,0.0,0,0.0,25000.0,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
M0068123F0212,no,1,24999.97,0,0.0,0,0.0,24999.97,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N6227118P1232,no,1,24995.0,0,0.0,0,0.0,24995.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026320F1077,no,1,24973.88,0,0.0,0,0.0,24973.88,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N0017819V0023,no,1,24936.5,0,0.0,0,0.0,24936.5,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0038323FZ522,no,1,24933.6,0,0.0,0,0.0,24933.6,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N6133119P0006,no,2,24928.0,0,0.0,0,0.0,24928.0,100.0,0,0.0,0,0.0,IL,100.0,"CHICAGO, IL",100.0
N0040625P0381,no,1,24922.8,0,0.0,0,0.0,24922.8,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N6278923P0038,no,2,24918.0,0,0.0,0,0.0,24918.0,100.0,0,0.0,0,0.0,LA,100.0,"DESTREHAN, LA",100.0
N0017318P1177,no,1,24916.47,0,0.0,0,0.0,24916.47,100.0,0,0.0,0,0.0,CA,100.0,"IRVINE, CA",100.0
N4034518F0322,no,2,24866.36,0,0.0,0,0.0,0,0.0,24866.36,100.0,0,0.0,,0.0,,0.0
M0026321F1065,no,1,24858.48,0,0.0,0,0.0,24858.48,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N6660419P3497,no,1,24840.0,0,0.0,0,0.0,24840.0,100.0,0,0.0,0,0.0,MA,100.0,"WEBSTER, MA",100.0
N6893619P0761,no,1,24758.76,0,0.0,0,0.0,24758.76,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026322F1054,no,1,24606.49,0,0.0,0,0.0,24606.49,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
M0026322F1055,no,1,24552.25,0,0.0,0,0.0,24552.25,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N0016424F0123,no,1,24509.07,0,0.0,0,0.0,24509.07,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4008521F6121,no,1,24492.13,0,0.0,0,0.0,24492.13,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
M6740024F0045,no,1,24457.06,0,0.0,0,0.0,24457.06,100.0,0,0.0,0,0.0,MD,100.0,"MIDDLE RIVER, MD",100.0
M0026318P1077,no,1,24439.34,0,0.0,0,0.0,24439.34,100.0,0,0.0,0,0.0,CA,100.0,"SAN JOSE, CA",100.0
N0016425PJ005,no,1,24435.0,0,0.0,0,0.0,24435.0,100.0,0,0.0,0,0.0,UT,100.0,"LOGAN, UT",100.0
N4523A23P0305,no,2,24415.0,0,0.0,0,0.0,24415.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
M0026321F1066,no,1,24298.77,0,0.0,0,0.0,24298.77,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
N4008024F4123,no,1,24277.0,0,0.0,0,0.0,24277.0,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON NAVY YARD, DC",100.0
N3220523P2031,no,1,24270.0,0,0.0,0,0.0,24270.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N3220524P2025,no,1,24270.0,0,0.0,0,0.0,24270.0,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0038322PF187,no,2,24175.0,0,0.0,0,0.0,24175.0,100.0,0,0.0,0,0.0,FL,100.0,"TAMARAC, FL",100.0
N4008523F6792,no,1,24158.0,0,0.0,0,0.0,24158.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
M6261318F0021,no,2,24115.0,0,0.0,0,0.0,24115.0,100.0,0,0.0,0,0.0,OK,100.0,"TULSA, OK",100.0
N0017325P5240,no,1,24084.0,0,0.0,0,0.0,24084.0,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON, DC",100.0
N6874218F1281,no,1,24076.31,0,0.0,0,0.0,24076.31,100.0,0,0.0,0,0.0,WA,100.0,"BREMERTON, WA",100.0
M0068119P0036,no,2,24015.12,0,0.0,0,0.0,24015.12,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0038325FZ50H,no,1,23964.84,0,0.0,0,0.0,23964.84,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010420PDB78,no,5,23955.0,0,0.0,0,0.0,23955.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N6227121F0173,no,1,23954.0,0,0.0,0,0.0,23954.0,100.0,0,0.0,0,0.0,CA,100.0,"MONTEREY, CA",100.0
N0038325FZ51D,no,1,23933.12,0,0.0,0,0.0,23933.12,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0038323FZ506,no,1,23826.4,0,0.0,0,0.0,23826.4,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
M6785419P1504,no,1,23825.0,0,0.0,0,0.0,23825.0,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
M6739924F0237,no,1,23790.0,0,0.0,0,0.0,23790.0,100.0,0,0.0,0,0.0,CA,100.0,"TWENTYNINE PALMS, CA",100.0
M6261319P0026,no,2,23704.78,0,0.0,0,0.0,23704.78,100.0,0,0.0,0,0.0,SC,100.0,"COLUMBIA, SC",100.0
N3220519F6742,no,1,23682.75,0,0.0,0,0.0,23682.75,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N3220518F1153,no,1,23650.4,0,0.0,0,0.0,23650.4,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
M0026321F1015,no,1,23635.85,0,0.0,0,0.0,23635.85,100.0,0,0.0,0,0.0,CO,100.0,"COLORADO SPRINGS, CO",100.0
M0068125F0175,no,1,23629.5,0,0.0,0,0.0,23629.5,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N0040621P0138,no,1,23617.0,0,0.0,0,0.0,23617.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
