fy,uei,vendor,foreign,amount_M,records
2021,DNY9WHR3SKK6,ICON M G T SYSTEMS LLC,,0.0694,1
2021,G45GNP4ARKJ3,PROTERIAL CABLE AMERICA INC,,0.0693,1
2021,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,,0.0690,2
2021,FKE7YM75FN66,"D&D FILTRATION CONSULTANTS & SUPPLIERS, INC.",,0.0689,2
2021,J8PKNJEX2MS2,"LOCKWOOD BROTHERS, INC.",,0.0669,3
2021,P3NZJN8NQSB3,FORTUNE METAL FINISHING CORPORATION,,0.0660,1
2021,EVP4KM37YU23,CLEVELAND-CLIFFS INC.,,0.0658,6
2021,FH39KDCYBK21,"HTP MEDS, LLC",,0.0648,3
2021,TJCDPVN6RNP7,DELL TECHNOLOGIES INC.,,0.0635,1
2021,EANJVKFHMSZ8,"GULF FASTENER, INC.",,0.0626,1
2021,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP.,,0.0622,2
2021,MT6DZPQUP663,ADOLF WURTH GMBH & CO KG,,0.0607,1
2021,JG6AMW7E23Z6,C. H. POWELL COMPANY,,0.0605,1
2021,T5PEM8N1QE25,"AMRON INTERNATIONAL, INC.",,0.0601,1
2021,XW6ZAJKNHM65,VERSAMIL INC,,0.0600,1
2021,GMBZL1B9YMW9,A W GIFFORD INC,,0.0591,1
2021,ZKKURBCSEX58,OPUS INVESTMENT S.À.R.L.,,0.0588,1
2021,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,0.0580,1
2021,VDSCUPC2H3K7,CITADEL CAPITAL CORPORATION,,0.0565,2
2021,SJHFCDGKJJC5,LUNA INNOVATIONS INCORPORATED,,0.0550,1
2021,R5RBSCTJTWZ6,PICKERING GROUP LIMITED,,0.0548,4
2021,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",,0.0537,2
2021,HG5LNJAG4LU8,"HUNT VALVE COMPANY, INC.",,0.0527,1
2021,JJMSRWKWWQ87,NIBCO INC.,,0.0526,1
2021,H1WGM2HUFNB3,NDI ENGINEERING COMPANY,,0.0500,1
2021,FHJHVERLNXU7,EAGLE LEASING COMPANY THE,,0.0481,1
2021,UXVTFYJT5PN7,"MARWAY POWER SYSTEMS, INC.",,0.0472,1
2021,RQQYADH1UBU8,AIR TOOL SALES & SERVICE CO INC,,0.0471,1
2021,XRU8MN24H8C5,PINNACLE TECHNOLOGIES CORPORATION,,0.0439,1
2021,LEC1VZC9HL25,"A.C.R. MACHINE, INC.",,0.0376,1
2021,NPDPXRZGXXL3,"LYN-LAD GROUP, LTD.",,0.0374,1
2021,DR25DM16Y9G8,APPLICATIONS 3D LLC,,0.0352,4
2021,UPJ1ASYAGWH4,ALERT TUBING FABRICATORS INC.,,0.0336,1
2021,Z2M4Q4H6TKM3,"DAWSON-MACDONALD CO., INC.",,0.0332,1
2021,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,,0.0325,1
2021,DZ8RD2EBBMK5,GENUINE PARTS COMPANY,,0.0324,1
2021,F4JJL7645T67,LEXINGTON SOFT LLC,,0.0322,1
2021,HB2WNJ5NL6G4,POLISCOM SRL,,0.0315,1
2021,DDQCLD6FEJJ6,WILLIAMS INDUSTRIAL SERVICES GROUP INC.,,0.0313,3
2021,GNH1FJWKY3G3,WEST PHILA BRONZE CO INC,,0.0313,2
2021,QB7EKDNK2E83,TIM BRIERE,,0.0311,1
2021,VJFKVNQBYVL5,GREENE RUBBER CO INC,,0.0309,1
2021,J51ULX3CNCZ4,"MERCURY SYSTEMS, INC.",,0.0302,1
2021,P33VWHC39MN5,"ADMIRAL VALVE, LLC",,0.0301,1
2021,KN4DLHTLNCS8,"OCTOPUS INDUSTRIES, INC.",,0.0300,1
2021,LKXHMX1K3AC5,NATIONAL INSTRUMENTS CORPORATION,,0.0296,1
2021,LXC1G6NGF1W5,ELECTROCOMPONENTS PUBLIC LIMITED COMPANY,,0.0294,1
2021,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,,0.0288,1
2021,V7GQF5M7C667,"SOUTHERN GEAR & MACHINE, INC.",,0.0274,1
2021,NNRGV1N3Y1G5,"WOLF ROBOTICS, LLC",,0.0273,1
2021,LN8JD2HB57K5,"PATRIOT ELECTRONICS, INC.",,0.0269,1
2021,Z31MCJ7P45T1,"CORE MANUFACTURING, LLC",,0.0269,1
2021,LL3PZJHUKZV3,AMERICAN STEEL AND ALUMINUM LLC,,0.0263,1
2021,N59KLKMGK7T6,CPT INVESTMENTS APS,Yes,0.0260,1
2021,LKVHTENM62A5,SUPREME CORP,,0.0250,1
2021,QVJEVJHK3G31,CUBE MOBILE POWER HOLDCO LIMITED,,0.0216,3
2021,MF1LU8RPCMB8,TECHPRECISION CORPORATION,,0.0203,1
2021,ETWEE7EYY9G5,COGITIC CORPORATION,,0.0183,1
2021,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,0.0145,1
2021,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",,0.0124,3
2021,JH2CJYVWBME6,RBC BEARINGS INCORPORATED,,0.0108,1
2021,MSFLXVQVJMG4,CURTISS-WRIGHT CORPORATION,,0.0100,1
2021,XFM4VGW1NBE4,"L.C.DOANE COMPANY,THE",,0.0085,1
2021,PM5WJ7WYPX53,AGGREKO PLC,,0.0072,1
2021,WJ45NXW2TVD7,MOOG INC.,,0.0071,1
2021,RKLZWNHGDHP7,"EBDG, INC.",,0.0060,1
2021,YWX1QLBKSQD7,"PPG INDUSTRIES, INC.",,0.0060,1
2021,DJMMEPKGGNB3,TE CONNECTIVITY LTD.,,0.0054,1
2021,C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",,0.0053,1
2021,NMHFLDYJJ4C5,LOCKHEED MARTIN CORPORATION,,0.0030,1
2021,H11HD5VHGHN3,LOCKHEED MARTIN CORPORATION,,0.0030,1
2021,KK9HWTR6SM49,"DUER /CAROLINA COIL, INCORPORATED",,0.0030,2
2021,WF99GAJKQAL5,NTS LABS LLC,,0.0020,1
2021,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",,0.0012,1
2021,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",,0.0009,1
2021,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",,0.0009,1
2021,CR99X5Q2KQS1,"LBI, INC.",,0.0007,1
2021,JCY9NCTJF9J3,AIRSAN CORPORATION,,0.0003,1
2021,RBJHSL4MK9M8,LANXESS SOLUTIONS US INC.,,0.0002,1
2021,HC6YKKPYB658,"AGGREKO, LLC",,-0.0003,1
2021,HTHFAYHMJWT4,"HEILIND ELECTRONICS, INC",,-0.0004,1
2021,MYDWUALGXBL5,BIOMATED SOLUTIONS LLC,,-0.0004,1
2021,GE3JLF1PZBM8,RETLIF INC,,-0.0017,1
2021,XDBJX5QWAM86,"SAI SYSTEMS INTERNATIONAL, INC.",,-0.0020,2
2021,QVMBB4UCMEH4,"ELECTRO MECHANICAL SPECIALISTS, LLC",,-0.0067,2
2021,K5WVCD4GUK41,"JLL PARTNERS, LLC",,-0.0133,1
2021,RK6GKSXPC8W7,ARNOLD MAGNETICS CORPORATION,,-0.0193,1
2021,SX6BF52K2WB1,ESCO TECHNOLOGIES INC.,,-0.0211,2
2021,KAG7VEFLUZQ4,"SARGENT AEROSPACE & DEFENSE, LLC",,-0.0275,1
2021,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,-0.0358,5
2021,J7RQVJ723JM3,MADISON COMPANY,,-0.0410,2
2021,F3XKPA82MHQ5,"NAG, LLC",,-0.0458,1
2021,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,,-0.0820,2
2021,LW88Z8MMJHT3,"INSIGHT GLOBAL, LLC",,-0.1194,1
2021,H12BMH6V6495,PV LEL INC.,,-0.1549,1
2021,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",,-0.1728,7
2021,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,-0.2454,5
2021,TCCLSQU7ZMW5,ITT INC.,,-0.3973,2
2021,E5K9VR2A1MW9,BAE SYSTEMS PLC,,-0.4050,2
2021,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,-0.4536,1
2021,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,,-0.5840,5
2021,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,,-0.7865,15
2021,G9HKMXL5L973,"OIL STATES INTERNATIONAL, INC.",,-1.0547,2
2021,N1PJDANWUJ61,SCOT FORGE COMPANY,,-1.8649,20
2021,Z89SS59265U9,ESPEY MFG. & ELECTRONICS CORP.,,-2.3188,8
2021,XD2KRCD9W4A5,P R L INC,,-3.1228,2
2021,LZUPA35L1689,"IG STAFFING HOLDINGS, LLC",,-4.1419,7
2021,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,-27.1615,11
2022,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,56.0379,6
2022,WYDAKCJ5K219,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,,43.0694,21
2022,FK17Z7DJWLL1,APCO TECHNOLOGIES SA,Yes,33.5807,4
2022,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",,19.2878,10
2022,N1PJDANWUJ61,SCOT FORGE COMPANY,,15.9967,59
2022,C256E427Q518,"DELTAK MANUFACTURING, INC.",,14.8465,2
2022,TZVRTYNM3MN3,"PEGASUS STEEL, LLC",,12.5616,16
2022,JG6AMW7E23Z6,C. H. POWELL COMPANY,,12.4000,3
2022,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,12.1490,6
2022,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,12.1000,15
2022,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,11.7937,3
2022,E8LNMDLEKM35,DC FABRICATORS INC,,9.7911,5
2022,CXK2Y51KDBW1,PRL INDUSTRIES INC,,9.6141,4
2022,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,9.3695,36
2022,GJNEBDUDNTA1,"EURO MACHINERY SPECIALISTS, INC",,9.0848,2
2022,WPP2ABN6UCF5,"L3HARRIS TECHNOLOGIES, INC.",,8.6136,2
2022,Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,,7.7832,10
2022,SCWYXXK1EM13,EMS DEVELOPMENT CORPORATION,,7.3550,4
2022,VDSCUPC2H3K7,CITADEL CAPITAL CORPORATION,,7.2946,9
2022,NEGFNA8YS723,"ALLARD NAZARIAN GROUP, INC.",,7.1274,6
2022,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,6.8790,24
2022,E86GJS762JJ5,TOTAL SA,,6.6174,2
2022,LPY6KXBKHMK8,"RHOADS INDUSTRIES, INC.",,6.1459,8
2022,CFXRGJSB9UB6,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC.",,6.1000,1
2022,F9SDJAZFTLG6,"HUNTINGTON INGALLS INDUSTRIES, INC",,6.0000,2
2022,UCWYBGRA11H1,"AUSTAL USA, LLC",,5.8597,2
2022,U45EH8WMNF55,PORTLAND VALVE LLC,,5.8070,24
2022,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",,5.6696,38
2022,MENSE2ENG8J6,ARCLINE INVESTMENT MANAGEMENT LP,,5.6323,27
2022,CW48SQ7KJX68,"CRAFT MACHINE WORKS, INC.",,4.4273,12
2022,FH39KDCYBK21,"HTP MEDS, LLC",,4.3015,5
2022,UHXFGP3DCRK7,HANSOME ENERGY SYSTEMS INC,,4.2819,4
2022,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,4.2812,37
2022,CDVZLNCU7Z44,LEHIGH HEAVY FORGE CORP,,4.2666,2
2022,GU5YDKH7GPF1,CIRCOR NAVAL SOLUTIONS LLC,,4.0924,11
2022,MF1LU8RPCMB8,RANOR INC.,,3.8816,8
2022,X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",,3.8708,5
2022,EVP4KM37YU23,CLEVELAND-CLIFFS INC.,,3.7581,11
2022,HG5LNJAG4LU8,"HUNT VALVE COMPANY, INC.",,3.4760,15
2022,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",,3.4539,3
2022,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,3.4537,3
2022,GL28JS5V3DL3,GOODWIN PLC,Yes,3.2169,1
2022,FWF8QBPCGLG3,GENERAL TOOL COMPANY,,2.8982,13
2022,F76KN7T9YP64,WAUKESHA BEARINGS CORPORATION,,2.7867,3
2022,NN7PCHZFNZP8,GOODWIN PLC,Yes,2.7253,1
2022,J9V9SJL4CW97,CURTISS-WRIGHT FLOW CONTROL CORPORATION,,2.7251,13
2022,NTREK31GP8N3,KSARIA CORPORATION,,2.5181,3
2022,NXGLEN3CK1N6,"DATACON, INC.",,2.3340,6
2022,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",,2.2175,33
2022,D77VA4G9VJG8,CATERPILLAR INC,,2.2086,4
2022,G319AMB56SW5,GRAYCLIFF PARTNERS LP,,2.1866,8
2022,C8TMP34LW2L6,"CP INDUSTRIES HOLDINGS, INC.",,2.1218,4
2022,WREEAHYMRQ45,AMPHENOL CORPORATION,,2.0818,1
2022,CDP4EDVLFNX9,NORTECH SYSTEMS INC,,2.0711,1
2022,Z86FMF9P1KD6,"G. S. E. DYNAMICS, INC.",,1.9117,3
2022,M98JCJ2U7RD8,"CARLTON NATIONAL RESOURCES, INC.",,1.8590,11
2022,V1MQFNQB56Z5,RIX INDUSTRIES,,1.8518,4
2022,DA1PDLWQ7BH4,BEAST CODE LLC,,1.7835,2
2022,FLU4K8MGMZX7,"HITACHI, LTD.",,1.7760,4
2022,KAG7VEFLUZQ4,"SARGENT AEROSPACE & DEFENSE, LLC",,1.7068,6
2022,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",,1.7052,5
2022,K6LKL4BYZGZ6,TRILOGIC SYSTEMS CORPORATION,,1.6717,7
2022,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",,1.6288,8
2022,MU3CM1145E44,PROGENY SYSTEMS CORPORATION,,1.6007,3
2022,F2LEAK3EK9R3,GRAHAM CORP,,1.5995,3
2022,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC",,1.5087,8
2022,LFNVWPJYQKH4,COASTAL DESIGN LLC,,1.4974,10
2022,T5C6JNLVSC17,HYDRATIGHT OPERATIONS INC,,1.4749,4
2022,Q35JL9GFCAK3,MAROTTA CONTROLS INC,,1.4735,7
2022,DNV6ZJNJPLW8,AMERICAN INDUSTRIAL ACQUISITION CORPORATION,,1.3850,1
2022,M1GWN16X9VN3,"TAD PGS, INC.",,1.3780,7
2022,VNC1NE44BXJ6,"TOTAL WELDING SUPPLY, INC.",,1.2782,1
2022,RXA2JHPN9JD3,"BRANTNER AND ASSOCIATES, INC.",,1.2654,2
2022,EGAVSJTA2D81,RAYTHEON COMPANY,,1.2266,6
2022,XRCGNXUSUE58,TRIDENT TECHNICAL COLLEGE,,1.1887,2
2022,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, LLC",,1.1752,15
2022,W3KUJLTCRLV1,AMMCON CORP.,,1.1239,24
2022,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,1.0583,4
2022,TCCLSQU7ZMW5,ITT INC.,,1.0317,2
2022,VXHFDAKS2LZ6,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,,1.0000,2
2022,QF82VVEDYFC3,"PUROLATOR FACET, INC.",,0.9974,1
2022,CU6NGN3UKFA6,OCEANEERING INTERNATIONAL INC,,0.9908,6
2022,WAJ6RKYZTYL3,"C. & C. METALS ENGINEERING, INC.",,0.9861,25
2022,SX6BF52K2WB1,VACCO INDUSTRIES,,0.9804,2
2022,LNGAZMTYJPL3,THE ENTWISTLE TRUST,,0.9574,1
2022,G9HKMXL5L973,"OIL STATES INDUSTRIES, INC.",,0.9281,9
2022,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,,0.9190,23
2022,LBNEM5R1LNL8,CANERECTOR INC,Yes,0.9116,1
2022,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",,0.8980,15
2022,WJ45NXW2TVD7,MOOG INC.,,0.8932,10
2022,E86EYMJR23D1,"MELLINGER ENGINEERING, INCORPORATED",,0.8801,7
2022,Q53BLDNWRKA8,"TAD PGS, INC.",,0.8775,5
2022,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,0.8501,12
2022,ZFQBUPK552C3,"H. R. HILLERY COMPANY, THE",,0.8442,6
2022,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC.",,0.8380,5
2022,YGGCA283C3P4,"CIRCOR INTERNATIONAL, INC.",Yes,0.8375,1
2022,PAH8M4BJACA5,TELEDYNE TECHNOLOGIES INCORPORATED,,0.8199,8
2022,Z19UP1U6FMT1,"INDUSTRIAL TRANSFER AND STORAGE, INC",,0.8170,5
2022,MKDGDE6K34N5,"D. W. CLARK, INC.",,0.8165,8
2022,WNDYZX3ALFB1,"SOURCE CODE MIDCO, LLC",,0.8163,4
2022,G9PZGNJ37323,LINEAR MOTION LLC,,0.8111,3
2022,TJCDPVN6RNP7,DELL TECHNOLOGIES INC.,,0.8046,3
2022,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,,0.7878,1
2022,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,,0.7775,16
2022,GE4GA2B9JYF9,"MERRILL TECHNOLOGIES GROUP, LLC",,0.7717,4
2022,JEP5GQGFPUL9,PORTLAND VALVE LLC,,0.7658,7
2022,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,0.7478,7
2022,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,,0.7242,3
2022,DXM3GSLGH2Z5,"FAIRLEAD INTEGRATED, LLC",,0.7106,4
2022,U73RYB2RKTW4,RWH CONSULTING GROUP INC,,0.7025,3
2022,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,,0.6555,1
2022,MSFLXVQVJMG4,CURTISS-WRIGHT CORPORATION,,0.6513,5
2022,LZUPA35L1689,"INSIGHT GLOBAL, LLC",,0.6500,3
2022,TNLQJ5ULW665,HYDAC TECHNOLOGY CORP,,0.6274,1
2022,LW88Z8MMJHT3,"INSIGHT GLOBAL, LLC",,0.6000,2
2022,GFCUEMH2CGN1,RIVERHEAD BUILDING SUPPLY CORP.,,0.5889,5
2022,RA8BS6AS7V54,GOODWIN STEEL CASTINGS LIMITED,Yes,0.5716,2
2022,L4QQJ4BH2726,"SOUTHWIRE COMPANY, LLC",,0.5556,1
2022,QT9LCNSYE637,MATERION CORPORATION,,0.5494,3
2022,RC1NNGFRMMM7,"STANLEY BLACK & DECKER, INC.",,0.5343,3
2022,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",,0.5114,5
2022,ZW3UMG9YVNA9,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC.",,0.5079,5
2022,WLEATDDTMCT3,GRAYCLIFF PARTNERS LP,,0.5000,1
2022,XBHNYVTCDQH8,"UNIFIED2 GLOBAL PACKAGING GROUP, LLC",,0.5000,1
2022,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,,0.4894,3
2022,U864F3HRME53,GE ENERGY POWER CONVERSION USA INC.,,0.4780,1
2022,VD1NLZGAJ2L4,"DURAMAX MARINE, LLC",,0.4753,1
2022,W1LDBNHD4EM7,"CAMERON TECHNOLOGIES US, INC.",,0.4634,1
2022,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP.,,0.4624,4
2022,F1UZPBD1VBH9,"LYME COMPUTER SYSTEMS, INC.",,0.4591,4
2022,RJGEKQDTZKT8,ELECTRIC HEATER CO,,0.4581,2
2022,E5K9VR2A1MW9,BAE SYSTEMS PLC,,0.4538,1
2022,J8EPCEKBCWN6,LANXESS CORPORATION,,0.4468,1
2022,CT5WNUADNZ44,AMPHENOL CORPORATION,,0.4422,2
2022,DSBBDM96K6H6,RACER MACHINERY INTERNATIONAL INC.,Yes,0.4296,1
2022,EDJPMQN1HSJ1,MSA SAFETY SALES LLC,,0.4138,1
2022,FFXKK2MMEM97,"PARADIGM PRECISION HOLDINGS, LLC",,0.4127,5
2022,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",,0.4103,4
2022,PWK4GDMMEAQ8,AMETEK INC.,,0.3856,3
2022,X6JCC78FMY25,BEAST CODE LLC,,0.3850,2
2022,CR99X5Q2KQS1,"L.B.I., INC.",,0.3629,3
2022,DK2SLQURMJF3,BABCOCK INTERNATIONAL GROUP PLC,Yes,0.3615,1
2022,KYURG7LRSC89,"CIRCOR INTERNATIONAL, INC.",,0.3512,1
2022,ETWEE7EYY9G5,COGITIC CORPORATION,,0.3497,3
2022,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,,0.3492,1
2022,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,0.3455,2
2022,WCE1F3V37MM9,SPIRAX SARCO INC,,0.3381,1
2022,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,0.3347,6
2022,ENB9DTFH6MP8,ALTA EQUIPMENT GROUP INC.,,0.3339,1
2022,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",,0.3330,1
2022,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,,0.3315,4
2022,U43WP4FHDJY3,"MARINE ELECTRIC SYSTEMS, INC.",,0.3312,7
2022,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,0.3232,1
2022,ULZEK7HDMS57,"DVCC, LLC",,0.3226,5
2022,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",,0.3199,3
2022,F42BKS7EHCL8,ULTRA ELECTRONICS HOLDINGS PLC,,0.3180,1
2022,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,0.3138,1
2022,U83NQK7LLLM6,"B.W. ELLIOTT MANUFACTURING CO., LLC",,0.3084,4
2022,HK1VJ4NJ6QN7,LOVEJOY CURTIS LLC,,0.3057,4
2022,PUVNWFNW5BG3,VETERANS GROUP LLC,,0.3030,2
2022,N5KEKMFCWUR1,AMETEK INC,,0.3024,4
2022,LKXHMX1K3AC5,NATIONAL INSTRUMENTS CORPORATION,,0.3000,1
2022,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,0.2865,2
2022,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",,0.2802,2
2022,F17YKE4BDQS4,"TM INDUSTRIES, LLC",,0.2768,3
2022,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC.",,0.2688,1
2022,XYCDRJ4BBZ34,"KME AMERICA MARINE TUBE & FITTING, LLC",,0.2669,3
2022,TJGHTGTTVEA1,"SAFARI MICRO GOVERNMENT SOLUTIONS, LLC",,0.2661,3
2022,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",,0.2603,2
2022,XLKTN1TLGB75,ELMA ELECTRONIC INC.,,0.2587,4
2022,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",,0.2546,2
2022,SE6NBH1ZRQN5,VETERANS' GROUP LLC,,0.2530,1
2022,FR7WWCCNBQZ6,DK MACHINE INC,,0.2501,4
2022,SQ2DSCE69F15,TELEDYNE TECHNOLOGIES INCORPORATED,,0.2473,3
2022,KNEFNMWXBK39,JO-KELL INC.,,0.2448,2
2022,NA1PAN9A9F15,LINCOLN ELECTRIC HOLDINGS INC.,,0.2443,3
2022,RLXQHCXFT513,CUNICO CORPORATION,,0.2436,3
2022,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,0.2431,5
2022,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,,0.2381,9
2022,PUFMZLZJ2BY2,"HELIX ACQUISITION HOLDINGS, INC.",,0.2291,2
2022,MKXMUFJJYLY5,WARD LEONARD CT LLC,,0.2274,2
2022,KQP8TDGEJBK3,"NEST PARENT, INC.",,0.2222,1
2022,GMNNMEA95K18,"NOVARIA HOLDINGS, LLC",,0.2199,2
2022,S1LJCH88WHT5,W.R. DAVIS ENGINEERING LIMITED,Yes,0.2180,1
2022,DNY9WHR3SKK6,ICON M G T SYSTEMS LLC,,0.2166,4
2022,HSV2N9ACRTJ6,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL US LP,,0.2164,5
2022,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,,0.2129,3
2022,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",,0.2126,3
2022,YLQMY5SGNE55,3M COMPANY,,0.2124,3
2022,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",,0.2098,3
2022,UAC2KLJM4XY1,TRANSDIGM GROUP INCORPORATED,,0.1986,3
2022,SKKACASET588,DYNALEC CORPORATION,,0.1970,2
2022,JJMSRWKWWQ87,NIBCO INC.,,0.1943,2
2022,USRQZ9JUAF88,COGITIC CORP,,0.1936,3
2022,XP9YLL3TNCB9,"S & S FOREST PRODUCTS, LLC",,0.1915,3
2022,GNH1FJWKY3G3,"WEST PHILA. BRONZE CO., INC",,0.1847,4
2022,RK6GKSXPC8W7,ARNOLD MAGNETICS CORPORATION,,0.1821,2
2022,FKEYGBAYJLH3,"MERCURY SYSTEMS, INC.",,0.1813,1
2022,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",,0.1751,1
2022,V6FJCB53JDK7,"RURAL ROUTE 2, LLC",,0.1737,1
2022,C3B4GMUXK277,BOWMAR LLC,,0.1660,1
2022,U517SU1EZGK9,"CHALMERS & KUBECK, INC.",,0.1658,4
2022,NG7TY7BYU9R7,"W. & O. SUPPLY, INC.",,0.1618,3
2022,RLYHS582JDW8,SCHLUMBERGER TECHNOLOGY CORPORATION,,0.1615,2
2022,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",,0.1575,1
2022,MXTJBDD1L4T4,TAYLOR DEVICES INC,,0.1571,1
2022,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,,0.1565,2
2022,E3YNKWRANZ18,"AQUA-CHEM, INC.",,0.1523,1
2022,FACXKY7FULJ4,"PRECISION FABRICATING & CLEANING COMPANY, INC.",,0.1500,1
2022,MRGNDX62YHQ3,CANERECTOR INC,Yes,0.1480,1
2022,XFM4VGW1NBE4,"L.C.DOANE COMPANY,THE",,0.1478,2
2022,LWF3CB1HFZF3,I S C O CORPORATION,,0.1467,4
2022,CWU4C613AB25,THE AIRFLO INSTRUMENT COMPANY,,0.1442,1
2022,JFHLZNJLWAN5,"DYNAMIC PRECISION GROUP, INC.",,0.1426,2
2022,JC42EBJ5NFJ1,RAYTHEON TECHNOLOGIES CORPORATION,,0.1425,1
2022,FFKCVFLHNTE7,WARTSILA OYJ ABP,,0.1383,1
2022,GCWKULHML2S3,WARTSILA OYJ ABP,,0.1383,1
2022,V627Y8NS1JM1,MILCOTS LLC,,0.1363,2
2022,XTYYPELG5MQ7,"PENNSYLVANIA MACHINE WORKS, LLC",,0.1336,2
2022,W8RMNY6A3NT1,"FLUID DYNAMICS, LLC",,0.1333,1
2022,NBMDBMMXJLR5,"KEYSIGHT TECHNOLOGIES, INC.",,0.1324,1
2022,XDF1FRDG8KK4,"FOSTER-MILLER, INC.",,0.1287,1
2022,HQ19YHLBS985,GARDNER DENVER NASH LLC,,0.1278,2
2022,JLUZRMMLKQ47,"WODIN, INC.",,0.1269,1
2022,E2P8AAJA2LK5,"MICRO PRECISION, LLC",,0.1260,3
2022,G45GNP4ARKJ3,PROTERIAL CABLE AMERICA INC,,0.1247,3
