line_item_id,source_book_fy,exhibit,section,is_subtotal,cost_element,observed_fy,column_role,amount_type,unit_cost_k,qty_each,total_cost_m,dollars_basis,page,source_id,extract_run_id,raw_context,row_hash
9552ML5355,2023,P-5,Recurring Cost,,AWS Material / Hardware,2023,request_total,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,AWS Material / |  | Hardware,0399e2e25f26b7b9
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,190.951,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,e93b32f3b0176aa0
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2021,actual,actual,,,1.844,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,322fd868e5526856
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,4a88936f406a0ba4
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_base,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,5e0b4595f9a3bdb1
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,4f5961f98b807e3c
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_total,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,948d56fb7fddd5e5
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,190.951,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,096a319952e9dca6
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2021,actual,actual,,,1.844,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,cd25781e8fefb416
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,0e727c7ee0dcf204
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2023,request_base,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,f86b1e5eb939e3f9
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,51025f82a5d4eb30
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2023,request_total,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,46def9ba60a0e514
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,,prior_years,prior_year,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,ac2e7cd2d4b4276c
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2021,actual,actual,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,a3318f3e1200357a
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,eff7271cbdd8cc8f
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2023,request_base,request,19.483,520.0,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,eba44fc80312c4f7
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,0b6bd8262d651573
9552ML5355,2023,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2023,request_total,request,19.483,520.0,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,d1e3fa5221978acd
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,e93b32f3b0176aa0
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2021,actual,actual,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,322fd868e5526856
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,4a88936f406a0ba4
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_base,request,,,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,5e0b4595f9a3bdb1
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,4f5961f98b807e3c
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,request_total,request,,,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,948d56fb7fddd5e5
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,,prior_years,prior_year,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,d334a19c52f28343
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2021,actual,actual,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,eaa0da08bd607daf
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,43f77b03677d5821
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2023,request_base,request,,,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,ff07cadc11fab294
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,9c4a55cd0e103f94
9552ML5355,2023,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2023,request_total,request,,,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,446bc55405bdbbeb
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,,,190.951,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,5eaf82e16a6c81f8
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2021,actual,actual,,,1.844,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,319b69e28aac0920
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2022,enacted,enacted,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,716a0b610cb00697
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2023,request_base,request,19.483,520.0,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,dabda75ad8ea9a50
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2023,request_oco,request,,,0.0,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,5b2c741e90202576
9552ML5355,2023,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2023,request_total,request,19.483,520.0,10.131,then_year,293,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,ad514cec99f8e02f
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),,prior_years,prior_year,17075.714,7.0,119.53,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),0fd613d234abaff5
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2022,actual,actual,17336.0,2.0,34.672,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),d2ffb1b3284544f9
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2023,enacted,enacted,19378.5,2.0,38.757,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),0014a7856f63f2fd
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2024,request_base,request,20020.0,1.0,20.02,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),cb976266d6b64ffd
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),a62cafb52bc79d92
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2024,request_total,request,20020.0,1.0,20.02,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),9ee435b693bbec78
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,,prior_years,prior_year,,,11.144,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,b4c11228ffed3831
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2022,actual,actual,,,1.106,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,bf440796cf5ea980
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2023,enacted,enacted,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,c9a0c5e3b9b06fad
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2024,request_base,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,1ec9ef77fa9f5fe6
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,f119f575e48bbe73
3569M11101,2024,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2024,request_total,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,1c7dce42529ae865
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),,prior_years,prior_year,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),6c880100ad832948
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2022,actual,actual,,,6.157,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),bd6fd6ebb72289a7
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2023,enacted,enacted,,,2.11,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),8778ad1d795f22e9
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2024,request_base,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),571b4392c8fddfef
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),973ff851a528d567
3569M11101,2024,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2024,request_total,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),bf608a1614c0fa15
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),,prior_years,prior_year,,,3.736,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),d3e9b95f47eef00a
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),2022,actual,actual,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),136846f86de6368e
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),2023,enacted,enacted,,,0.821,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),11858b26517425e7
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),2024,request_base,request,,,0.306,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),c1be6d025b122aa8
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),fedafc439d3ca450
3569M11101,2024,P-5,Recurring Cost,,New Equipment Training (NET),2024,request_total,request,,,0.306,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),07b16f70a3fb104a
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),,prior_years,prior_year,1480.5,2.0,2.961,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),b7eef827c9b9922b
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),2022,actual,actual,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),2baae88b40a51ee9
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),2023,enacted,enacted,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),510da6640a0b13ec
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),2024,request_base,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),4fe525cd361a16e0
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),81a894e363fb50cf
3569M11101,2024,P-5,Recurring Cost,,SLEP Vessels (MCS),2024,request_total,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,SLEP Vessels (MCS),bb6dc5ddf1ac753c
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),,prior_years,prior_year,,,9.018,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),53bf82c00a876ea8
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2022,actual,actual,,,13.372,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),4dfa3f77213ac9b0
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2023,enacted,enacted,,,3.476,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),0a5870e892676c0c
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2024,request_base,request,,,7.488,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),ab348a8e0e07cfa9
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),c0a5fa05874c9844
3569M11101,2024,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2024,request_total,request,,,7.488,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),11e752d6bcf60972
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,,prior_years,prior_year,,,17.908,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,34e6de4739e68745
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,2022,actual,actual,,,2.702,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,6f1c8e7234ccf7fc
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,2023,enacted,enacted,,,2.725,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,3bf5020153409dd4
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,2024,request_base,request,,,2.778,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,7724de9d14296386
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,aa623ea3994bde55
3569M11101,2024,P-5,Recurring Cost,,Program Management/Matrix Support,2024,request_total,request,,,2.778,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,b0e65a72dc067f71
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,164.297,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,d08c66428267e73a
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,actual,actual,,,58.009,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,c0d83997eadeaa64
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,enacted,enacted,,,47.889,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,71091cad1dacc488
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,request_base,request,,,30.592,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7abf98bf16d3d111
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7d1a512eeb7c9b40
3569M11101,2024,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,request_total,request,,,30.592,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,117d11805552ab89
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,,prior_years,prior_year,,,7.02,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,fa626a332b5e29b9
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,2022,actual,actual,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,e0aaadc7b03e0792
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,2023,enacted,enacted,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,e0153b461cbb0e76
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,2024,request_base,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,3ae95ecf3066c7c0
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,f739d92d15edf0a2
3569M11101,2024,P-5,Non Recurring Cost,,MCS Logistics,2024,request_total,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MCS Logistics,ce3991986191c9e0
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),,prior_years,prior_year,,,3.159,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),57bfd7c6491884b1
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2022,actual,actual,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),046c5898756a31b6
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2023,enacted,enacted,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),dbfba108063e7c32
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2024,request_base,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),0bd3d554b8d21190
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2024,request_oco,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),9ed46c4aea184b17
3569M11101,2024,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2024,request_total,request,,,0.0,then_year,342,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),b84e64c7fe801dc5
