action_date,war_gov_id,source_url,piid,in_scope_17_piids,amount_usd,prime,prime_location,expected_completion,pop_eb_site_pct,pop_hii_site_pct,pop_other_us_pct,pop_foreign_pct,pop_locations_detail,paragraph_text,program_primary,program_all,work_type_primary,work_type_all,work_type_ambiguous,is_sub_new_construction_tam,program_refined,sub_relevance
2024-03-08,3701831,https://www.defense.gov/News/Contracts/Contract/Article/3701831/  (via web.archive.org),N00024-19-C-4447,no,15845754,Vigor Marine LLC,"Portland, Oregon",October 2024,0.0,0.0,0.0,0.0,,"Vigor Marine LLC, Portland, Oregon, was awarded a $15,845,754 firm-fixed-price modification to a previously awarded contract (N00024-19-C-4447) to perform a 237-day pier side extension for the USS Cape St. George (CG 71) fiscal 2021 modernization period availability. Work will be performed in Seattle, Washington, and is expected to be completed by October 2024. Fiscal 2018 other procurement (Navy) funding in the amount of $15,845,754 will be obligated at time of award and will not expire at the end of the current fiscal year. The Puget Sound Naval Shipyard and Intermediate Maintenance Facility, Bremerton, Washington, is the contracting activity.",unknown,,sustainment_maintenance,sustainment_maintenance,,no,non_sub,no
2024-03-08,3701831,https://www.defense.gov/News/Contracts/Contract/Article/3701831/  (via web.archive.org),N00024-18-C-6258,no,15636492,,,September 2024,0.0,0.0,100.0,0.0,"Integrated Submarine Imaging System. Work will be performed in Manassas, Virginia 49% | Orlando, Florida 33% | Virginia Beach, Virginia 15% | Clearwater, Florida 1% | Andover, Massachusetts 1% | Arlington, Virginia 1%","(Awarded Mar. 4, 2024) Lockheed Martin Corp., Rotary and Mission Systems, Manassas, Virginia, is awarded a $15,636,492 cost-plus-incentive-fee modification to previously awarded contract (N00024-18-C-6258) to exercise options for engineering support, component procurements, and other direct costs in support of the Integrated Submarine Imaging System. Work will be performed in Manassas, Virginia (49%); Orlando, Florida (33%); Virginia Beach, Virginia (15%); Clearwater, Florida (1%); Andover, Massachusetts (1%); and Arlington, Virginia (1%), and is expected to be completed by September 2024. Fiscal 2024 research, development, test and evaluation (Navy) funds in the amount of $14,700,000 (94%); fiscal 2024 other procurement (Navy) funds in the amount of $627,146 (4%); and fiscal 2022 other procurement (Navy) funds in the amount of $309,346 (2%), will be obligated at time of award, of which $309,346 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,engineering,engineering,,no,sub_other,borderline
2024-03-21,3714389,https://www.defense.gov/News/Contracts/Contract/Article/3714389/  (via web.archive.org),N00024-19-C-2125,no,145000000,General Dynamics Electric Boat Corp.,"Groton, Connecticut",September 2024,70.0,0.0,30.0,0.0,"Work will be performed in Groton, Connecticut 70% | Kings Bay, Georgia 13% | Bangor, Washington 10% | Pearl Harbor, Hawaii 3% | North Kingston, Rhode Island 2% | Newport, Rhode Island 2%","General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $145,000,000 cost-plus-fixed-fee modification to previously awarded contract (N00024-19-C-2125) for engineering, technical, design agent, and planning yard support for operational strategic and attack submarines. Work will be performed in Groton, Connecticut (70%); Kings Bay, Georgia (13%); Bangor, Washington (10%); Pearl Harbor, Hawaii (3%); North Kingston, Rhode Island (2%); and Newport, Rhode Island (2%), and is expected to be completed by September 2024. Fiscal 2024 other procurement (Navy) funds in the amount of $2,821,780 (89%); and fiscal 2023 other procurement (Navy) funds in the amount of $336,294 (11%), will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,lead_yard,lead_yard,,no,sub_operational,yes_sustainment
2024-03-21,3714389,https://www.defense.gov/News/Contracts/Contract/Article/3714389/  (via web.archive.org),N00024-19-C-4452,no,44492212,General Dynamics Bath Iron Works,"Bath, Maine",September 2024,0.0,0.0,0.0,0.0,,"General Dynamics Bath Iron Works, Bath, Maine, is awarded a $44,492,212 cost-plus-award-fee modification to previously awarded contract (N00024-19-C-4452) for DDG 51 class integrated planning yard services. Work will be performed in Bath, Maine, and is expected to be completed by September 2024. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",ddg,ddg,lead_yard,lead_yard,,no,non_sub,no
2024-03-26,3719093,https://www.defense.gov/News/Contracts/Contract/Article/3719093/  (via web.archive.org),N00024-19-C-2322,no,8037986,General Dynamics Bath Iron Works,"Bath, Maine",June 2025,0.0,0.0,64.0,0.0,"Large Missile Vertical Launch System Shock Isolation Ship Set Two. Work will be performed in North Tonawanda, New York 63% | Bloomfield, Connecticut 1%","General Dynamics Bath Iron Works, Bath, Maine, was awarded an $8,037,986 firm-fixed-price modification to previously awarded contract (N00024-19-C-2322) for procurement of Large Missile Vertical Launch System Shock Isolation Ship Set Two. Work will be performed in North Tonawanda, New York (63%); Göteborg, Sweden (36%); and Bloomfield, Connecticut (1%), and is expected to be completed by June 2025. Fiscal 2024 shipbuilding and conversion (Navy) funding in the amount of $8,037,986 will be obligated at the time of award and will not expire at the end of the current fiscal year. The Supervisor of Shipbuilding, Conversion, and Repair, Bath, Maine, is the contracting activity.",unknown,,other,,,no,non_sub,no
2024-03-29,3725457,https://www.defense.gov/News/Contracts/Contract/Article/3725457/  (via web.archive.org),N00024-20-D-5109,no,53214351,General Dynamics Ordnance and Tactical Systems,"Williston, Vermont",January 2027,0.0,0.0,100.0,0.0,"Work will be performed in Williston, Vermont 50% | Saco, Maine 50%","General Dynamics Ordnance and Tactical Systems, Williston, Vermont, is awarded a $53,214,351 firm-fixed-price delivery order under a previously awarded indefinite-delivery/indefinite-quantity contract (N00024-20-D-5109) for the production and shipping of Guided Missile MK 82 Director and MK 200 Director Control. This contract combines purchases for the Navy (95%) and the government of Australia (5%) under the Foreign Military Sales (FMS) program. This contract includes options which, if exercised, would bring the cumulative value of this contract to $53,385,375. Work will be performed in Williston, Vermont (50%); and Saco, Maine (50%), and is expected to be completed by January 2027. If all options are exercised, work will continue through January 2027. Fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $50,324,379 (95%); and Foreign Military Sales (Australia) funds in the amount of $2,889,972, will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was competitively procured via the Federal Business Opportunities website with one offer received. Naval Sea Systems Command, Washington D.C., is the contracting activity (N0002424F5343).",unknown,,fms,fms,,no,non_sub,no
2024-03-29,3725457,https://www.defense.gov/News/Contracts/Contract/Article/3725457/  (via web.archive.org),N00024-23-F-5100,no,21457275,,,June 2024,0.0,0.0,0.0,0.0,,"Lockheed Martin, Rotary and Mission Systems, Moorestown, New Jersey, is awarded a $21,457,275 cost-plus-fixed-fee, cost-plus-incentive-fee, and cost-type modification to previously awarded task order (N00024-23-F-5100) for Canadian Surface Combatant system design, analysis, computer program software development, and integrated logistics support. This contract involves Foreign Military Sales (FMS) to Canada. Work will be performed in Moorestown, New Jersey, and is expected to be completed by June 2024. FMS Canada funds in the amount of $21,457,275 will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,fms,fms,,no,non_sub,no
2024-03-29,3725457,https://www.defense.gov/News/Contracts/Contract/Article/3725457/  (via web.archive.org),N00024-22-C-4420,no,15306564,TOTE Services Inc.,"Jacksonville, Florida",December 2024,0.0,0.0,0.0,0.0,,"TOTE Services Inc., Jacksonville, Florida, is awarded a $15,306,564 firm-fixed-price bridge contract (N3220524C4028) for the operation and maintenance of the Sea-Based X-Band Radar Platform (SBX-1). The vessel is operated for the Missile Defense Agency to provide limited test support services and is a contingency component of the Ground Based Mid-Course Defense element of the Ballistic Missile Defense System for U.S. Strategic Command. The vessel may also be used for other government missions as directed or placed in a reduced operating status. Work will be performed in the Pacific Ocean operating area and is expected to be completed by Sept. 30, 2025. This contract includes one 12-month base period, and a six-month option under Federal Acquisition Regulation 52.217-8 which, if exercised, would bring the cumulative value of this contract to $23,125,543. Working capital funds (Navy) in the amount of $15,306,564 are obligated for fiscal 2024 and will not expire at the end of the fiscal year. BAE Systems Ship Repair-San Diego, San Diego, California, is awarded a $12,618,999 firm-fixed-price modification to previously awarded contract (N00024-22-C-4420) for the fiscal 2022 USS Essex (LHD 2) Docking Selected Restricted Availability. Work will be performed in San Diego, California, and is expected to be completed by December 2024. Fiscal 2023 other procurement (Navy) funds in the amount of $6,309,500 (50%); and fiscal 2024 other procurement (Navy) funds in the amount of $6,309,500 (50%), will be obligated at time of award and will not expire at the end of the current fiscal year. The Southwest Regional Maintenance Center, San Diego, California, is the contracting activity.",unknown,,sustainment_maintenance,sustainment_maintenance,,no,non_sub,no
2024-03-29,3725457,https://www.defense.gov/News/Contracts/Contract/Article/3725457/  (via web.archive.org),N00024-22-C-6418,no,10268848,Northrop Grumman Aeronautics Systems,"Melbourne, Florida",March 2025,0.0,0.0,0.0,0.0,,"Northrop Grumman Aeronautics Systems, Melbourne, Florida, is awarded a $10,268,848 cost-plus-fixed-fee and cost-only modification to a previously awarded contract (N00024-22-C-6418) to exercise options for safety, logistics, engineering, and depot support for Airborne Laser Mine Detection System. Work will be performed in Melbourne, Florida, and is expected to be completed by March 2025. Fiscal 2024 other procurement (Navy) funds in the amount of $732,036 (55%); and fiscal 2024 operations and maintenance (Navy) funds in the amount of $610,851 (45%), will be obligated at time of award, of which funding in the amount of $610,851 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2024-03-29,3725457,https://www.defense.gov/News/Contracts/Contract/Article/3725457/  (via web.archive.org),N00024-23-C-5307,no,7879295,,,April 2025,0.0,0.0,0.0,0.0,,"Management Services Group, doing business as Global Technical Systems,* Virginia Beach, Virginia, is awarded a $7,879,295 modification to a previously awarded contract (N00024-23-C-5307) to exercise options for production of the battle force tactical training and advanced training domain shipboard combat system training units and engineering support. This contract combines purchases for the Navy (91%); and the governments of Canada (5%) and Australia (4%), under the Foreign Military Sales (FMS) program. Work will be performed in Virginia Beach, Virginia, and is expected to be completed by April 2025. Fiscal 2024 other procurement (Navy) funds in the amount of $3,076,987 (90%); FMS Canada funds in the amount of $155,799 (5%); FMS Australia funds in the amount of $141,376 (4%); and fiscal 2023 Defense-wide procurement funds in the amount of $24,569 (1%), will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,fms,fms;engineering,Y,no,non_sub,no
2024-04-03,3729919,https://www.defense.gov/News/Contracts/Contract/Article/3729919/  (via web.archive.org),,no,,,,,0.0,0.0,0.0,0.0,,"Fairbanks Morse LLC, Beloit, Wisconsin (N3220521D4106); and MAN Energy Solutions Middle East LLC, Dubai (N3220521D4105), are each receiving modifications (P00004) to previously awarded multiple-award, firm-fixed-price, indefinite-delivery/indefinite-quantity contracts N3220521D4105 and N3220521D4106 to increase the shared contract ceiling by $163,000,000 to a value of $333,000,000. These are hybrid contracts with firm-fixed-price and time-and-material orders. These modifications will allow continuous procurement of parts and services from the original equipment manufacturer (OEM) for ships' diesel engines, and OEM authorized parts and service technicians in order to maintain the diesel engines aboard multiple classes of ships, including Military Sealift Command's submarine tenders, hospital ships, dry cargo ammunition ships, fleet replenishment oilers, expeditionary mobile Bases, expeditionary transfer docks, large, medium speed roll-on/roll-off ships and the Kocak class of roll-on/roll-off container ships. Work will be performed worldwide, with the period of performance ending May 20, 2026. A five-year ordering period with a shared contract ceiling of $170,000,000 is currently on these contracts. No funding is being obligated via these modifications, as this is an indefinite-delivery/indefinite-quantity contract, where funding is obligated at the order level. Funding for the fiscal year in which orders are place will be utilized at that time. Military Sealift Command, Norfolk, Virginia, is the contracting activity.",surface_other,surface_other;sub_other,other,,,no,non_sub,no
2024-04-11,3738931,https://www.defense.gov/News/Contracts/Contract/Article/3738931/  (via web.archive.org),,no,450000000,,,,0.0,0.0,0.0,0.0,,"CJW Contractors Inc.,* Herndon, Virginia (N4008524D0030); Addon Services LLC,* Alexandria, Virginia (N4008524D0031); Bay Electric Co., Inc.,* Newport News, Virginia (N4008524D0032); Encon Desbuild JV3 LLC,* Hyattsville, Maryland (N4008524D0033); Mark Turner Construction,* Glen Allen, Virginia (N4008524D0034); MIG WMJ JV1 LLC,* Virginia Beach, Virginia (N4008524D0035); Ocean Construction Services,* Virginia Beach, Virginia (N4008524D0036); SAW Eastern JV,* Virginia Beach, Virginia (N4008524D0037); and Virtexco Corp.,* Norfolk, Virginia (N4008524D0038), are awarded a combined $450,000,000 indefinite-delivery/indefinite-quantity multiple award constructions contract for general construction in the Hampton Roads area of operations (AO). The work to be performed provides for a wide range of design-build and design-bid-build projects that include, but are not limited to, new construction, demolition, repair, alteration, and renovation of buildings, systems and infrastructure and may include civil, structural, mechanical, electrical, fire protection, and communication systems. CJW Contractors Inc., are awarded $10,856,044 for the initial task order for submarine logistics support facilities. The remaining eight contractors are awarded $5,000 each (minimum contract per awardee) at contract award. The maximum dollar value, including the base period and four option years for all nine contracts combined is $450,000,000. Work will be primarily performed in the Hampton Roads AO, however, work may be required in other areas of the Naval Facilities Engineering Systems Command (NAVFAC) Mid-Atlantic AO, if necessary. The term of the contract is not to exceed 60 months, with an expected completion of April 2029. Fiscal 2020 military construction (MILCON) funds in the amount of $10,856,044 are obligated at time of award. Fiscal 2024 operation and maintenance, (Navy) in the amount of $40,000 will be obligated at time of award and will expire at the end of the current fiscal year. Future task orders will be primarily funded by operation and maintenance, (Navy) and MILCON funds. This contract was competitively procured via the www.SAM.gov website with 22 proposals received. These nine contractors may compete for task orders under the terms and conditions of the awarded contract. NAVFAC Mid-Atlantic CORE, Norfolk, Virginia, is the contracting activity.",sub_other,sub_other,construction,construction,,no,sub_other,borderline
2024-04-11,3738931,https://www.defense.gov/News/Contracts/Contract/Article/3738931/  (via web.archive.org),,no,126989166,,,October 2024,0.0,0.0,0.0,0.0,,"Lockheed Martin, Rotary and Mission Systems, Moorestown, New Jersey, was awarded a $126,989,166 cost-plus-incentive-fee modification to previously awarded contract N00024-19-C-5603 for ship self-defense system combat system engineering support. Work will be performed in Moorestown, New Jersey, and is expected to be completed by October 2024. Fiscal 2024 research, development, test and evaluation (Navy) funds in the amount of $11,906,692 (97%); and fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $372,399 (3%), were obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,engineering,engineering,,no,non_sub,no
2024-05-20,3782001,https://www.defense.gov/News/Contracts/Contract/Article/3782001/  (via web.archive.org),N00024-20-C-4315,no,17775259,Oceaneering International Inc.,"Hanover, Maryland",September 2024,0.0,0.0,0.0,0.0,,"Oceaneering International Inc., Hanover, Maryland, is awarded a $17,775,259 cost-plus-fixed-fee modification to a previously awarded contract (N00024-20-C-4315) for continued support of the Navy&#39;s domestic and international submarine rescue program, Submarine Rescue Operations Maintenance Contractor. Work will be performed in San Diego, California, and is expected to be completed by September 2024. Fiscal 2024 operations and maintenance (Navy) funds in the amount of $5,256,607 will be obligated at the time of award, and funds in the amount of $5,256,607 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,other,,,no,sub_other,borderline
2024-05-23,3786556,https://www.defense.gov/News/Contracts/Contract/Article/3786556/  (via web.archive.org),N00024-20-C-2300,no,1044529113,Marinette Marine Corp.,"Marinette, Wisconsin",April 2030,0.0,0.0,100.0,0.0,"Work will be performed in Marinette, Wisconsin 51% | Camden, New Jersey 17% | Chicago, Illinois 7% | Green Bay, Wisconsin 4% | Pittsburgh, Pennsylvania 3% | Hauppauge, New York 3% | Sturgeon Bay, Wisconsin 3% | Cincinnati, Ohio 3% | Kaukauna, Wisconsin 2% | Charlotte, North Carolina 2% | Bethesda, Maryland 2% | Millersville, Maryland 2% | Atlanta, Georgia 1%","Marinette Marine Corp., Marinette, Wisconsin, is awarded a $1,044,529,113 fixed-price incentive (firm-target) modification to previously awarded contract (N00024-20-C-2300) to exercise options for detail design and construction of two Constellation-class guided-missile frigates, FFG 66 and FFG 67. Work will be performed in Marinette, Wisconsin (51%); Camden, New Jersey (17%); Chicago, Illinois (7%); Green Bay, Wisconsin (4%); Pittsburgh, Pennsylvania (3%); Hauppauge, New York (3%); Sturgeon Bay, Wisconsin (3%); Cincinnati, Ohio (3%); Kaukauna, Wisconsin (2%); Charlotte, North Carolina (2%); Bethesda, Maryland (2%); Millersville, Maryland (2%); and Atlanta, Georgia (1%), and is expected to be completed by April 2030. Fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $1,044,529,113 will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",surface_other,surface_other,design,design,,no,non_sub,no
2024-05-29,3790490,https://www.defense.gov/News/Contracts/Contract/Article/3790490/  (via web.archive.org),N69450-20-D-0045,no,50642443,Jacobs Technology Inc.,"Tullahoma, Tennessee",May 2025,0.0,0.0,99.0,0.0,"Work will be performed in Kings Bay, Georgia 99%","Jacobs Technology Inc., Tullahoma, Tennessee, is awarded a $50,642,443 firm-fixed-price, indefinite-delivery/indefinite-quantity modification to a previously awarded contract (N69450-20-D-0045) for base operations support services at Naval Submarine Base Kings Bay and outlying areas. This award brings the total cumulative value of the contract to $203,509,493. Work will be performed in Kings Bay, Georgia (99%); and outlying areas (1%), and is expected to be completed by May 2025. No funds will be obligated at time of award. Naval Facilities Engineering Systems Command Southeast, Jacksonville, Florida, is the contracting activity.",sub_other,sub_other,other,,,no,sub_other,borderline
2024-06-14,3808062,https://www.defense.gov/News/Contracts/Contract/Article/3808062/  (via web.archive.org),N00024-24-C-4212,no,202733090,,,,0.0,0.0,0.0,0.0,,"General Dynamics, Bath Iron Works, Bath, Maine, is being awarded a $202,733,090 cost-plus-award-fee contract, for DDG 51 Class Planning Yard. This contract includes options which, if exercised, would bring the cumulative value of this contract to $1,130,051,137. Work will be performed in Bath, Maine, and is expected to be completed by July 31, 2029. Fiscal 2024 operation and maintenance (Navy) funds in the amount of $5,992,369 (45%); and fiscal 2024 other procurement (Navy) funds in the amount of $7,216,706 (55%), will be obligated at time of award, of which $5,992,369 will expire at the end of the current fiscal year. This contract was not competitively procured in accordance with 10 U.S. Code 2304(c)(1) (only one responsible source and no other supplies or services will satisfy agency requirements). Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-24-C-4212).",ddg,ddg,lead_yard,lead_yard,,no,non_sub,no
2024-06-28,3821857,https://www.defense.gov/News/Contracts/Contract/Article/3821857/  (via web.archive.org),N00024-23-C-5325,no,50462612,Lockheed Martin Rotary and Mission Systems,"Moorestown, New Jersey",July 2030,0.0,0.0,77.0,0.0,"Work will be performed in Moorestown, New Jersey 31% | Indianapolis, Indiana 27% | Saginaw, Michigan 7% | Farmingdale, New York 6% | St. Peters, Missouri 3% | San Jose, California 2% | Radford, Virginia 1%","Lockheed Martin Rotary and Mission Systems, Moorestown, New Jersey, is awarded a $50,462,612 firm-fixed-price modification to a previously awarded contract (N00024-23-C-5325) for MK 41 Vertical Launching System (VLS) modules and ancillary hardware in support of fiscal 2022-2027 MK 41 VLS production requirements. This procurement combines purchases for the Navy (62%); and the government of the Netherlands (38%) under the Foreign Military Sales (FMS) program. Work will be performed in Moorestown, New Jersey (31%); Indianapolis, Indiana (27%); Saginaw, Michigan (7%); Farmingdale, New York (6%); St. Peters, Missouri (3%); San Jose, California (2%); Radford, Virginia (1%); and various other locations (23%), and is expected to be completed by July 2030. Fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $19,304,910 (38%); FMS (Netherlands) funds in the amount of $12,181,928 (24%); fiscal 2024 defense-wide procurement funds in the amount of $8,691,687 (17%); fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $7,834,403 (16%); fiscal 2022 shipbuilding and conversion (Navy) funds in the amount of $2,172,610 (4%); and fiscal 2024 other procurement (Navy) funds in the amount of $277,074 (1%), will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,fms,fms,,no,non_sub,no
2024-06-28,3821857,https://www.defense.gov/News/Contracts/Contract/Article/3821857/  (via web.archive.org),N00024-23-F-5100,no,28329633,,,December 2024,0.0,0.0,0.0,0.0,,"Lockheed Martin, Rotary and Mission Systems, Moorestown, New Jersey, is awarded a $28,329,633 cost-plus-fixed-fee, cost-plus-incentive-fee, and cost-type modification to a previously awarded task order (N00024-23-F-5100) for Canadian surface combatant system design, analysis, computer program software development, and integrated logistics support. This contract involves Foreign Military Sales (FMS) to Canada. Work will be performed in Moorestown, New Jersey, and is expected to be completed by December 2024. FMS (Canada) funds in the amount of $28,329,633 will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,fms,fms,,no,non_sub,no
2024-06-28,3821857,https://www.defense.gov/News/Contracts/Contract/Article/3821857/  (via web.archive.org),,no,19216091,,,September 2025,0.0,0.0,0.0,0.0,,"Conrad Shipyard LLC,* Morgan City, Louisiana, is awarded a $19,216,091 firm-fixed-price modification to previously awarded contract N00024-22-C-2253 for the detail design and construction of an additional yard repair, berthing, and messing craft, with delivery to San Diego, California. This award includes exercise of a design changes option. Work will be performed in Amelia, Louisiana, and is expected to be completed by September 2025. Fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $19,216,091 will be obligated at time of award which will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,construction,construction;design,Y,no,non_sub,no
2024-06-28,3821857,https://www.defense.gov/News/Contracts/Contract/Article/3821857/  (via web.archive.org),,no,19153912,Northrop Grumman Corp.,"Charlottesville, Virginia",January 2027,0.0,0.0,0.0,0.0,,"Northrop Grumman Corp., Charlottesville, Virginia, is awarded a $19,153,912 firm-fixed-price modification to previously awarded contract N00024-23-C-5234 for the manufacture of surface and submarine inertial sensor module configurations, and associated support equipment, in support of the integrated warfare systems navigation program. Work will be performed in Charlottesville, Virginia, and is expected to be completed by January 2027. Fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $9,539,475 (50%); fiscal 2024 other procurement (Navy) funds in the amount of 5,798,647 (30%); and fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $3,815,790 (20%), will be obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,other,,,no,sub_other,borderline
2024-07-09,3833125,https://www.defense.gov/News/Contracts/Contract/Article/3833125/  (via web.archive.org),N00024-22-C-2505,no,20551893,National Steel and Shipbuilding Co.,"San Diego, California",,0.0,0.0,0.0,0.0,,"National Steel and Shipbuilding Co., San Diego, California, is awarded a $20,551,893 cost-plus-fixed-fee modification to previously awarded contract (N00024-22-C-2505) to support the AS(X) submarine tender next generation design development. Work will be performed in San Diego, California, and is expected to be completed by June 30, 2025. Fiscal 2024 research, development, test and evaluation (Navy) funds in the amount of $20,551,893 will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command Headquarters, Washington Navy Yard, Washington, D.C., is the contracting activity.",sub_other,sub_other,design,design,,no,sub_other,borderline
2024-07-12,3837552,https://www.defense.gov/News/Contracts/Contract/Article/3837552/  (via web.archive.org),N00024-21-C-5127,no,300942534,Lockheed Martin Rotary and Mission Systems,"Moorestown, New Jersey",September 2031,0.0,0.0,100.0,0.0,"Australia Surface Combatant program. This contract involves Foreign Military Sales to the government of Australia. Work will be performed in Moorestown, New Jersey 70% | Adelaide, Australia 30%","Lockheed Martin Rotary and Mission Systems, Moorestown, New Jersey, is awarded a $300,942,534 cost-plus-incentive-fee modification to a previously awarded contract (N00024-21-C-5127) for software engineering and on-site support for the Australia Surface Combatant program. This contract involves Foreign Military Sales to the government of Australia. Work will be performed in Moorestown, New Jersey (70%); and Adelaide, Australia (30%), and is expected to be completed by September 2031. Foreign Military Sales (Australia) funding in the amount of $20,108,000 will be obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,fms,fms,,no,non_sub,no
2024-07-12,3837552,https://www.defense.gov/News/Contracts/Contract/Article/3837552/  (via web.archive.org),N00024-18-C-5218,no,180496470,Lockheed Martin Rotary and Mission Systems,"Manassas, Virginia",March 2025,0.0,0.0,100.0,0.0,"This modification also increases the option amounts for engineering labor. Work will be performed in Manassas, Virginia 70% | Lemont Furnace, Pennsylvania 15% | Syracuse, New York 13% | Clearwater, Florida 1% | Owego, New York 1%","Lockheed Martin Rotary and Mission Systems, Manassas, Virginia, is awarded a $180,496,470 cost-plus-incentive fee, fixed-price-incentive, and cost only modification to a previously awarded contract (N00024-18-C-5218) to exercise the option for hypervisor technology, AN/SQQ-89A(V)15 Surface Ship Undersea Warfare Combat Systems, and to provide funding for engineering labor in support of continued AN/SQQ-89A(V)15 Surface Ship USW Combat System development, integration, manufacture, production, and testing. This modification also increases the option amounts for engineering labor. Work will be performed in Manassas, Virginia (70%); Lemont Furnace, Pennsylvania (15%); Syracuse, New York (13%); Clearwater, Florida (1%); and Owego, New York (1%), and is expected to be completed by March 2025. Fiscal 2024 research, development, test and evaluation (Navy) funds in the amount of $5,623,122 (39%); fiscal 2024 shipbuilding and conversion (Navy) funds in the amount of $5,457,785 (38%); fiscal 2024 other procurement (Navy) funds in the amount of $1,363,000 (9%); fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $847,420 (6%); fiscal 2021 shipbuilding and conversion (Navy) funds in the amount of $646,489 (5%); and fiscal 2022 shipbuilding and conversion (Navy) funds in the amount of $427,064 (3%), will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2024-07-12,3837552,https://www.defense.gov/News/Contracts/Contract/Article/3837552/  (via web.archive.org),N00024-24-C-5324,no,78845434,BAE Systems Land & Armaments L.P.,"Minneapolis, Minnesota",June 2026,0.0,0.0,100.0,0.0,"Work will be performed in Aberdeen, South Dakota 90% | Minneapolis, Minnesota 10%","BAE Systems Land & Armaments L.P., Minneapolis, Minnesota, is awarded a $78,845,434 firm-fixed-price contract for MK 41 Vertical Launching System (VLS) canister production in support of FY24-28 MK 41 VLS canister production requirements. This contract includes options which, if exercised, would bring the cumulative value of this contract to $737,733,340. This contract combines purchases for the U.S. (71%), and the governments of Japan (25%) and Australia (4%) under the Foreign Military Sales (FMS) program. Work will be performed in Aberdeen, South Dakota (90%); and Minneapolis, Minnesota (10%), and is expected to be completed by June 2026. If all options are exercised, work will continue through June 2030. Fiscal 2024 weapons procurement (Navy) funds in the amount of $22,261,797 (28%); FMS (Japan) funds in the amount of $20,075,018 (25%); fiscal 2024 missile procurement (Army) funds in the amount of $11,167,784 (14%); fiscal 2023 weapons procurement (Navy) funds in the amount of $7,796,313 (10%); defense-wide procurement funds in the amount of $7,096,089 (9%); fiscal 2024 procurement (Marine Corps) funds in the amount of $5,776,440 (7%); FMS (Australia) funds in the amount of $3,080,768 (4%); fiscal 2023 shipbuilding and conversion (Navy) funds in the amount $1,118,934 (2%); and fiscal 2023 procurement (Marine Corps) funds in the amount $577,644 (1%), will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was competitively procured via the System for Award Management (SAM) website, with three offers received. Naval Sea Systems Command, Washington Navy Yard, D.C., is the contracting activity (N00024-24-C-5324).",unknown,,fms,fms,,no,non_sub,no
