program,vendor_key_uei,entity_uei,parent_uei,vendor_name,dollars_fy22_25_$M,dollars_all_$M,n_awards,naics4,current_basis,cum_unbucketed_fy22_25_$M,cum_share_of_supplier_fy22_25
submarines,TSJLBQWEYD73,TSJLBQWEYD73,,CUSTOM MAGNETICS OF CALIFORNIA INCORPORATED,0.185,0.311,2,,residual,171.055,0.04095
submarines,NYWQLNAXE9G4,NYWQLNAXE9G4,,"ISLAND HOSE & SEALS, INC.",0.183,0.227,2,,residual,171.238,0.04099
submarines,Z7K8HUMNCZ22,Z7K8HUMNCZ22,Z7K8HUMNCZ22,"TRIPLE CROWN CONSULTING, LLC",0.183,0.183,2,,residual,171.421,0.04104
submarines,FKEYGBAYJLH3,FKEYGBAYJLH3,,"MERCURY SYSTEMS, INC.",0.181,0.181,1,,residual,171.603,0.04108
submarines,DB33FU6GGYE7,DB33FU6GGYE7,,BLACK KNIGHT ENTERPRISES LLC,0.18,0.18,3,,residual,171.783,0.04112
submarines,UJJWGFAEB7S8,UJJWGFAEB7S8,,JANUS ENGINEERING AMERICAS CORPORATION,0.179,0.179,1,,residual,171.962,0.04117
submarines,UUWJVAA5CK71,SFD8QNU62LD3,UUWJVAA5CK71,INSULATED WIRE INC.,0.177,0.834,8,,residual,172.139,0.04121
submarines,HFK9V1G2B513,HFK9V1G2B513,,"MOTOROLA SOLUTIONS, INC.",0.175,0.175,1,,residual,172.314,0.04125
submarines,PDBCMAYNN1V8,PDBCMAYNN1V8,,"CUSTOM QUALITY SCAFFOLDING, INC.",0.174,0.174,5,,residual,172.488,0.04129
submarines,YK46GJRH4W87,YK46GJRH4W87,YK46GJRH4W87,"CONCURRENT REAL-TIME, INC.",0.166,0.166,3,,residual,172.654,0.04133
submarines,JL9NMM3YALQ5,JL9NMM3YALQ5,,"TAD PGS, INC.",0.165,0.165,1,5613,residual,172.819,0.04137
submarines,HW3GLNH2M767,HW3GLNH2M767,,INTEGRATED SECURITY & COMMUNICATIONS OF NEW JERSEY LLC,0.164,0.164,1,,residual,172.983,0.04141
submarines,RLYHS582JDW8,RLYHS582JDW8,,Schlumberger Technology Corporation,0.162,0.269,5,3345,residual,173.145,0.04145
submarines,Y32LYMHRGTL8,E5XTWRMQAZN1,Y32LYMHRGTL8,APPLIED PRODUCTS INC,0.161,0.161,2,,residual,173.306,0.04149
submarines,KBBCEKMXULK7,CXQ7A9JSV3K5,KBBCEKMXULK7,MEASUREMENT SYSTEMS INC,0.158,0.158,2,,residual,173.464,0.04152
submarines,EZGFXRCDNAZ1,EZGFXRCDNAZ1,,GENERAL STANDARDS CORP,0.152,0.152,1,,residual,173.616,0.04156
submarines,FACXKY7FULJ4,FACXKY7FULJ4,,"PRECISION FABRICATING & CLEANING COMPANY, INC.",0.15,0.15,1,,residual,173.766,0.0416
submarines,EAZVTUEVK9J9,EAZVTUEVK9J9,EAZVTUEVK9J9,AIRLINE HYDRAULICS CORPORATION,0.146,0.663,8,,residual,173.912,0.04163
submarines,JC42EBJ5NFJ1,JC42EBJ5NFJ1,,RAYTHEON TECHNOLOGIES CORPORATION,0.143,0.858,2,,residual,174.054,0.04167
submarines,PRKVJMMJYJM3,PRKVJMMJYJM3,,WILLIFORD PLASTICS INC,0.141,0.141,1,,residual,174.195,0.0417
submarines,L6V2CGVQP844,L6V2CGVQP844,,RDF CORPORATION,0.139,0.186,3,,residual,174.334,0.04173
submarines,CY77FBY3EQM4,D3TAPP57SEB4,CY77FBY3EQM4,KEEN COMPRESSED GAS CO.,0.139,0.139,2,,residual,174.473,0.04177
submarines,GCWKULHML2S3,FFKCVFLHNTE7,GCWKULHML2S3,Wärtsilä Oyj Abp,0.138,1.34,12,,residual,174.611,0.0418
submarines,FFKCVFLHNTE7,FFKCVFLHNTE7,,Wartsila Oyj Abp,0.138,0.138,1,,residual,174.749,0.04183
submarines,NKNJZAVJ9EK3,NKNJZAVJ9EK3,,COGSDILL TOOL PRODUCTS INC,0.138,0.138,1,,residual,174.887,0.04187
submarines,YVBHN7GKLQ44,YVBHN7GKLQ44,YVBHN7GKLQ44,"GLENAIR, INC.",0.138,5.071,46,,residual,175.025,0.0419
submarines,MUD4KL77FK98,MUD4KL77FK98,MUD4KL77FK98,TURNBULL LLC,0.138,0.138,2,,residual,175.163,0.04193
submarines,KTK2F491J6A8,KTK2F491J6A8,,"SHAFT CURRENT SOLUTIONS, INC.",0.137,0.137,2,,residual,175.299,0.04196
submarines,EA52ZMBH4YG7,LK9BTBWNLY96,EA52ZMBH4YG7,"BEK, INC.",0.134,0.134,2,,residual,175.434,0.042
submarines,WF99GAJKQAL5,WF99GAJKQAL5,,NTS LABS LLC,0.134,0.136,13,,residual,175.567,0.04203
submarines,W8RMNY6A3NT1,W8RMNY6A3NT1,,"FLUID DYNAMICS, LLC",0.133,0.174,2,,residual,175.701,0.04206
submarines,NBMDBMMXJLR5,NBMDBMMXJLR5,,"KEYSIGHT TECHNOLOGIES, INC.",0.132,0.132,1,,residual,175.833,0.04209
submarines,WW6HFEMKWPC5,WW6HFEMKWPC5,,FRIES SPINNING & STAMPINGS INC,0.132,0.892,22,,residual,175.965,0.04212
submarines,ECVNHKM2CLS9,ECVNHKM2CLS9,ECVNHKM2CLS9,"PICKERING INTERFACES, INC",0.132,0.132,2,,residual,176.097,0.04216
submarines,DBQGN324ULK3,DBQGN324ULK3,DBQGN324ULK3,"W.W. GRAINGER, INC.",0.131,0.131,4,,residual,176.228,0.04219
submarines,RYVANEDADBK3,RYVANEDADBK3,,"METALTEK INTERNATIONAL, INC.",0.129,0.129,4,,residual,176.357,0.04222
submarines,Z31MCJ7P45T1,Z31MCJ7P45T1,,"CORE MANUFACTURING, LLC",0.129,0.156,4,,residual,176.486,0.04225
submarines,FNQARYRJJEL5,FNQARYRJJEL5,,COSPOLICH INC.,0.128,0.128,2,,residual,176.614,0.04228
submarines,JLUZRMMLKQ47,JLUZRMMLKQ47,,"WODIN, INC.",0.127,0.157,2,,residual,176.741,0.04231
submarines,K8W2J2DS9FN1,K8W2J2DS9FN1,K8W2J2DS9FN1,"SYNOPSYS, INC.",0.124,0.174,4,,residual,176.865,0.04234
submarines,T9U5YKZRMHH5,T9U5YKZRMHH5,,"MANUFACTURER'S RUBBER & SUPPLY CO, INC.",0.124,0.124,2,,residual,176.99,0.04237
submarines,KAFVDV3C5BN1,KAFVDV3C5BN1,,"321GANG, LLC",0.122,0.152,4,,residual,177.112,0.0424
submarines,PD3NKE727DN9,PD3NKE727DN9,,"TRI-LANE EQUIPMENT RENTALS, INC.",0.122,0.122,4,,residual,177.234,0.04243
submarines,GAJ1F3WQCWY5,M5MVSHNR2BL1,GAJ1F3WQCWY5,"SHERWIN-WILLIAMS COMPANY, THE",0.122,0.104,9,,residual,177.356,0.04246
submarines,LR8MS4H7N2U5,LR8MS4H7N2U5,,AUTOMATED PRECISION INC.,0.119,0.119,1,,residual,177.475,0.04249
submarines,R7JLC1Y2PLJ1,R7JLC1Y2PLJ1,,SCHROEDER INDUSTRIES LLC,0.119,0.119,1,,residual,177.594,0.04251
submarines,LTJZX6G2X7Z1,DTCND1MN7J15,LTJZX6G2X7Z1,ASPEQ HEATING GROUP LLC,0.116,0.116,3,,residual,177.709,0.04254
submarines,EH4ZYJ5CMLP9,EH4ZYJ5CMLP9,EH4ZYJ5CMLP9,MAINE TECHNICAL SOURCE,0.115,0.115,1,,residual,177.825,0.04257
submarines,XWWGV5ZMALW1,Z85NS892LYA8,XWWGV5ZMALW1,CHROMALOX INC,0.114,0.114,1,,residual,177.939,0.0426
submarines,E6H2BBJ1LD19,E6H2BBJ1LD19,,FORD & ULRICH INC,0.11,0.11,1,,residual,178.049,0.04262
submarines,E6KQEMMCJ9B6,E6KQEMMCJ9B6,E6KQEMMCJ9B6,"ATRENNE COMPUTING SOLUTIONS, LLC",0.11,0.11,1,,residual,178.159,0.04265
submarines,G8HNS2EJYJU6,G8HNS2EJYJU6,,"BUFFALO MACHINES, INC.",0.105,0.208,5,,residual,178.264,0.04267
submarines,FCYFZ4P8ZGV6,FCYFZ4P8ZGV6,,"K M L ARCHITECTS, LLC",0.103,0.103,2,,residual,178.367,0.0427
submarines,GN84UHWZJMR8,GN84UHWZJMR8,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",0.101,0.211,15,,residual,178.468,0.04272
submarines,MXALQCAPGHJ8,MXALQCAPGHJ8,,"AMET, INC.",0.1,0.1,1,,residual,178.568,0.04275
submarines,SCWYXXK1EM13,CXQ7A9JSV3K5,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,0.097,1.621,13,,residual,178.664,0.04277
submarines,TF2HVUYPRMV1,TF2HVUYPRMV1,,"CHASE SUPPLY, INC.",0.096,0.096,3,,residual,178.76,0.04279
submarines,M6CTHGC91RG4,M6CTHGC91RG4,,"MARTINEZ AND TUREK, INC.",0.095,0.17,3,,residual,178.855,0.04282
submarines,KDP5XKKJCWT6,NTGALU6XECJ5,KDP5XKKJCWT6,YOKOGAWA CORP OF AMERICA,0.094,0.094,1,,residual,178.949,0.04284
submarines,TCSFXP5TD5P6,TCSFXP5TD5P6,,"BLOWERS, LLC",0.093,0.219,2,,residual,179.042,0.04286
submarines,KPFHQNYN8R54,KPFHQNYN8R54,,"PACKAGE ONE INDUSTRIES, LLC",0.093,0.165,3,,residual,179.135,0.04288
submarines,N5RJW5NX32Y1,N5RJW5NX32Y1,N5RJW5NX32Y1,W R SYSTEMS LTD.,0.092,0.092,2,,residual,179.227,0.0429
submarines,MAKYNVTMNZX1,MAKYNVTMNZX1,,TRAC REGULATORS INC,0.091,0.348,3,,residual,179.318,0.04293
submarines,JK5BGM73XQ58,JK5BGM73XQ58,,FEOLE TECHNOLOGIES INC,0.091,0.091,2,,residual,179.409,0.04295
submarines,PX7XVJDX7TZ7,PZK1KSXFFNX9,PX7XVJDX7TZ7,VICOR CORPORATION,0.089,0.202,2,,residual,179.498,0.04297
submarines,T5PEM8N1QE25,T5PEM8N1QE25,T5PEM8N1QE25,"AMRON INTERNATIONAL, INC.",0.088,0.217,3,,residual,179.586,0.04299
submarines,CMTLME2MH6F4,CMTLME2MH6F4,,SPIRAX-SARCO ENGINEERING PLC,0.087,0.087,1,,residual,179.673,0.04301
submarines,MKG5CAN2J8S7,MKG5CAN2J8S7,,"SAMTAN ENGINEERING, LLC",0.087,0.087,2,,residual,179.759,0.04303
submarines,J1PMKPB4HNN5,J1PMKPB4HNN5,,LEARN,0.085,0.085,1,,residual,179.845,0.04305
submarines,HJ7KCZ68G3N3,HJ7KCZ68G3N3,,HAMPTON RUBBER COMPANY,0.084,0.084,1,,residual,179.929,0.04307
submarines,P3NZJN8NQSB3,P3NZJN8NQSB3,P3NZJN8NQSB3,FORTUNE METAL FINISHING CORPORATION,0.084,0.15,2,,residual,180.013,0.04309
submarines,HYWRB7XDFNE9,W7QMJRYTHHM4,HYWRB7XDFNE9,"TECHSPEC, INC.",0.084,0.084,1,,residual,180.097,0.04311
submarines,E8QBZAUN1UL3,E8QBZAUN1UL3,,PALMER HOLLAND INC,0.083,0.083,1,,residual,180.18,0.04313
submarines,GMBZL1B9YMW9,GMBZL1B9YMW9,,AW GIFFORD INC,0.082,0.286,7,,residual,180.262,0.04315
submarines,MBJ8ANU347W7,EHRJCSUERKU3,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,0.081,1.955,10,,residual,180.343,0.04317
submarines,NAA7LGTT6WA4,NAA7LGTT6WA4,NAA7LGTT6WA4,"TRANSCAT, INC.",0.08,0.08,1,,residual,180.423,0.04319
submarines,YXMXTJMDPJR7,YXMXTJMDPJR7,YXMXTJMDPJR7,"FAXON ENGINEERING COMPANY, INCORPORATED THE",0.077,0.229,7,,residual,180.499,0.04321
submarines,NFEDFL5LKRN4,NFEDFL5LKRN4,NFEDFL5LKRN4,AMERICAN TOOLING CENTER INC,0.076,0.076,1,,residual,180.576,0.04323
submarines,KXFDQ6DUKHK9,PDJ4B4PSZK52,KXFDQ6DUKHK9,NEW ENGLAND INSTITUTE OF TECHNOLOGY,0.075,0.075,1,,residual,180.651,0.04325
submarines,N6U1EU32U9J1,N6U1EU32U9J1,,EST GROUP INC,0.075,0.075,2,,residual,180.726,0.04326
submarines,DQLZFV6PFCB9,DQLZFV6PFCB9,,"TATE ANDALE, LLC",0.075,0.363,4,,residual,180.801,0.04328
submarines,M4ANYAZ8Q6H8,M4ANYAZ8Q6H8,,"SETRA SYSTEMS, INC.",0.071,0.071,2,,residual,180.872,0.0433
submarines,REDAH61ZHLN7,REDAH61ZHLN7,REDAH61ZHLN7,TRI TOOL INC,0.07,0.07,1,,residual,180.941,0.04331
submarines,Q3HHLUDK4ED3,Q3HHLUDK4ED3,,Abrasive Products LLC,0.07,0.07,1,,residual,181.011,0.04333
submarines,GRTDYGFYWBS8,GRTDYGFYWBS8,GRTDYGFYWBS8,"FARO TECHNOLOGIES, INC.",0.069,0.114,2,,residual,181.08,0.04335
submarines,GMHRX5DU4LS5,GMHRX5DU4LS5,GMHRX5DU4LS5,"AEROGO, INC",0.069,0.069,1,,residual,181.149,0.04336
submarines,FECPDA1S8WJ1,FECPDA1S8WJ1,FECPDA1S8WJ1,D. W. BOYD CORPORATION,0.068,0.068,1,,residual,181.217,0.04338
submarines,Z2M4Q4H6TKM3,Z2M4Q4H6TKM3,,"DAWSON-MACDONALD CO., INC.",0.066,0.668,13,,residual,181.283,0.0434
submarines,JCY9NCTJF9J3,JCY9NCTJF9J3,,AIRSAN CORPORATION,0.066,0.158,10,,residual,181.349,0.04341
submarines,UZ6EFJJNEFT3,TAHNTWE2BVN1,UZ6EFJJNEFT3,EACO CORPORATION,0.065,0.065,1,,residual,181.414,0.04343
submarines,U8SAS3VH6J38,U8SAS3VH6J38,,AK INDUSTRIAL SERVICES LLC,0.064,0.262,6,,residual,181.478,0.04344
submarines,CPNJM695NH15,CPNJM695NH15,,"CDP FASTENER GROUP, INC.",0.062,0.062,1,,residual,181.54,0.04346
submarines,LC7UN8MJYCJ7,JH2CJYVWBME6,LC7UN8MJYCJ7,Rbc Bearings Incorporated,0.062,2.49,15,,residual,181.602,0.04347
submarines,EK4EVQQNEFC6,EK4EVQQNEFC6,,Hexagon Metrology AB,0.059,0.059,1,3345,residual,181.661,0.04349
submarines,JTNDE6EBHL41,JTNDE6EBHL41,,TRIDENT TECHNICAL COLLEGE,0.058,0.058,1,9231,residual,181.719,0.0435
submarines,V3GKQC7LZE37,V3GKQC7LZE37,V3GKQC7LZE37,FRED L HAWKINS CO INC,0.055,0.055,2,,residual,181.774,0.04351
submarines,P3S2F1HKFDM4,CUJ6JZJFLMQ8,P3S2F1HKFDM4,Vector Stiftung,0.055,0.483,6,,residual,181.829,0.04353
submarines,WX7ED2HWHJ17,WX7ED2HWHJ17,WX7ED2HWHJ17,"E7 Solutions, LLC",0.054,0.054,1,,residual,181.883,0.04354
submarines,YQXBZHMXEVE5,YQXBZHMXEVE5,YQXBZHMXEVE5,THE MATHWORKS INC,0.054,0.203,3,,residual,181.936,0.04355
submarines,KUCZSM9XDBS5,KUCZSM9XDBS5,,"GLOBAL SUPPLY, INC.",0.052,0.052,1,,residual,181.988,0.04357
submarines,PXB2X38X4V11,PXB2X38X4V11,,CONVERGINT TECHNOLOGIES LLC,0.051,0.051,1,,residual,182.039,0.04358
submarines,VK36BNH241M8,VK36BNH241M8,VK36BNH241M8,"H. O. PENN MACHINERY COMPANY, INC.",0.05,0.05,1,,residual,182.089,0.04359
submarines,JMFNDVNJ67A3,JMFNDVNJ67A3,,CM-MATRIX CORPORATION,0.05,0.6,10,,residual,182.139,0.0436
submarines,JP2VAK8RGNQ5,K5WVCD4GUK41,JP2VAK8RGNQ5,JONATHAN ENGINEERED SOLUTIONS CORP.,0.05,0.05,1,,residual,182.189,0.04361
submarines,W138B61KN3Q7,QF82VVEDYFC3,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,0.049,1.797,8,3364,residual,182.238,0.04363
submarines,LRYRHNM7EHJ8,LRYRHNM7EHJ8,,ITW FOOD EQUIPMENT GROUP LLC,0.048,0.048,1,,residual,182.286,0.04364
submarines,C59LDR2KN4U6,C59LDR2KN4U6,,"Fin-Tech, Inc.",0.048,0.232,10,,residual,182.334,0.04365
submarines,U6JRN865H4E3,U6JRN865H4E3,U6JRN865H4E3,TTI INC.,0.046,0.046,1,,residual,182.38,0.04366
submarines,GGKLKCCKVZ16,RSKAJD8SNDL3,GGKLKCCKVZ16,STEELCASE INC.,0.044,0.044,3,,residual,182.424,0.04367
submarines,ME2HWYNQNHH5,FMNVM66XGFY7,ME2HWYNQNHH5,"WIND RIVER SYSTEMS, INC.",0.043,0.043,1,,residual,182.467,0.04368
submarines,XQ2FNSEVHWL1,XQ2FNSEVHWL1,,"GOODWIN-BRADLEY PATTERN CO., INC.",0.043,0.043,4,,residual,182.51,0.04369
submarines,PWLMEWS7MKM9,PWLMEWS7MKM9,,INDUSTRIAL TOOLING & SUPPLY LLC,0.043,0.043,1,,residual,182.553,0.0437
submarines,T4MGJ9BU63J6,T4MGJ9BU63J6,T4MGJ9BU63J6,"MUNICIPAL EMERGENCY SERVICES, INC.",0.042,0.042,1,,residual,182.595,0.04371
submarines,DKWCJWBNHCL3,DKWCJWBNHCL3,,NCP COATINGS INC,0.042,0.075,3,,residual,182.637,0.04372
submarines,NZNKGYLA9NT3,NZNKGYLA9NT3,NZNKGYLA9NT3,DRAFTCO INCORPORATED,0.042,0.042,1,,residual,182.679,0.04373
submarines,UN3TBWQUCQN4,UN3TBWQUCQN4,,DELTA-ELECTRO POWER INC.,0.042,0.48,5,,residual,182.721,0.04374
submarines,ZFN1PBJXNUA3,ZFN1PBJXNUA3,,"CONX INNOVATIONS, LLC",0.041,0.041,2,,residual,182.761,0.04375
submarines,QT8MN8A81NB7,QT8MN8A81NB7,QT8MN8A81NB7,NGB CORP,0.04,0.04,1,,residual,182.802,0.04376
submarines,C2HBVLFX4AH7,C2HBVLFX4AH7,,"ARLAND TOOL & MFG., INC.",0.04,0.085,3,,residual,182.841,0.04377
submarines,W6SWKAS2DBE5,W6SWKAS2DBE5,,SHILOH INDUSTRIES INC,0.039,0.039,1,,residual,182.881,0.04378
submarines,TNSXP14JPJS3,Q54KG4JYEWE4,TNSXP14JPJS3,EPSILON SYSTEMS SOLUTIONS INC,0.038,0.038,1,,residual,182.919,0.04379
submarines,NK1RB5VKXES9,NK1RB5VKXES9,,DETROIT SWITCH INC,0.038,0.038,1,,residual,182.957,0.0438
submarines,YNHKC9SDFWB3,P2L5J5XEYCN3,YNHKC9SDFWB3,"Insight Enterprises, Inc.",0.038,0.171,2,,residual,182.994,0.04381
