piid,builder,sub_report_id,sub_date,fy,amount_usd,vendor_uei,parent_uei,vendor_name,raw_description,code,swbs_group,hull,component_text,n_component_words
N0002411C2307,HII-Ingalls,20684330,2014-11-19,2015,36492.12,S3GFGJ1QGAE6,,"M.S.M. INDUSTRIES, INC.",05140-03,05140-03,,,,0
N0002411C2307,HII-Ingalls,20684329,2016-10-03,2017,49121.16,G871GBTQ94M7,,Lona Slade,LDD 5314-031,,,,,0
N0002411C2307,HII-Ingalls,20684328,2018-07-02,2018,47400.0,ZFN2JJXBLZT3,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,LDD 5314-072,,,,,0
N0002411C2307,HII-Ingalls,20684327,2013-10-23,2014,103500.0,KTMAJCY6JXM3,ZL41ERXMPAR3,"LEIDOS, INC.","COMPUTER,  FIREWALL SYS",,,,COMPUTER FIREWALL SYS,3
N0002411C2307,HII-Ingalls,20684326,2013-08-06,2013,83125.0,WPP2ABN6UCF5,XXP4PLFFFGK9,"L3 TECHNOLOGIES, INC.",08135-01,08135-01,,,,0
N0002411C2307,HII-Ingalls,20684325,2014-04-17,2014,371148.0,ZW3UMG9YVNA9,XXP4PLFFFGK9,L-3 COMMUNICATIONS WESTWOOD CORPORATION,04018-01 P&L PANELS,04018-01,,,P&L PANELS,2
N0002411C2307,HII-Ingalls,20684324,2017-04-11,2017,70765.2,HEUNPCKQLMN5,HEUNPCKQLMN5,KLUMB LUMBER COMPANY,White Oak/Fir for 5314 Transla,,,,White Oak/Fir Transla,3
N0002411C2307,HII-Ingalls,20684323,2013-06-21,2013,42687.0,ZQ11WUWJGAA4,PPLZG8J3N9D4,"KIDDE-FENWAL, INC.",07002-01,07002-01,,,,0
N0002411C2307,HII-Ingalls,20684322,2017-01-30,2017,25000.0,CVMQHCRDBVT7,,"KEVIN GROS CONSULTING & MARINE SERVICES, INC.",CHARTER VESSEL DDG114 S/T,,,DDG114,CHARTER VESSEL S/T,3
N0002411C2307,HII-Ingalls,20684321,2014-10-22,2015,35158.26,KLDTZDR12ZB7,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,01027-01  (SCUTTLES),01027-01,,,,0
N0002411C2307,HII-Ingalls,20684320,2014-02-06,2014,54590.0,R1M8JJH7J5W5,,"JOHNSON BRASS & MACHINE FOUNDRY, INC.",05248-01,05248-01,,,,0
N0002411C2307,HII-Ingalls,20684319,2015-02-16,2015,286712.4,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,DDG114 CIRCUIT BREAKER,,,DDG114,CIRCUIT BREAKER,2
N0002411C2307,HII-Ingalls,20684318,2015-05-15,2015,166233.6,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08253-01,08253-01,,,,0
N0002411C2307,HII-Ingalls,20684317,2015-02-10,2015,86528.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08253-01,08253-01,,,,0
N0002411C2307,HII-Ingalls,20684316,2014-04-25,2014,65910.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,FRAMEWORK AGREEMENT F13016,,,,FRAMEWORK AGREEMENT,2
N0002411C2307,HII-Ingalls,20684315,2015-03-13,2015,48297.6,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08253-01,08253-01,,,,0
N0002411C2307,HII-Ingalls,20684314,2015-07-08,2015,39312.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08254-11(DDG114),08254-11,,DDG114,,0
N0002411C2307,HII-Ingalls,20684313,2015-07-02,2015,25932.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08103-01  (DDG114),08103-01,,DDG114,,0
N0002411C2307,HII-Ingalls,20684312,2016-07-29,2016,244902.99,JNC1BUEVV3B9,,"JGILS, LLC",OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684311,2016-09-08,2016,113099.25,JNC1BUEVV3B9,,"JGILS, LLC",SRI DDG114 FMR 159 COSAL,,,DDG114,,0
N0002411C2307,HII-Ingalls,20684310,2017-09-07,2017,68545.25,JNC1BUEVV3B9,,"JGILS, LLC",SRI DDG114 FMR 272 COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684309,2017-02-22,2017,58253.18,JNC1BUEVV3B9,,"JGILS, LLC",SRI DDG114 FMR159-3 COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684308,2016-10-27,2017,36691.47,JNC1BUEVV3B9,,"JGILS, LLC",OSI DDG114 FMR COSAL TAPE,,,DDG114,OSI TAPE,2
N0002411C2307,HII-Ingalls,20684307,2016-07-27,2016,34520.36,JNC1BUEVV3B9,,"JGILS, LLC",OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684306,2016-08-12,2016,32150.07,JNC1BUEVV3B9,,"JGILS, LLC",OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684305,2017-08-17,2017,28860.35,JNC1BUEVV3B9,,"JGILS, LLC",SRI DDG114 FMR272(2)COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684304,2016-07-26,2016,25348.97,JNC1BUEVV3B9,,"JGILS, LLC",OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684303,2013-10-25,2014,92578.64,MEMSWT1LFU18,UZKRMH51VMJ5,JERED LLC,05049-02 (HATCH ONLY),05049-02,,,,0
N0002411C2307,HII-Ingalls,20684302,2016-04-06,2016,39700.38,MEMSWT1LFU18,UZKRMH51VMJ5,JERED LLC,05049-02 (HATCH ONLY),05049-02,,,,0
N0002411C2307,HII-Ingalls,20684301,2017-10-10,2018,34464.73,MEMSWT1LFU18,UZKRMH51VMJ5,JERED LLC,S012 R-353719 5314 NCR 239985,,,,,0
N0002411C2307,HII-Ingalls,20684300,2017-06-26,2017,34464.0,MEMSWT1LFU18,UZKRMH51VMJ5,JERED LLC,REBUY NCR 198846 198372 DDG114,,,DDG114,,0
N0002411C2307,HII-Ingalls,20684299,2015-02-03,2015,318177.0,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01039-03,01039-03,,,,0
N0002411C2307,HII-Ingalls,20684298,2015-10-12,2016,136105.0,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002411C2307,HII-Ingalls,20684297,2016-07-14,2016,69115.96,JL4THZCMNKR7,,JACKSON PLATING CO.,09315-01 HOUSING FILTERS,09315-01,,,HOUSING FILTERS,2
N0002411C2307,HII-Ingalls,20684296,2016-07-12,2016,41287.0,JGLLLKELFB57,,ITT CORPORATION,OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684295,2015-08-24,2015,115230.0,DQ35GXAUTW61,,"INDUSTRIAL CORROSION CONTROL, INC.",09137-01 (COATING APPLICATION),09137-01,,,,0
N0002411C2307,HII-Ingalls,20684294,2015-10-23,2016,78400.0,DQ35GXAUTW61,,"INDUSTRIAL CORROSION CONTROL, INC.",09137-01 (COATING APPLICATION),09137-01,,,,0
N0002411C2307,HII-Ingalls,20684293,2016-10-17,2017,84986.72,MSSQQ551LG41,,"IMPRES TECHNOLOGY SOLUTIONS, INC.",OSI DDG114 FMR 159(2) COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684292,2013-04-25,2013,71204.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",07085-01 CONNECTOR FLEXIBLE,07085-01,,,CONNECTOR FLEXIBLE,2
N0002411C2307,HII-Ingalls,20684291,2013-08-07,2013,101848.0,DJG7NEG7QRK5,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",07016-01,07016-01,,,,0
N0002411C2307,HII-Ingalls,20684290,2013-08-12,2013,60625.0,DJG7NEG7QRK5,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",03213-01,03213-01,,,,0
N0002411C2307,HII-Ingalls,20684289,2013-04-17,2013,45456.0,DJG7NEG7QRK5,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",07065-01,07065-01,,,,0
N0002411C2307,HII-Ingalls,20684288,2017-05-11,2017,111000.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",S012 R-351309 /R-351029,,,,,0
N0002411C2307,HII-Ingalls,20684287,2014-08-27,2014,28521.0,JW6PXX1WALN4,L8T4R3N7ACL6,HOWDEN NORTH AMERICA INC.,REPAIR NCR 85820 DDG114 5214,,,DDG114,REPAIR,1
N0002411C2307,HII-Ingalls,20684286,2014-05-28,2014,26175.0,JW6PXX1WALN4,L8T4R3N7ACL6,HOWDEN NORTH AMERICA INC.,REPAIR NCR 56122 DDG114,,,DDG114,REPAIR,1
N0002411C2307,HII-Ingalls,20684285,2013-07-19,2013,1233915.0,SSD8KRDXKG46,GGSLGRB5KXM6,"HILLER COMPANIES, INC., THE",03174-02 HALON INSTALLATION,03174-02,,,HALON INSTALLATION,2
N0002411C2307,HII-Ingalls,20684284,2016-01-22,2016,66469.77,SSD8KRDXKG46,GGSLGRB5KXM6,"HILLER COMPANIES, INC., THE",07002-01,07002-01,,,,0
N0002411C2307,HII-Ingalls,20684283,2016-09-28,2016,64517.41,SSD8KRDXKG46,GGSLGRB5KXM6,"HILLER COMPANIES, INC., THE",03174-02 HALON INSTALLATION,03174-02,,,HALON INSTALLATION,2
N0002411C2307,HII-Ingalls,20684282,2017-11-07,2018,31289.38,SSD8KRDXKG46,GGSLGRB5KXM6,"HILLER COMPANIES, INC., THE",03174-02 HALON INSTALLATION,03174-02,,,HALON INSTALLATION,2
N0002411C2307,HII-Ingalls,20684281,2014-12-02,2015,26815.0,SSD8KRDXKG46,GGSLGRB5KXM6,"HILLER COMPANIES, INC., THE",07019-01,07019-01,,,,0
N0002411C2307,HII-Ingalls,20684280,2015-09-29,2015,44900.0,KB8ALFD8K1X8,,Higgins Marine Services Inc,Higgins Marine Services DDG114,,,DDG114,Higgins Marine Services,3
N0002411C2307,HII-Ingalls,20684279,2016-01-08,2016,38800.0,ZE1KT2MPBGM3,CP8AJC3EDE93,"HARDING COMPANY, INC",01004-03 (DDG-114),01004-03,,,,0
N0002411C2307,HII-Ingalls,20684278,2013-04-29,2013,33571.52,LGL1LNBH8KM5,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",07008-01,07008-01,,,,0
N0002411C2307,HII-Ingalls,20684277,2013-04-05,2013,30485.0,LGL1LNBH8KM5,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",07056-01,07056-01,,,,0
N0002411C2307,HII-Ingalls,20684276,2013-09-04,2013,26355.2,LGL1LNBH8KM5,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",07219-01,07219-01,,,,0
N0002411C2307,HII-Ingalls,20684275,2014-10-06,2015,76400.0,LRYRHNM7EHJ8,RTYDEXYNEZS1,"GAYLORD INDUSTRIES, INC.","02520-01 HOOD, GRS INTCPR",02520-01,,,HOOD GRS INTCPR,3
N0002411C2307,HII-Ingalls,20684274,2013-07-17,2013,84970.0,KXWXRYB3FBW3,YPQMZDVKS1K8,FLOWSERVE CORPORATION,05050-02,05050-02,,,,0
N0002411C2307,HII-Ingalls,20684273,2014-05-09,2014,25661.53,JJRDPJY9GQA8,,"FLETCHER CONSTRUCTION COMPANY, INC.",VSR NO. SA12101,,,,VSR,1
N0002411C2307,HII-Ingalls,20684272,2017-04-13,2017,27875.0,UR5TFK3LAVL5,UR5TFK3LAVL5,FEDERAL RESOURCES SUPPLY COMPANY,LDD 5314-068,,,,,0
N0002411C2307,HII-Ingalls,20684271,2019-02-07,2019,66700.0,TSCZLHCGNQ53,SFBKKM3ZYN48,FACET (OKLAHOMA) LLC,REBUY S012 R-369742 DDG114,,,DDG114,,0
N0002411C2307,HII-Ingalls,20684270,2015-08-18,2015,34860.0,CJF6S4UR1LM8,W1NCJ8ATWDN7,EVOQUA WATER TECHNOLOGIES LLC,REBUY DDG114 A2-04016-91 IT.2,04016-91,,DDG114,,0
N0002411C2307,HII-Ingalls,20684269,2013-04-09,2013,119840.24,LR2HQKYJLDZ7,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,07012-02,07012-02,,,,0
N0002411C2307,HII-Ingalls,20684268,2014-05-27,2014,115446.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,07012-02,07012-02,,,,0
N0002411C2307,HII-Ingalls,20684267,2013-04-08,2013,113788.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,02517-01,02517-01,,,,0
N0002411C2307,HII-Ingalls,20684266,2016-06-13,2016,40713.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,07012-9A REBUY,,,,,0
N0002411C2307,HII-Ingalls,20684265,2013-08-14,2013,64373.0,VJMTKNLENX24,W8PTMRME1496,ENGINEERED COIL COMPANY,02507-01 C.COILS & UNIT COOLER,02507-01,,,COILS UNIT COOLER,3
N0002411C2307,HII-Ingalls,20684264,2013-09-06,2013,33704.0,VJMTKNLENX24,W8PTMRME1496,ENGINEERED COIL COMPANY,02537-03 FAN COIL UNITS,02537-03,,,FAN COIL UNITS,3
N0002411C2307,HII-Ingalls,20684263,2017-08-29,2017,28058.0,VJMTKNLENX24,W8PTMRME1496,ENGINEERED COIL COMPANY,REPAIR NCR 175421 DDG123,,,DDG123,REPAIR,1
N0002411C2307,HII-Ingalls,20684262,2014-03-13,2014,43178.0,D28HQ4AA2ZL8,,"EFFORT FOUNDRY, INC.",05022-01 (BOLSTER CASTING),05022-01,,,,0
N0002411C2307,HII-Ingalls,20684261,2013-04-18,2013,77125.0,MHR1KKAZ1NH5,,"EDRO CORPORATION, THE",01034-01,01034-01,,,,0
N0002411C2307,HII-Ingalls,20684260,2014-02-07,2014,41866.5,MHR1KKAZ1NH5,,"EDRO CORPORATION, THE",01036-01 (M1KJ-FE00-13),01036-01,,,,0
N0002411C2307,HII-Ingalls,20684259,2013-05-06,2013,83372.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,04040-03,04040-03,,,,0
N0002411C2307,HII-Ingalls,20684258,2013-08-22,2013,57606.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,04041-01  INDICATOR,04041-01,,,INDICATOR,1
N0002411C2307,HII-Ingalls,20684257,2014-06-26,2014,54378.25,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08034-01 (DDG114),08034-01,,DDG114,,0
N0002411C2307,HII-Ingalls,20684256,2013-06-25,2013,50400.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08040-02,08040-02,,,,0
N0002411C2307,HII-Ingalls,20684255,2014-03-21,2014,49961.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08022-01,08022-01,,,,0
N0002411C2307,HII-Ingalls,20684254,2014-05-14,2014,46909.5,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08040-02,08040-02,,,,0
N0002411C2307,HII-Ingalls,20684253,2013-09-06,2013,45080.75,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08007-05,08007-05,,,,0
N0002411C2307,HII-Ingalls,20684252,2013-10-08,2014,37924.7,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08054-01,08054-01,,,,0
N0002411C2307,HII-Ingalls,20684251,2013-07-16,2013,36564.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08022-01,08022-01,,,,0
N0002411C2307,HII-Ingalls,20684250,2014-07-18,2014,33925.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08040-02,08040-02,,,,0
N0002411C2307,HII-Ingalls,20684249,2014-08-15,2014,32156.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,04041-01  INDICATOR,04041-01,,,INDICATOR,1
N0002411C2307,HII-Ingalls,20684248,2013-12-09,2014,30716.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08022-03,08022-03,,,,0
N0002411C2307,HII-Ingalls,20684247,2013-09-09,2013,30010.0,SKKACASET588,SKKACASET588,DYNALEC CORPORATION,08354-01,08354-01,,,,0
N0002411C2307,HII-Ingalls,20684246,2018-05-28,2018,28760.0,NL7RNBHWHJQ1,W8PTMRME1496,DRS TECHNOLOGIES CANADA LTD,LDDS 5314-192 & 5314-194,,,,LDDS,1
N0002411C2307,HII-Ingalls,20684245,2013-07-11,2013,52402.68,GXPHJRVG9MR7,W8PTMRME1496,"DRS POWER & CONTROL TECHNOLOGIES, INC.",08007-13,08007-13,,,,0
N0002411C2307,HII-Ingalls,20684244,2015-09-09,2015,36687.97,FCK2D4PSV1L2,JBMKQ8ZH6FN9,"DOVER ENERGY, INC.",07338-01 PUMP ROTARY VINE,07338-01,,,PUMP ROTARY VINE,3
N0002411C2307,HII-Ingalls,20684243,2015-09-03,2015,31341.25,UES5F4AAZJK5,UES5F4AAZJK5,"DONALDSON COMPANY, INC.",07317-01 FILTER CARBON AIR,07317-01,,,FILTER CARBON AIR,3
N0002411C2307,HII-Ingalls,20684242,2013-11-01,2014,32400.0,TC76NMCGN4F4,PJM1KBVHTYL6,"DISTRIBUTION INTERNATIONAL SOUTHWEST, INC.",05070-01,05070-01,,,,0
N0002411C2307,HII-Ingalls,20684241,2014-01-16,2014,68297.4,W2GBUE64GMZ6,,"DERBYSHIRE MARINE PRODUCTS, LLC","03137-01 VALVE, GAGE",03137-01,,,VALVE GAGE,2
N0002411C2307,HII-Ingalls,20684240,2013-09-10,2013,61161.0,REXPSJ7NAHU8,,DERBYSHIRE MACHINE & TOOL CO,07046-01 REPLACES TMR 34987,07046-01,,,REPLACES,1
N0002411C2307,HII-Ingalls,20684239,2015-01-14,2015,41760.0,LSGYNGHKB863,,DEBAN ENTERPRISES INC,08324-01 (DDG114),08324-01,,DDG114,,0
N0002411C2307,HII-Ingalls,20684238,2014-10-15,2015,58883.0,FECPDA1S8WJ1,,D. W. BOYD CORPORATION,01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002411C2307,HII-Ingalls,20684237,2013-08-20,2013,38531.0,RLXQHCXFT513,VDSCUPC2H3K7,CUNICO CORPORATION,07014-01,07014-01,,,,0
N0002411C2307,HII-Ingalls,20684236,2013-07-26,2013,29403.0,FNQARYRJJEL5,,"COSPOLICH, INC.",01039-05,01039-05,,,,0
N0002411C2307,HII-Ingalls,20684235,2013-12-02,2014,156193.0,JRHJJRY6DWK3,,"CORNELL-CARR CO., INC.",01040-01,01040-01,,,,0
N0002411C2307,HII-Ingalls,20684234,2013-09-12,2013,107923.0,JRHJJRY6DWK3,,"CORNELL-CARR CO., INC.","01040-02  WINDOW,  FXD TILTED",01040-02,,,WINDOW FXD TILTED,3
N0002411C2307,HII-Ingalls,20684233,2016-06-20,2016,90376.0,JRHJJRY6DWK3,,"CORNELL-CARR CO., INC.",01040-01,01040-01,,,,0
N0002411C2307,HII-Ingalls,20684232,2015-07-23,2015,26626.0,NC39YCMEXVJ8,NKESS3J37J77,COLUMBUS MCKINNON CORPORATION,05195-01,05195-01,,,,0
N0002411C2307,HII-Ingalls,20684231,2013-04-15,2013,79660.32,M8ZHL8ZXGQP5,E2UWVCT7GDJ4,"CHROMALOX, INC.",02525-01 ELEC CONV HEATERS,02525-01,,,ELEC CONV HEATERS,3
N0002411C2307,HII-Ingalls,20684230,2016-08-13,2016,157696.11,J8ATNVMEGLK1,MQDVMWB54XH4,"CHAND, L.L.C.",OSI DDG114 FMR 159 COSAL,,,DDG114,OSI,1
N0002411C2307,HII-Ingalls,20684229,2016-09-08,2016,111554.88,J8ATNVMEGLK1,MQDVMWB54XH4,"CHAND, L.L.C.",SRI DDG114 FMR 159 COSAL,,,DDG114,,0
N0002411C2307,HII-Ingalls,20684228,2017-09-07,2017,58797.45,J8ATNVMEGLK1,MQDVMWB54XH4,"CHAND, L.L.C.",SRI DDG114 FMR 272 COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684227,2017-02-06,2017,37490.88,J8ATNVMEGLK1,MQDVMWB54XH4,"CHAND, L.L.C.",SRI DDG114 FMR159-3 COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684226,2017-08-17,2017,34008.47,J8ATNVMEGLK1,MQDVMWB54XH4,"CHAND, L.L.C.",SRI DDG114 FMR272(2)COSAL TAPE,,,DDG114,TAPE,1
N0002411C2307,HII-Ingalls,20684225,2014-05-13,2014,186825.62,FJMAMQK89ZB8,W1LDBNHD4EM7,"CAMERON TECHNOLOGIES US, INC.",03106-02,03106-02,,,,0
N0002411C2307,HII-Ingalls,20684224,2016-11-30,2017,30900.0,HLFDNJU7KXJ1,,BOGUE SYSTEMS INC.,"REPAIR CLD 5319, SSABT 5319",,,,REPAIR CLD SSABT,3
N0002411C2307,HII-Ingalls,20684223,2014-01-13,2014,202534.04,CXZ9PUEZ5SQ7,RC1NNGFRMMM7,BLACK & DECKER (U.S.) INC.,01056-02 (M1KJ-FE00-13),01056-02,,,,0
N0002411C2307,HII-Ingalls,20684222,2014-11-21,2015,29016.0,WWMME88ERQG5,,"BESTWELD, INC.",07280-01  (DECK DRAINS),07280-01,,,,0
N0002411C2307,HII-Ingalls,20684221,2013-08-30,2013,99395.0,RYRLL49HWN65,,BAKER SHEET METAL CORPORATION,01039-03,01039-03,,,,0
N0002411C2307,HII-Ingalls,20684220,2014-08-12,2014,63800.0,RYRLL49HWN65,,BAKER SHEET METAL CORPORATION,"01018-01  LOCKER,  STOWAGE",01018-01,,,LOCKER STOWAGE,2
N0002411C2307,HII-Ingalls,20684219,2017-01-25,2017,28870.0,CAKCE9S4WL78,CAKCE9S4WL78,"AZTEC GLOBAL SOLUTIONS, INC.",5314-030,,,,,0
N0002411C2307,HII-Ingalls,20684218,2016-07-12,2016,260537.52,UWH5HRSJ5ES7,,AUTOMATIC COATING LIMITED,09613-01,09613-01,,,,0
N0002411C2307,HII-Ingalls,20684217,2014-02-13,2014,26386.0,VHCPBNRMLK33,VHCPBNRMLK33,"ASSOCIATED FOOD EQUIPMENT AND SUPPLIES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002411C2307,HII-Ingalls,20684216,2015-11-13,2016,102992.0,F98TZC6J5XV1,F98TZC6J5XV1,"ARC TECHNOLOGIES, INC.",01139-02,01139-02,,,,0
N0002411C2307,HII-Ingalls,20684215,2017-05-04,2017,101184.0,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684214,2017-06-16,2017,85089.0,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684213,2017-06-28,2017,78048.0,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684212,2017-08-18,2017,55324.0,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684211,2017-04-21,2017,52440.0,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684210,2017-08-11,2017,41763.05,W2H3SYSJNLK5,,Arastaff,"VSR NO.SA14404, SHIP CLEANING",,,,VSR SHIP CLEANING,3
N0002411C2307,HII-Ingalls,20684209,2016-04-22,2016,26720.0,W2H3SYSJNLK5,,Arastaff,VSR NO.SA13294,,,,VSR,1
N0002411C2307,HII-Ingalls,20684208,2013-10-30,2014,50759.95,TAB4FBLR5UM1,HT2SC8NC87E1,ANIXTER INC.,"01051-01 LOCKS, KEYS, & TAGS",01051-01,,,LOCKS KEYS TAGS,3
N0002411C2307,HII-Ingalls,20684207,2015-09-30,2015,47256.0,R71XN254HA36,XGKMK9LBC344,AKRON BRASS COMPANY,07214-01 NOZZLE FIRE HOSE,07214-01,,,NOZZLE FIRE HOSE,3
N0002411C2309,HII-Ingalls,20684687,2015-10-13,2016,43423.96,E383LRP25MY6,,YOUNG ENGINEERING COMPANY INC.,OSI DDG113 FMR 209 COSAL,,,DDG113,OSI,1
N0002411C2309,HII-Ingalls,20684686,2013-05-27,2013,26700.0,E383LRP25MY6,,YOUNG ENGINEERING COMPANY INC.,08013-09,08013-09,,,,0
N0002411C2309,HII-Ingalls,20684685,2015-12-17,2016,187375.2,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,OSI DDG113 FMR 209 COSAL,,,DDG113,OSI,1
N0002411C2309,HII-Ingalls,20684684,2016-10-25,2017,154009.61,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,OSI DDG113 FMR 192 COSAL,,,DDG113,OSI,1
N0002411C2309,HII-Ingalls,20684683,2015-05-19,2015,93381.62,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,REBUY,,,,,0
N0002411C2309,HII-Ingalls,20684682,2016-12-21,2017,48127.0,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,VSR NO.SA13934,,,,VSR,1
N0002411C2309,HII-Ingalls,20684681,2015-08-31,2015,44752.56,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,DDG Inco Spares,,,,Inco Spares,2
N0002411C2309,HII-Ingalls,20684680,2015-11-12,2016,33564.42,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,DDG Inco Spares,,,,Inco Spares,2
N0002411C2309,HII-Ingalls,20684679,2016-04-18,2016,28259.75,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,VSR NO.SA13458,,,,VSR,1
N0002411C2309,HII-Ingalls,20684678,2016-09-28,2016,26695.0,J3AFGKXWYK73,Z2N8C3NL8FW5,YORK INTERNATIONAL CORPORATION,VSR NO.SA13382,,,,VSR,1
N0002411C2309,HII-Ingalls,20684677,2013-04-19,2013,29914.0,ZSJFXM833NA3,JB4NTVR9XMN4,Xerox Corporation,01056-09 (M1KJ-FE00-13),01056-09,,,,0
N0002411C2309,HII-Ingalls,20684676,2016-08-22,2016,61000.0,FFZLXPAQCMD8,FFZLXPAQCMD8,WHITING DOOR MANUFACTURING CORP.,DDG Inco Spares,,,,Inco Spares,2
N0002411C2309,HII-Ingalls,20684675,2014-01-23,2014,92184.0,HMBSX7Z72UK4,,"WESTLAND TECHNOLOGIES, INC.",05140-03,05140-03,,,,0
N0002411C2309,HII-Ingalls,20684674,2014-07-28,2014,28520.0,HMBSX7Z72UK4,,"WESTLAND TECHNOLOGIES, INC.",05140-9A  REBUY,,,,,0
N0002411C2309,HII-Ingalls,20684673,2013-07-03,2013,34190.0,NGE4ALP2M661,,"WEAVER SUPPLY COMPANY, LLC",05195-01,05195-01,,,,0
N0002411C2309,HII-Ingalls,20684672,2018-01-19,2018,49672.9,JA2KCX21NL48,GCWKULHML2S3,"WARTSILA DEFENSE, INC.",VSR SA12150 - WARTSILLA,,,,VSR WARTSILLA,2
N0002411C2309,HII-Ingalls,20684671,2014-09-25,2014,38421.0,JA2KCX21NL48,GCWKULHML2S3,"WARTSILA DEFENSE, INC.",VENDOR SUPPORT REQUEST SA6715,,,,VENDOR SUPPORT REQUEST,3
