generated_internal_id,piid,tier,award_amount,recipient,matched_axes
CONT_AWD_N0002415F2206_9700_GS07F0011J_4730,N0002415F2206,small_craft,232974.0,"BRUNSWICK COMMERCIAL & GOVERNMENT PRODUCTS, INC.",naics:336612; psc:1940
CONT_AWD_N0010423PBS51_9700_-NONE-_-NONE-,N0010423PBS51,broad_maritime,232603.0,TURNBULL LLC,psc:2090
CONT_AWD_N6449819FFF45_9700_N6449817D0014_9700,N6449819FFF45,broad_maritime,231422.24,"NAG, LLC",psc:2090
CONT_AWD_N6600123P6454_9700_-NONE-_-NONE-,N6600123P6454,usv_core,231367.0,"OCEAN POWER TECHNOLOGIES, INC.",keyword; psc:1990
CONT_AWD_N6449818F4022_9700_N6449817D0014_9700,N6449818F4022,broad_maritime,231137.39,"NAG, LLC",psc:2090
CONT_AWD_N6449825P5012_9700_-NONE-_-NONE-,N6449825P5012,broad_maritime,230994.9,"CARDINAL SCIENTIFIC, INC.",psc:2090
CONT_AWD_N0010421PDC70_9700_-NONE-_-NONE-,N0010421PDC70,small_craft,230700.0,KIHOMAC INC,naics:336612
CONT_AWD_N3220522P2017_9700_-NONE-_-NONE-,N3220522P2017,broad_maritime,230322.15,"LAKE SHORE SYSTEMS, INC.",psc:2090
CONT_AWD_N4044316P0170_9700_-NONE-_-NONE-,N4044316P0170,broad_maritime,229878.44,COLTEC INDUSTRIES INC.,psc:2090
CONT_AWD_N0010423PCB28_9700_-NONE-_-NONE-,N0010423PCB28,small_craft,229662.0,"L3HARRIS TECHNOLOGIES, INC",naics:336612
CONT_AWD_N4044319P0007_9700_-NONE-_-NONE-,N4044319P0007,broad_maritime,229552.0,"HYSPAN PRECISION PRODUCTS, INC.",psc:2090
CONT_AWD_N6449820F5031_9700_N6449819D4017_9700,N6449820F5031,broad_maritime,229522.0,LAUREL TECHNOLOGIES PARTNERSHIP,psc:2090
CONT_AWD_N3220516P4010_9700_-NONE-_-NONE-,N3220516P4010,broad_maritime,229319.82,COLTEC INDUSTRIES INC.,psc:2090
