generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_N5523624F9964_9700_N0002421D4114_9700,N5523624F9964,HII FLEET SUPPORT GROUP LLC,8311437.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2024-08-08,2026-12-03,yes,naics:336611; psc:1905,naics:336611; psc:1905,"C460C, PROVIDE LABOR, MATERIALS, SUBCONTRACTOR, OTHER DIRECT COSTS IN SUPPORT OF REQUIREMENT"
CONT_AWD_N0002422F22A6_9700_N0002420D2210_9700,N0002422F22A6,"RIBCRAFT USA, LLC",8310454.26,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2022-03-31,2026-12-10,yes,naics:336612; psc:1940,naics:336612; psc:1940,7M RIB
CONT_AWD_N5523614C0004_9700_-NONE-_-NONE-,N5523614C0004,"EPSILON SYSTEMS SOLUTIONS, INC.",8307304.79,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2014-05-13,2016-05-08,yes,naics:336611,naics:336611,IGF::OT::IGF ARCO (ARDM-5)FY 14 SERVICE CRAFT OVERHAUL
CONT_AWD_N5005422F3004_9700_N0002421D4114_9700,N5005422F3004,HII FLEET SUPPORT GROUP LLC,8291203.27,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2022-09-01,2023-10-13,yes,naics:336611; psc:1905,naics:336611; psc:1905,MARMC CEMAT SUPPORT
CONT_AWD_N5523620F9910_9700_N0002418D4345_9700,N5523620F9910,HUNTINGTON INGALLS INC,8287899.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2020-03-06,2020-09-18,yes,naics:336611,naics:336611,CODE 490: CVN-71 CIA
CONT_AWD_N3943019C2111_9700_-NONE-_-NONE-,N3943019C2111,"DEFENSE MARITIME SOLUTIONS, INC.",8279260.48,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2019-03-14,2021-03-30,yes,naics:336611,naics:336611,WATER QUALITY SYSTEM
CONT_AWD_N5005421C0004_9700_-NONE-_-NONE-,N5005421C0004,LYON SHIPYARD INC,8277102.41,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2021-06-22,2022-01-10,yes,naics:336611,naics:336611,BASE WORK ITEMS
CONT_AWD_N5523625F9968_9700_N0002421D4114_9700,N5523625F9968,HII FLEET SUPPORT GROUP LLC,8271469.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2025-07-23,2026-07-22,yes,naics:336611; psc:1905,naics:336611; psc:1905,"CODE 460C/CVN. LABOR, MATERIALS, SUBCONTRACTOR, ODCS IN SUPPORT OF SEMAT TASK ORDER 24-M1507"
CONT_AWD_N4002719F0092_9700_N4002717D1001_9700,N4002719F0092,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,8270885.26,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2019-06-28,2019-12-20,yes,naics:336611,naics:336611,"USS NEW YORK (LPD 21) SSP SERM-094-19, EMERGENT WOO"
CONT_AWD_N0002420C2410_9700_-NONE-_-NONE-,N0002420C2410,"SEEMANN COMPOSITES, LLC",8258444.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2020-02-18,2022-08-01,yes,psc:1905,psc:1905,LCAC 100 COMPOSITE COMPONENTS SHIPSETS
CONT_AWD_N3220517C4004_9700_-NONE-_-NONE-,N3220517C4004,"MARINE HYDRAULICS INTERNATIONAL, LLC",8257595.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2017-06-09,2017-11-26,yes,naics:336611,naics:336611,"CHRISTINA MCCLOUD, N104A1 IGF::OT::IGF"
CONT_AWD_N0002425F22A4_9700_N0002422D2270_9700,N0002425F22A4,"METALCRAFT MARINE US, INC.",8246134.2,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2024-11-18,2027-03-28,yes,naics:336612; psc:1940,naics:336612; psc:1940,FORCE PROTECTION SMALL
CONT_AWD_7F19_9700_N0002415G2304_9700,7F19,"AUSTAL USA, LLC",8240725.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2017-07-13,2019-03-31,yes,naics:336611,naics:336611,IGF::CT::IGF POST DELIVERY-BOA ITEM 0001 (MATERIAL)
CONT_AWD_N3225324C0008_9700_-NONE-_-NONE-,N3225324C0008,NORTHROP GRUMMAN SYSTEMS CORPORATION,8236666.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2024-08-07,2026-07-31,yes,naics:336611,naics:336611,SHIP REPAIR
CONT_AWD_N0016724F0263_9700_N0016720D0004_9700,N0016724F0263,"FAIRLEAD BOATWORKS, INC.",8228537.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2024-09-19,2026-09-18,yes,naics:336611,naics:336611,"64PB0706, 0708, 0710 - EXECUTION WORK"
CONT_AWD_N3220526C0502_9700_-NONE-_-NONE-,N3220526C0502,"JAG INDUSTRIAL SERVICES, INC",8228405.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2025-12-08,2026-03-13,yes,naics:336611,naics:336611,USNS GRASP FY26 MID TERM AVAILABILITY
CONT_AWD_0128_9700_N0002405D4204_9700,0128,VSE CORPORATION,8228218.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2009-03-20,2016-06-14,yes,naics:336611,naics:336611,"COMINT VHF/UHF AND HIGH FREQUENCY DIRECTION FINDING SYSTEMS EQUIPMENT, SHIPPING AND INSTALLATION FOR ROMANIA FOR FMS CASE RO-P-LAB"
CONT_AWD_N0002422C2210_9700_-NONE-_-NONE-,N0002422C2210,"WILLARD MARINE, INC.",8199523.59,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2022-09-26,2026-09-21,yes,naics:336612; psc:1940,naics:336612; psc:1940,7 METER RIGID-HULL INFLATABLE BOAT
CONT_AWD_L825_9700_N0002410G4304_9700,L825,ELECTRIC BOAT CORPORATION,8196694.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2011-08-17,2012-09-15,yes,naics:336611; psc:1905,naics:336611; psc:1905,"(N), PNSY-11-005, TRADE SUPPORT"
CONT_AWD_N3904018C0010_9700_-NONE-_-NONE-,N3904018C0010,NORTHROP GRUMMAN SYSTEMS CORPORATION,8191432.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2830', 'description': 'WATER TURBINES AND WATER WHEELS; AND COMPONENTS'}",2018-07-19,2021-05-14,yes,naics:336611,naics:336611,SSTG #1 MATERIAL
CONT_AWD_N3220522C4073_9700_-NONE-_-NONE-,N3220522C4073,ALABAMA SHIPYARD LLC,8180910.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2022-08-09,2022-10-21,yes,naics:336611,naics:336611,"N104B1/PM6, E. RUHLING - MID-TERM AVAILABILITY FOR THE USNS ROBERT E. PEARY."
CONT_AWD_N4215818FSF03_9700_N4215818DS006_9700,N4215818FSF03,L3HARRIS MARITIME SERVICES INC,8174436.05,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2018-06-05,2019-10-25,yes,naics:336611,naics:336611,NON-NUCLEAR PRODUCTION SUPPORT
CONT_AWD_0078_9700_N5005414D1408_9700,0078,HII FLEET SUPPORT GROUP LLC,8173281.37,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2016-03-15,2016-12-29,yes,naics:336611,naics:336611,IGF::CT::IGF - COMNAVAIRPAC CEMAT SUPPORT
CONT_AWD_N4034521F0091_9700_N6264918G0004_9700,N4034521F0091,"MITSUBISHI HEAVY INDUSTRIES, LTD",8161880.56,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2021-06-17,2021-08-15,yes,naics:336611,naics:336611,USNS BIG HORN MID-TERM AVAILABILITY
CONT_AWD_N6449823F3073_9700_N6449821D0018_9700,N6449823F3073,"DELPHINUS ENGINEERING, INC.",8154008.65,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'R425', 'description': 'SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL'}",2023-05-30,2026-06-01,yes,naics:336611,naics:336611,NEW TASK ORDER
CONT_AWD_N4002719F0100_9700_N0002416D4320_9700,N4002719F0100,METRO MACHINE CORP,8153125.99,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2019-09-17,2020-08-20,yes,naics:336611,naics:336611,USS DETROIT SERM-PRES-19-0008 PM (OCONUS)
CONT_AWD_N3225325C0003_9700_-NONE-_-NONE-,N3225325C0003,NORTHROP GRUMMAN SYSTEMS CORPORATION,8127154.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2024-11-26,2026-07-31,yes,naics:336611,naics:336611,SHIP REPAIR
CONT_AWD_N3904018C0005_9700_-NONE-_-NONE-,N3904018C0005,NORTHROP GRUMMAN SYSTEMS CORPORATION,8113319.56,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2830', 'description': 'WATER TURBINES AND WATER WHEELS; AND COMPONENTS'}",2018-04-03,2023-03-15,yes,naics:336611,naics:336611,SSTG #1 FIELD SERVICE
CONT_AWD_N3220523C0002_9700_-NONE-_-NONE-,N3220523C0002,DETYENS SHIPYARDS INC,8106524.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2023-01-05,2023-03-15,yes,naics:336611,naics:336611,N104A1 / PM1 / A. AMORY / USNS LEROY GRUMMAN (T-AO 195) MTA
CONT_AWD_0037_9700_N6554013D0006_9700,0037,"DELPHINUS ENGINEERING, INC.",8098235.35,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'R425', 'description': 'SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL'}",2016-05-12,2020-03-31,yes,naics:336611,naics:336611,IGF::CT::IGF ENGINEERING AND TECHNICAL SERVICES
CONT_AWD_0087_9700_N0002409D4219_9700,0087,"SEAWARD MARINE SERVICES, LLC",8089443.23,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2014-10-06,2015-11-30,yes,naics:336611,naics:336611,SURFPAC ACTIVE HULL CLEANING/INSPECT/MIN IGF::OT::IGF
CONT_AWD_N3220515C1005_9700_-NONE-_-NONE-,N3220515C1005,VIGOR MARINE LLC,8084239.0,DCA,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2015-06-08,2015-08-01,yes,naics:336611,naics:336611,IGF::OT::IGF FY 15 USNS GUADALUPE (T-AO 200) REGULAR OVERHAUL AND DRYDOCKING.
CONT_AWD_N5523625F5003_9700_N0002421D4114_9700,N5523625F5003,HII FLEET SUPPORT GROUP LLC,8073915.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2024-10-10,2026-07-14,yes,naics:336611; psc:1905,naics:336611; psc:1905,CODE 460C- MATERIAL/SUBCONTRACTOR SUPPORT 25-P107
CONT_AWD_N5523618F4014_9700_N0002416D4417_9700,N5523618F4014,HII SAN DIEGO SHIPYARD INC.,8071808.91,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2018-02-08,2018-06-14,yes,naics:336611,naics:336611,IGF::CT::IGF-440_USS CAPE ST GEORGE (CG-71) FISCAL YEAR 18 SCMAV; SSP: TPPC-CG70-SWRMC18-S001
CONT_AWD_N3220519C6700_9700_-NONE-_-NONE-,N3220519C6700,"COLONNA'S SHIP YARD, INCORPORATED",8050000.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2018-10-22,2019-02-01,yes,naics:336611,naics:336611,USNS SPEARHEAD (T-EPF 1) ROH/DD JENKINS; N104B3
CONT_AWD_0228_9700_N4002507D7014_9700,0228,HII FLEET SUPPORT GROUP LLC,8040306.54,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2012-07-26,2013-09-14,yes,naics:336611,naics:336611,COMNAVAIRLANT CARRIER ENGINEERING MAINTENANCE ASSIST TEAM (CEMAT)TECHNICAL/LOGISTIC SUPPORT ONBOARD EAST COAST AIRCRAFT CARRIERS
CONT_AWD_N0002422F22A8_9700_N0002417D2201_9700,N0002422F22A8,GRAVOIS ALUMINUM BOATS LLC,8034866.52,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2022-04-22,2025-11-28,yes,naics:336612; psc:1940,naics:336612; psc:1940,NEAR COASTAL PATROL VESSEL(S) (NCPV(S))
CONT_AWD_N4033923CF011_9700_-NONE-_-NONE-,N4033923CF011,ARAB SHIPBUILDING & REPAIR YARD CO. (ASRY),8031981.75,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2023-06-11,2024-08-24,yes,naics:336611,naics:336611,GENERAL SERVICES FOR SHIP
CONT_AWD_4T22_9700_N0002411G2121_9700,4T22,HUNTINGTON INGALLS INC,8015050.11,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2011-09-27,2012-09-29,yes,naics:336611,naics:336611,P-FMR389-SYS ENGINEERING-LOL
CONT_AWD_N0010421CFA50_9700_-NONE-_-NONE-,N0010421CFA50,ERIE FORGE & STEEL INC,8010376.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2021-09-23,2026-03-11,yes,naics:336612,naics:336612,"SHAFT,SUBMARINE"
CONT_AWD_N6133118F0249_9700_N6133118D0015_9700,N6133118F0249,"HII UNMANNED SYSTEMS, INC",8001973.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-09-28,2020-07-28,yes,psc:2090,psc:2090,BATHYMETRY MAPPING SYSTEM SENSOR SUITE
CONT_AWD_N3220525C1207_9700_-NONE-_-NONE-,N3220525C1207,ALABAMA SHIPYARD LLC,7993257.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2025-09-04,2026-02-12,yes,naics:336611,naics:336611,FY26 BIG HORN DEACTIVATION
CONT_AWD_0022_9700_N4523A12D0005_9700,0022,PUGLIA ENGINEERING INC,7991547.82,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2016-07-08,2017-07-18,yes,naics:336611,naics:336611,IGF::CT::IGF CAISSON 4 DOCKING&MAINTENANCE
CONT_AWD_N6278623F0012_9700_N0002416G2301_9700,N6278623F0012,BATH IRON WORKS CORPORATION,7981962.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2023-05-11,2025-11-03,yes,naics:336611; psc:1905,naics:336611; psc:1905,"PLANNING, ENGINEERING, & MGMT EFFORTS"
CONT_AWD_N4523A20C0801_9700_-NONE-_-NONE-,N4523A20C0801,"FAIRBANKS MORSE, LLC",7981102.88,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2020-07-24,2022-05-07,yes,naics:336611,naics:336611,"INSPECT, OVERHAUL, REPAIR AND TEST"
CONT_AWD_N0002421F4124_9700_N0002419D4114_9700,N0002421F4124,"HEXAGON US FEDERAL, INC",7968965.74,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2021-09-02,2023-05-31,yes,psc:2090,psc:2090,"DELIVERY ORDER IN SUPPORT OF DDG, LPD AND CVN SABER"
