fy,uei,vendor,foreign,amount_M,records
2020,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,9.7196,19
2020,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,9.4956,2
2020,NPJ8VMPXMNC3,"HI AIR KOREA CO., LTD.",Yes,9.4573,2
2020,UAC2KLJM4XY1,TRANSDIGM GROUP INCORPORATED,,9.1935,7
2020,XSNELKL9HL74,"HUTCHINSON MANUFACTURING HOLDINGS, LLC",,9.1055,21
2020,F4XLUSKN1KX1,"ADVANCED INDUSTRIES, INC",,8.7681,2
2020,V1MVHTMMJNV5,"TACTICAL ENGINEERING & ANALYSIS, INC.",,8.7443,5
2020,X4UMAJJTMS97,"GERMANE SYSTEMS, LC",,8.5347,3
2020,KLW3ZYL15493,RAYTHEON COMPANY,,8.1538,18
2020,DPRHABDR4A45,"ATESSA, INC",,6.7713,6
2020,HA12C222DC59,"SKYWORKS SOLUTIONS, INC.",,6.2802,6
2020,CVK8KJNMJL36,AI CONVOY HOLDCO LIMITED,,5.8950,4
2020,XE6GMDJNHQT7,AMPCO-PITTSBURGH CORPORATION,,5.6212,9
2020,CMBCUGPEBNN9,BURTEK HOLDINGS INC.,,5.4830,1
2020,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",,5.3585,17
2020,GKPGD2F1LKL5,"ELLWOOD GROUP, INC.",,5.2894,2
2020,RB1NHMLR5BX9,DUCOMMUN INCORPORATED,,5.0809,11
2020,CF35WM68N343,RAYCO ELECTRONIC MFG.INC.,,4.6880,4
2020,J645RTMFWMW1,"MAXIM EVAPORATORS OF AMERICA, LLC",,4.5858,3
2020,Z6YVC2VB2B45,SASMOS HET TECHNOLOGIES LIMITED,Yes,4.4695,4
2020,FARLM1J6SB25,PRODUCTION ENGINEERING CORPORATION,,4.2994,21
2020,MS9XWCRV8XD8,"RICHLIND METAL FABRICATORS, INC.",,4.2351,41
2020,YA36Z8R2H4T4,"ARROW ELECTRONICS, INC.",,4.2346,34
2020,V1MQFNQB56Z5,RIX INDUSTRIES,,4.0558,5
2020,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,3.7582,6
2020,CMANNFGEFNP6,WARD LEONARD HOLDINGS LLC,,3.5912,4
2020,D942LBXESNH6,VIDEO DISPLAY CORPORATION,,3.4899,5
2020,MXTJBDD1L4T4,"TAYLOR DEVICES, INC.",,3.4146,2
2020,YND8DQMYF5L6,SYSTEMS ENGINEERING & MANAGEMENT COMPANY,,3.3568,5
2020,QEHMNH93DYH6,"INNOVATIVE DEFENSE TECHNOLOGIES, LLC",,3.2536,8
2020,KS1DHJKB2V54,SIGNATURE AVIATION PLC,,3.2514,3
2020,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,3.2240,7
2020,PU9QMDF6FYC6,"TTM TECHNOLOGIES, INC.",,3.1254,36
2020,HLFDNJU7KXJ1,BOGUE SYSTEMS INC.,,3.0664,9
2020,KN4DLHTLNCS8,"OCTOPUS INDUSTRIES, INC.",Yes,3.0536,11
2020,C1UKFVCAPFB6,GLOBAL INNOVATION CORP.,,3.0288,9
2020,C1E2GZE3JAE3,"WESTERN INDUSTRIAL MACHINING, INC.",,2.7710,23
2020,TKJ1TW2YRNL3,MEGGITT PLC,,2.6585,7
2020,FSCFKJMXU1X8,API TECHNOLOGIES CORP.,,2.6347,6
2020,LM35HWEVUPH3,"ADI TECHNOLOGIES, INC.",,2.6283,4
2020,C221PQMU9CN3,QUALITY PACIFIC MANUFACTURING INC.,,2.5975,2
2020,Z89SS59265U9,ESPEY MFG. & ELECTRONICS CORP.,,2.5902,5
2020,JQ22KVJNANT9,SAFRAN,,2.5837,5
2020,RK6GKSXPC8W7,ARNOLD MAGNETICS CORPORATION,,2.4481,8
2020,SRYMAMZMUVC8,ITRON CORPORATION (DEL),,2.3091,5
2020,UADFAUDS5Q14,STAR LAB CORP.,,2.2603,7
2020,CMGLLVFSFYL3,HYBRID SOURCES INC,,2.2455,3
2020,JCVKA8HHMMT5,"FOX VALLEY METAL TECH, INCORPORATED",,2.2398,18
2020,GA9GS8RRMSS9,MAJOR TOOL & MACHINE INC,,2.1810,1
2020,K1K5EKJ2KK29,RHINESTAHL CORPORATION,,2.0259,7
2020,JJMSRWKWWQ87,NIBCO INC.,,1.9656,12
2020,QSXSDASP8FT6,MICROCHIP TECHNOLOGY INCORPORATED,,1.9576,5
2020,HNBVLFD51NM9,"MTK ELECTRONICS, INC.",,1.8431,7
2020,NECUC7NJ1UZ5,"AJ'S POWER SOURCE, INC.",,1.8010,2
2020,HDSAERUQLNZ6,SAMPA KOGYO K.K.,Yes,1.7665,3
2020,WNDYZX3ALFB1,"COMARK, LLC",,1.7613,2
2020,VCFNC31LV829,CRANE CO,,1.7552,12
2020,QATEDMDR46E4,FORTIVE CORPORATION,,1.7140,4
2020,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",,1.6181,9
2020,N1PJDANWUJ61,SCOT FORGE COMPANY,,1.5560,4
2020,H7DBZ25EQ9F6,"DIVERSIFIED MACHINING, INC.",,1.5030,7
2020,L2WVLS5L4WS3,FUTURAMIC TOOL & ENGINEERING COMPANY,,1.4931,8
2020,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,,1.4690,8
2020,CELUQLJ64TZ9,"MARCH ELECTRONICS, INC.",,1.4607,11
2020,JVPJXP6A4DF8,ONEX CORPORATION,,1.4381,7
2020,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",,1.4345,8
2020,Z5S4RT2CF3L3,"MAGNETIKA, INC.",,1.4214,7
2020,MX63C2VRKCJ6,"W. & O. SUPPLY, INC.",,1.4004,4
2020,E1GCYJVH1AP6,TRELLEBORG AB,,1.3865,2
2020,NUL8Z35S3LJ5,"CENTURY TOOL, INC.",,1.3637,13
2020,S6LCKJZGKFZ5,PIONEER MACHINE & TOOL CO. INC.,,1.3411,12
2020,WFM2KCAVDX59,ZURN WATER SOLUTIONS CORPORATION,,1.3147,1
2020,J8WCYWJQKJE9,"AVNET, INC.",,1.2573,21
2020,FMMAEB6M4C29,SEA WIRE AND CABLE INC,,1.2547,5
2020,P2LKC7KAFFR2,"FAIRMOUNT AUTOMATION, INC.",,1.2471,4
2020,Q6U3PVL5BND8,"N T M, INC.",,1.2068,4
2020,FFZLXPAQCMD8,WHITING DOOR MANUFACTURING CORP.,,1.1927,7
2020,GCWKULHML2S3,WÄRTSILÄ OYJ ABP,,1.1908,5
2020,TCCLSQU7ZMW5,ITT INC.,,1.1738,3
2020,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,,1.1608,4
2020,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,,1.1472,4
2020,RYK1M4NGA3V3,"WESCO AIRCRAFT HOLDINGS, INC.",,1.1240,3
2020,S6MCFRNAKXG3,ELECTRO IMPULSE LABORATORY INC.,,1.1025,5
2020,D57NSHMC6Z47,"HUTCHINSON MANUFACTURING, INC.",,1.0537,7
2020,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",,1.0383,4
2020,PE3EGKPBTGX5,"QORVO, INC.",,1.0379,6
2020,SKKACASET588,DYNALEC CORPORATION,,1.0282,14
2020,PNLJW4UFU1A8,"MARK C. POPE ASSOCIATES, INC.",,0.9930,2
2020,NUXWEBNLQA27,MAGNATROL VALVE CORPORATION,,0.9902,1
2020,VN78DKXXYG27,FIKE CORPORATION,,0.9667,3
2020,DLLNRGT5NFX1,"SPARTON PARENT, INC.",,0.9295,5
2020,MXDKLLXB3EK7,"B&G MANUFACTURING CO., INC.",,0.9117,8
2020,KNXCKS7EENP5,SCREW-MATIC CORPORATION,,0.9000,1
2020,ZL86GKAMNA57,GEORGE INDUSTRIES LLC,,0.8847,5
2020,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,,0.8713,8
2020,UTLBMJZK7M61,"MID-CONTINENT ENGINEERING, INC.",,0.8679,6
2020,HTHFAYHMJWT4,"HEILIND ELECTRONICS, INC",,0.8667,8
2020,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,,0.8642,5
2020,N5KEKMFCWUR1,AMETEK INC.,,0.8627,11
2020,KUCSVENEZ834,MEGATRAN INDUSTRIES,,0.8271,1
2020,GME7GBC2EXU9,"MB AEROSPACE STERLING HEIGHTS, INC.",,0.8224,3
2020,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",,0.8078,7
2020,EREJZHBM5MU1,SPIRAX-SARCO ENGINEERING PLC,,0.8056,10
2020,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,,0.8003,5
2020,LNGAZMTYJPL3,THE ENTWISTLE TRUST,,0.7969,3
2020,WJZCK5XK7UC7,GOLDEN STAR TECHNOLOGY INC,,0.7937,1
2020,MCZLJUKD4BD4,ALLEGHENY TECHNOLOGIES INCORPORATED,,0.7904,2
2020,DNA8LAUX38G8,"SCHLEIFRING NORTH AMERICA, LLC",,0.7885,1
2020,JB3FU6NKW1M3,"KRAYDEN, INC.",,0.7722,5
2020,M1GHYDJK9SF5,"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",,0.7690,2
2020,C6JLNHMRYZ84,"TTM TECHNOLOGIES, INC.",,0.7640,2
2020,NMD7DMQSNMK5,"CROWLEY FABRICATING & MACHINING CO., INC.",,0.7591,8
2020,T3WALEGF6NQ2,"MUELLER INDUSTRIES, INC.",,0.7486,4
2020,ZC5JNMHPHWA9,TECHNOLOGY DYNAMICS INC,,0.7337,1
2020,WRKMBA4KC887,"LTI HOLDINGS, INC.",,0.7114,1
2020,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,,0.7105,12
2020,E8JUS56XTDY3,"VISHAY INTERTECHNOLOGY, INC.",,0.7077,9
2020,KNEFNMWXBK39,JO-KELL INC.,,0.6832,4
2020,EWUTYZ9KJMG4,BEL FUSE INC.,,0.6757,13
2020,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,,0.6608,2
2020,QJ58YL55YKF3,"ROCKWELL COLLINS, INC.",,0.6426,3
2020,KVFKXMDCMEK1,CORNING INCORPORATED,,0.6257,7
2020,MDC5LDZKQAM4,BLUE TECH INC.,,0.6210,3
2020,C196SJZ6X6M8,"CIS SECURE COMPUTING, INC.",,0.6182,3
2020,HRWVLG2TBLM3,"BVH, INC.",,0.6160,2
2020,XJXYXCZL36Z4,THE CARLYLE GROUP L P,,0.6061,7
2020,CK4FF75JLQS8,ELECTRO SWITCH BUSINESS TRUST,,0.6036,4
2020,L561LLJK9MM5,APTIV PLC,,0.6011,8
2020,R5RFNWBXMSM7,R.M. PATON NOMINEES PTY. LIMITED,Yes,0.5821,1
2020,F9ZENVS243U3,"SIEMENS INDUSTRY, INC.",,0.5668,2
2020,JCXKM7U9WDR9,DEDICATED COMPUTING LLC,,0.5616,2
2020,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",,0.5344,1
2020,UK6NAHCH8459,"CAROLINA POWER SYSTEMS OF SUMTER, INC.",,0.5344,6
2020,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,0.5291,5
2020,JBMKQ8ZH6FN9,DOVER CORPORATION,,0.5248,5
2020,VN3RY9NGWD83,RAMBUS INC.,,0.5230,1
2020,JMG3R5M8XZH5,FRONTIER ELECTRONIC SYSTEMS CORP.,,0.5077,6
2020,NY2RNWDENUG7,THE JORDAN COMPANY L P,,0.5032,1
2020,J1HRLJ1Q1NT6,"MC2 SABTECH HOLDINGS, INC.",,0.4968,3
2020,GV95CCPKRQX1,"FEDTECH, INC.",,0.4950,9
2020,DV6YQV71ME11,MAR-VAC PRODUCTS INC,,0.4932,4
2020,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",,0.4789,5
2020,WJWTB4K7RQW5,"ASPEC, INC.",,0.4785,3
2020,RBANKF6MUJS9,"EFG HOLDINGS, INC.",,0.4776,3
2020,WLHBRDWEW7T4,"ABACO SYSTEMS, INC.",,0.4632,7
2020,UC6ATRPNJGR2,FCG INC.,,0.4527,2
2020,LYBAK1CL2JK3,"KAPCO, INC.",,0.4494,1
2020,QVVVKBXLM7A1,PACIFIC ALLIANCE CAPITAL INC.,,0.4494,1
2020,LRGLM5X3XQ65,MAGNA MACHINE CO.,,0.4464,3
2020,CFA6Y78KK6Z3,LOGUS MANUFACTURING CORP.,,0.4400,4
2020,XX2WFHJEFB45,"KAMPI COMPONENTS CO., INC.",,0.4386,5
2020,EP2TN3E6Z624,"COASTAL MECHANICAL SYSTEMS, LLC",,0.4380,2
2020,E3NJQ3BDHW89,"FARRELL EQUIPMENT & CONTROLS, INC.",,0.4340,5
2020,D3NDZT2XLW83,"MARINE AIR SUPPLY CO., INC.",,0.4332,4
2020,MMDRDDVELDX8,DANTE VALVE COMPANY INC,,0.4213,5
2020,S1LJCH88WHT5,W.R. DAVIS ENGINEERING LIMITED,Yes,0.4106,1
2020,N62LME8FBJL6,"QED SYSTEMS, INC.",,0.4066,5
2020,SLEPYXMKG1H4,"FLAME ENTERPRISES, INC.",,0.4061,1
2020,EAH2UTWCT3G6,"CPI INTERNATIONAL, INC.",,0.3979,2
2020,N88VHXESBD88,QUASAR POWER & TECHNOLOGIES INC.,,0.3862,1
2020,PG3BKD2UKHB9,DEVICE ENGINEERING INC,,0.3734,2
2020,GZKZJF8DBJJ2,"BRANFORD CASTLE, INC.",,0.3721,1
2020,KB45YQR3KSL5,"MISSISSIPPI SECURITY POLICE, INC.",,0.3657,1
2020,W1NCJ8ATWDN7,EVOQUA WATER TECHNOLOGIES CORP.,,0.3621,2
2020,FC3YWXFNT7U6,SERCO GROUP PLC,,0.3605,6
2020,YBGVF28MA725,TROY TUBE & MANUFACTURING CO.,,0.3591,4
2020,UCNMVD1EMHN4,NORTECH SYSTEMS INCORPORATED,,0.3518,4
2020,PJJPF3BKD7L4,HYDRAFLOW,,0.3514,1
2020,NGPLSKUKAVM5,COSTA PRECISION MANUFACTURING CORP,,0.3388,1
2020,F78NG1ANBSN4,"JAMES WALKER CO.,THE",,0.3382,7
2020,C6C8KS7Y1K76,MIDE TECHNOLOGY CORPORATION,,0.3338,2
2020,U6F2GHCNNH47,HEXCEL CORPORATION,,0.3336,4
2020,CQLFMKPGRUQ3,"TEVET, LLC",,0.3272,1
2020,VFQMKHY7C5J3,WARREN FABRICATING CORPORATION,,0.3215,2
2020,C1B6X8AADFB1,"COMSACO, INC.",,0.3183,1
2020,JRHJJRY6DWK3,"CORNELL-CARR CO., INC.",,0.3180,2
2020,CR5ZGBN84NF3,"DARLING INDUSTRIES, INC.",,0.3158,1
2020,EYXEF9DML9L7,LIDGERWOOD MANUFACTURING COMPANY (INC),,0.3141,2
2020,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,0.3050,3
2020,G5C3YXNRFGG9,"MICROSS COMPONENTS, INC.",,0.3046,3
2020,D8LCXTGXHJJ3,"MASTER MACHINE, INC.",,0.3020,4
2020,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,0.3014,3
2020,W547TUQXJ8Y4,CARVER PUMP COMPANY (INC),,0.2950,1
2020,X5BQPZ4DJ8J5,"PRODUCT DEVELOPMENT ASSOCIATES, INC.",,0.2941,3
2020,DD7KGPMP93C1,HEH HOLDINGS LLC,,0.2904,3
2020,VN4ABZNLWJ59,ABB LTD,,0.2888,2
2020,N8XXNTTKKU55,"ARROW ELECTRONICS, INC.",,0.2884,4
2020,G15JF2TNVBL6,SIGNET MARITIME CORPORATION,,0.2810,1
2020,H3VYQFQRD1D6,"INDUSTRIAL GROUP HOLDINGS, LLC",,0.2794,5
2020,WLC5S23M4NP9,"SGJB BUSINESS HOLDINGS, INC.",,0.2782,3
2020,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,0.2764,4
2020,VYX7EB53JLK5,KEY TRONIC CORPORATION,,0.2763,3
2020,KWAYELLKNP86,GET ENGINEERING CORP.,,0.2728,5
2020,K5WVCD4GUK41,"JLL PARTNERS, LLC",,0.2721,7
2020,NSM9HXQMH5L3,NORCATEC LLC,,0.2703,2
2020,DTZJAQF8NZA1,"L-3 COMMUNICATIONS HOLDINGS, INC.",,0.2702,5
2020,GCXXVQ87VUA8,INTRITEC,,0.2695,6
2020,GPEHQHPNYZ31,ALCO INVESTMENT COMPANY,,0.2695,2
2020,J6G2YP3QZMZ3,"A TO Z MACHINE COMPANY, INC.",,0.2673,1
2020,ESPJNLK2FEK7,ALLIED MOTION TECHNOLOGIES INC.,,0.2595,2
2020,FYLAKMN93AK5,HEWLETT PACKARD ENTERPRISE COMPANY,,0.2549,2
2020,GYFHPKKHRUR9,"PHANTOM PRODUCTS, INC.",,0.2539,1
2020,ESHRLYWCL9C7,SWITCHING POWER INC.,,0.2534,1
2020,KQZ6EABE3Y37,ABRASIVE-FORM INC.,,0.2440,4
2020,XLKTN1TLGB75,ELMA ELECTRONIC AG,,0.2405,3
2020,L6V2CGVQP844,RDF CORPORATION,,0.2397,2
2020,EJBTN791CY87,"SYSTEM COMPONENTS, INC.",,0.2390,2
2020,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",,0.2370,1
2020,VDGQNU1VJC64,XCHANGER MANUFACTURING CORPORATION,,0.2350,1
2020,QFAKS4WUGES3,TCLAD INC,,0.2340,2
2020,GUDSCKALM855,CIZION LLC,,0.2317,3
2020,RE7WMNV9L719,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,,0.2310,4
2020,W8VEAJP8ZNY5,"ARNPRIOR RAPID MANUFACTURING SOLUTIONS, INC.",,0.2303,3
2020,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",,0.2240,3
2020,SR3LHBBRZ6Q1,"CENTRAL PRECISION, INC.",,0.2164,2
2020,KQJTYTVTATY8,"NORTH ATLANTIC INDUSTRIES, INC.",,0.2163,5
2020,P6BAVKDFTH17,AMERIFORGE GROUP INC.,,0.2112,1
2020,MK65JJV6UL95,AB SKF,,0.2103,3
2020,F1KGBDG9RSA7,CONTROLLED MOTION SOLUTIONS INC,,0.2057,4
2020,TZMTECJ51C87,TAT TECHNOLOGIES LTD.,,0.2053,2
2020,D49RVJRMCSJ8,"HABERMAN MACHINE, INC.",,0.2031,4
2020,QRMQQ2U1LVJ3,"SAVINE HOLDING COMPANY, INC.",,0.2030,1
2020,J5FTSL9NDLN5,"M & S MACHINING, INC.",,0.2028,1
2020,EEJPJ342F3P1,"TABET MANUFACTURING COMPANY, INC.",,0.2010,3
2020,YLQMY5SGNE55,3M COMPANY,,0.2006,3
2020,LQJ8L3UFTVX3,"FREQUENCY ELECTRONICS, INC.",,0.1930,1
2020,Q3D6RGR3PLE4,"PHX HOLDINGS, LLC",,0.1923,1
2020,NTREK31GP8N3,KSARIA CORPORATION,,0.1921,4
2020,NFUUN26M2SK7,KUDZU INTERNATIONAL INCORPORATED,,0.1913,3
2020,M8NBRKLUNG51,"OPHIR RF, INC.",,0.1910,1
2020,LYHWX7B8JNF5,HEXAGON AB,,0.1885,2
2020,S3GFGJ1QGAE6,"M.S.M. INDUSTRIES, INC.",,0.1864,2
2020,EDDDNK3ACHM9,"ADVANCED METALS MACHINING, LLC",,0.1863,3
2020,G3ZKBEBM7Z61,AERO METALS INC,,0.1847,1
2020,PY9MEJN3NQ54,AUTOMATED EDM INCORPORATED,,0.1844,1
2020,XFWNM6S1JML3,"AEROSPACE ELITE ELECTRONICS, INC.",,0.1831,5
2020,NGHWB3UFBDZ3,MU-DEL ELECTRONICS LLC,,0.1817,2
2020,KMRUJJMRJSV6,BULL MOOSE TUBE CO,,0.1814,1
2020,RNDDKACH69Z4,MAGNETIKA/EAST LIMITED PARTNERSHIP,,0.1796,1
2020,XD2KRCD9W4A5,P R L INC,,0.1750,2
2020,Z1VWGF454BY7,"OMEGA II., INC.",,0.1711,1
2020,KKRXVDJZQ5V5,KEYSTONE FIRE PROTECTION CO.,,0.1706,3
2020,RJBXUNF9XYX5,THUNDERBOLT SOFTWARE LLC,,0.1677,1
2020,J7JJKMJGC7K1,"NAC GROUP, INC.",,0.1664,1
2020,HFLCXAGYK4U7,GSI CORPORATION,,0.1658,1
2020,DQJGYPJARP66,"TCS INDUSTRIES, INC.",,0.1639,4
2020,CPSRQJC6C379,"SECURE COMPONENTS, LLC",,0.1619,3
2020,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,,0.1590,2
2020,U4Y5L5RJJA56,"METHODE ELECTRONICS, INC",,0.1579,2
2020,WF9TN8AWH8K5,HEICO CORPORATION,,0.1544,3
2020,KHN9PQ6VZ756,"MIDSTATE INDUSTRIAL SUPPLY, INC.",,0.1544,1
2020,SGSBHJMN78B6,"COMMERCE BANCSHARES, INC.",,0.1527,1
2020,XEZ6K1KLTZ99,"WULCO, INC.",,0.1477,1
2020,DUBENSKH21G8,"WOOLF AIRCRAFT PRODUCTS, INC.",,0.1458,1
2020,JHRUTRMQGW17,GENERAL DYNAMICS CANADA LTD,Yes,0.1453,1
2020,KUKPX32K6YM1,TWIN CITY GEAR CO.,,0.1428,3
2020,D5MKKBGXFN54,HERMETIC SOLUTIONS GROUP INC.,,0.1403,3
2020,QT9LCNSYE637,MATERION CORPORATION,,0.1401,2
2020,CAKCE9S4WL78,"AZTEC GLOBAL SOLUTIONS, INC.",,0.1398,3
2020,X9C7KVWCMQJ6,"VALKYRIE ENTERPRISES, INC.",,0.1384,2
2020,JKM7K2CCW6U9,"DELTA INFORMATION SYSTEMS, INC.",,0.1373,3
2020,G9KGAU9Q4D97,AIR COMPONENTS INC,,0.1372,3
2020,JM6RNJN59UK4,"SMT, CORP.",,0.1369,2
2020,F9SDJAZFTLG6,"HUNTINGTON INGALLS INDUSTRIES, INC.",,0.1361,3
2020,VP7EM3WJPGF3,"WACO PRODUCTS, INC.",,0.1346,2
2020,EWZBB5D1RFQ8,"INERTIA SWITCH, INC.",,0.1341,2
2020,J6DMEL935CD1,XYLEM INC.,,0.1328,1
2020,EMWNEBK3BGD9,A PAPISH INCORPORATED,,0.1285,1
2020,QM7GAR7U8NK3,AIRBUS SE,,0.1276,1
2020,MDQZKU7HV7L8,"EBY GROUP, LLC, THE",,0.1259,1
2020,JU7ZGUDEJA79,RAILWAY SPECIALTIES CORPORATION,,0.1254,2
2020,K3URF4HUNQS5,"GLOBAL, INCORPORATED",,0.1250,3
2020,HG3VKBQEG5K4,"MOBILEMATICS, INC.",,0.1244,2
2020,SJJDMJLYX997,MAMMOET NORTHERN USA INC.,,0.1241,4
2020,LBP6VZX2ZBV4,"JC MACHINE, INC.",,0.1239,1
2020,UWTUDYBNL9D9,CEC COMPUTING INC,,0.1226,2
2020,KU7HKQWY7JD3,LOAR GROUP INC.,,0.1223,1
2020,UV1TAZREC7S7,H. M. CRAGG CO.,,0.1221,2
2020,FMHAF7KDLFD5,"SYSTEL, INC.",,0.1215,1
2020,ENBUEP29N149,ANNA HOLDING AG,,0.1200,1
2020,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC",,0.1186,2
2020,KHJBQNXK37Q5,"ROCHESTER ELECTRONICS, LLC",,0.1178,3
2020,WUQGPNATWJM3,"C MACHINE CO, INC",,0.1172,3
2020,WPDLRZ9LA4Z7,"PHILADELPHIA PIPE BENDING COMPANY, THE",,0.1170,3
2020,EVCQR1MMZN15,ADVENT DESIGN CORPORATION,,0.1165,2
2020,EBVDXESS8KZ3,"TECHNICORP INTERNATIONAL II, INC.",,0.1146,1
2020,R54LM1P25K23,PORTABLE STORAGE CORP,,0.1141,1
2020,V16LFA3JDR14,LIMITORQUE CORPORATION,,0.1130,1
2020,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,0.1128,1
2020,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,,0.1120,1
2020,ZAS1Y8LV2653,"APPLIED AVIONICS, INC.",,0.1118,2
2020,HQDAAL1XU6E4,"METLFAB, INC.",,0.1084,1
2020,V7GQF5M7C667,"SOUTHERN GEAR & MACHINE, INC.",,0.1075,2
2020,H5LMK955XVK1,"TPG CAPITAL MANAGEMENT, L.P.",,0.1071,2
2020,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,,0.1066,2
2020,DQLZFV6PFCB9,"TATE ANDALE, LLC",,0.1053,2
2020,GSBVJ9K2EJY5,"B.J.G. ELECTRONICS, INC.",,0.1046,2
2020,FGRKX2N2WAE4,MILITARY AND COMMERCIAL FASTENERS CORP.,,0.1046,1
2020,Q4J5MACCLQR3,MICRO MODE PRODUCTS INC,,0.1006,2
2020,V6MCMV4KM841,"ELECTRO ENTERPRISES, INC.",,0.0997,3
2020,LSGYNGHKB863,DEBAN ENTERPRISES INC,,0.0996,2
2020,C8RHMP5H2FR7,"PNY TECHNOLOGIES, INC.",,0.0982,3
2020,U5DEVLMH9KR8,"FEDERAL DEFENSE SOLUTIONS, INC.",,0.0960,1
2020,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",,0.0952,3
2020,RBH1T4FLDYN5,A & A MACHINE CO INC,,0.0946,1
2020,GRFDMDJVVU36,RAVE GEAR LLC,,0.0945,1
2020,C8V6T36LW557,"AEGIS POWER SYSTEMS, INC.",,0.0944,3
2020,Y2Y9A5LJ6K28,"MINNESOTA WATERJET, INC.",,0.0932,2
2020,UZ6EFJJNEFT3,EACO CORPORATION,,0.0929,2
2020,NSFAYV7YAJB1,SPECTRIS PLC,,0.0914,1
2020,HME8LJBLMUU3,"JET-TEK, LLC",,0.0886,1
2020,GVHULJ2VMWE9,"PRESIDIO COMPONENTS, INC.",,0.0884,1
2020,LU7KP9UJJ5L7,"WESCO INTERNATIONAL, INC.",,0.0884,1
2020,V9R2CLBD15V4,QPC FIBER OPTIC LLC,,0.0874,1
2020,J3TKCN6S76D6,ORACLE CORPORATION,,0.0858,1
2020,NU2UC8MX6NK1,"BOEING COMPANY, THE",,0.0838,2
2020,PR7QMALR6TN4,COMPUTER CONVERSIONS CORPORATION,,0.0836,2
2020,KAKSX3NT9AN7,"NORTHEASTERN ELECTRONICS CO, INC",,0.0831,1
2020,M4ELQDG7JLM5,"BUFFALO PUMPS, INC.",,0.0827,1
2020,N7MCTKMCTYQ3,"PAYTON AMERICA, INC.",,0.0813,1
2020,E5NZAXG4MNB7,"MURRAY BENJAMIN ELECTRIC COMPANY, LIMITED PARTNERSHIP",,0.0802,1
2020,H6BWMHGJ5AF5,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",,0.0798,1
2020,J5AJWFZ9H8Q6,"MCNALLY INDUSTRIES, LLC",,0.0791,2
2020,HNJDANSKDZK9,"SPECTRONICS, INC.",,0.0791,2
2020,C2Q8RQFNXJJ3,"ATF, INC",,0.0790,2
2020,YC2MMREDU3N1,RUGGED INFORMATION TECHNOLOGY EQUIPMENT CORPORATION,,0.0786,2
2020,NGE4ALP2M661,"WEAVER SUPPLY COMPANY, LLC",,0.0785,2
2020,QN84GSHNM1M7,"BACHARACH, INC.",,0.0785,1
2020,YA8KKBJ6JSW7,KEMET CORPORATION,,0.0775,2
2020,RF2BMJ23CUK5,"E & A PRODUCTS, INC.",,0.0769,2
2020,PB11V1KH3KV4,SOUTHWEST RESEARCH INSTITUTE,,0.0760,2
2020,MM1KA2UN7L95,"CNI SALES, INC.",,0.0757,1
2020,ENBFG8HHWTA9,"WAVELINE, INCORPORATED",,0.0756,2
2020,FK4DADNKNCR5,"ATLAS MACHINE COMPANY, INC.",,0.0748,2
2020,N5GGEFGLXQK1,"COMSONICS, INC.",,0.0746,1
2020,LVSBF1JHVJG5,"QUALASTAT ELECTRONICS, INC.",,0.0742,2
2020,D9RNKMTKSGJ6,"QUALITY SUPPORT, LLC",,0.0742,1
