generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_W9127N23F0074_9700_W9127N23G0002_9700,W9127N23F0074,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",12913297.98,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2023-09-01,2024-03-15,yes,naics:336611,naics:336611,ESSAYONS SHIP REPAIR AND OVERHAUL FY24
CONT_AWD_W912EQ19C0015_9700_-NONE-_-NONE-,W912EQ19C0015,"CONRAD SHIPYARD, L.L.C",12676852.42,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2019-09-27,2020-12-14,yes,naics:336611,naics:336611,FY 19 REPAIRS FOR THE 5801 DRYDOCK
CONT_AWD_W912CH25FA127_9700_W56HZV21DL003_9700,W912CH25FA127,"COLONNA'S SHIP YARD, INCORPORATED",12363315.01,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2025-08-27,2026-03-27,yes,keyword; naics:336611,logistic support vessel; naics:336611,LOGISTICS SUPPORT VESSEL 1 STATEMENT OF WORK
CONT_AWD_W912BU24C0040_9700_-NONE-_-NONE-,W912BU24C0040,SOUTHWEST SHIPYARD LP,12292904.22,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2024-09-27,2026-08-13,yes,naics:336611,naics:336611,FOUR (4) REVETMENT BARGES
CONT_AWD_0006_9700_W912BU07G0001_9700,0006,"COLONNA'S SHIP YARD, INCORPORATED",12200000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2016-06-29,2018-06-19,yes,naics:336611,naics:336611,IGF::CT::IGF DREDGE MCFARLAND REPAIR AND OVERHAUL
CONT_AWD_W912BU22C0043_9700_-NONE-_-NONE-,W912BU22C0043,SOUTHWEST SHIPYARD LP,11947146.47,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2022-09-21,2025-12-15,yes,naics:336611,naics:336611,CRANE BARGE
CONT_AWD_0006_9700_W56HZV16D0061_9700,0006,SERCO INC,11884509.48,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1915', 'description': 'CARGO AND TANKER VESSELS'}",2018-07-31,2024-09-28,yes,naics:336611,naics:336611,AWARD OF VESSEL 4 (LCU 2017) SLEP EFFORT (DELIVERY ORDER 0006)
CONT_AWD_W912BU13C0062_9700_-NONE-_-NONE-,W912BU13C0062,HORIZON SHIPBUILDING INC,11847648.91,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2013-09-27,2015-08-19,yes,naics:336611; psc:1990,naics:336611; psc:1990,"CONSTRUCT, TEST AND DELIVER"
CONT_AWD_W9127N25FA046_9700_W9127N23G0002_9700,W9127N25FA046,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",11762902.39,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2025-12-03,2026-03-27,yes,naics:336611,naics:336611,FY 26 DREDGE ESSAYONS OVERHAUL
CONT_AWD_W912BU24C0020_9700_-NONE-_-NONE-,W912BU24C0020,"CONRAD ORANGE SHIPYARD, INC.",11671800.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2024-09-12,2025-04-26,yes,naics:336611,naics:336611,CELRE DECK CARGO BARGE #2
CONT_AWD_W56HZV22FL1A3_9700_W56HZV21DL002_9700,W56HZV22FL1A3,BAY SHIP & YACHT CO,11563080.34,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2022-09-13,2023-10-13,yes,keyword; naics:336611,logistic support vessel; naics:336611,LOGISTICS SUPPORT VESSEL 4 ON CONDITION CYCLIC MAINTENANCE
CONT_AWD_W56HZV20FL205_9700_W911S016D0001_9700,W56HZV20FL205,BAY SHIP & YACHT CO,11362025.01,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2020-08-14,2021-09-10,yes,naics:336611,naics:336611,LSV-7 OCCM
CONT_AWD_W912BU19C0065_9700_-NONE-_-NONE-,W912BU19C0065,"THOMA-SEA MARINE CONSTRUCTORS, L.L.C.",11189522.84,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1930', 'description': 'BARGES AND LIGHTERS, CARGO'}",2019-09-30,2023-08-25,yes,naics:336611,naics:336611,DAVIS BARGE REPLACEMENT
CONT_AWD_W9127N17F0132_9700_W9127N15G0002_9700,W9127N17F0132,VIGOR MARINE LLC,10987564.89,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2017-09-29,2018-03-30,yes,naics:336611,naics:336611,IGF::OT::IGF USACE DREDGE ESSAYONS SHIP REPAIR AND OVERHAUL
CONT_AWD_W9127N21C0048_9700_-NONE-_-NONE-,W9127N21C0048,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",10686047.95,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2021-09-30,2022-04-11,yes,naics:336611,naics:336611,ESSAYONS SHIP REPAIR AND OVERHAUL
CONT_AWD_W912QR23C0014_9700_-NONE-_-NONE-,W912QR23C0014,"C. J. MAHAN CONSTRUCTION COMPANY, LLC",10663209.8,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2023-06-22,2026-02-27,yes,naics:336611,naics:336611,"DRY DOCKING, MAINTENANCE, AND REPAIR WORK ON A CRANE BARGE USED FOR MAINTENANCE AT THE OLMSTED LOCK AND DAM FOR THE CORPS OF ENGINEERS, LOUISVILLE DISTRICT."
CONT_AWD_W9127N24F0102_9700_W9127N24G0002_9700,W9127N24F0102,VIGOR MARINE LLC,10623819.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2024-12-04,2025-06-01,yes,naics:336611,naics:336611,ESSAYONS REPAIR AND OVERHAUL
CONT_AWD_W912QR19C0003_9700_-NONE-_-NONE-,W912QR19C0003,"CONRAD SHIPYARD, L.L.C",10572232.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2018-11-02,2020-12-31,yes,naics:336611,naics:336611,THE PURCHASE OF THE BACKUP BARGE TO BE USED AT OLMSTED LOCK AND DAM FOR AS A BACKUP WICKET LIFTER.
CONT_AWD_0001_9700_W912BU14G0002_9700,0001,"CONRAD SHIPYARD, L.L.C",10355654.1,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2014-05-14,2015-08-12,yes,naics:336611,naics:336611,IGF::OT::IGF -NASA BARGE PEGASUS ALTERATIONS. THE CONTRACTOR SHALL LENGTHEN THE BARGE AND PERFORM SYSTEM UPGRADES AS DESCRIBED IN THE SPECIFICATION.
CONT_AWD_W9127N20F0003_9700_W9127N19G0002_9700,W9127N20F0003,VIGOR MARINE LLC,10352722.63,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2019-10-28,2020-04-01,yes,naics:336611,naics:336611,ESSAYONS SHIP REPAIR AND OVERHAUL
CONT_AWD_0002_9700_W911S016D0008_9700,0002,VIGOR MARINE LLC,10262843.42,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2016-04-15,2018-03-23,yes,naics:336611; psc:1905,naics:336611; psc:1905,LSV-7 OCCM. SCHEDULED MAINTENANCE TO BRING THE VESSEL TO AN FMC STATUS.
CONT_AWD_W912BU10C0031_9700_-NONE-_-NONE-,W912BU10C0031,HORIZON SHIPBUILDING INC,10226567.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1921', 'description': 'TUGS AND TOWBOATS'}",2010-08-25,2013-06-19,yes,naics:336612,naics:336612,2730 MVM STRONG REPLACEMENT
CONT_AWD_W912BU10C0051_9700_-NONE-_-NONE-,W912BU10C0051,"STEELWAYS, INC.",10195091.86,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1955', 'description': 'DREDGES'}",2010-09-30,2016-09-29,yes,naics:336611,naics:336611,"MDC 2800 SNAG BARGE CONSTRUCT,TEST&DELIV"
CONT_AWD_W912BU21C0039_9700_-NONE-_-NONE-,W912BU21C0039,"CONRAD SHIPYARD, L.L.C",10109417.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1950', 'description': 'FLOATING DRYDOCKS'}",2021-07-23,2024-01-23,yes,naics:336611,naics:336611,FLOATING DRY DOCK
CONT_AWD_W9127N22F0054_9700_W9127N20G0002_9700,W9127N22F0054,VIGOR MARINE LLC,10046780.25,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2022-08-12,2023-03-02,yes,naics:336611,naics:336611,ESSAYONS SHIP REPAIR AND OVERHAUL
CONT_AWD_W56HZV22FL129_9700_W56HZV21DL003_9700,W56HZV22FL129,"COLONNA'S SHIP YARD, INCORPORATED",9970637.56,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2022-07-15,2023-08-30,yes,keyword; naics:336611,logistic support vessel; naics:336611,LOGISTIC SUPPORT VESSEL 2 ON CONDITION CYCLIC MAINTENANCE
CONT_AWD_W912QR20C0002_9700_-NONE-_-NONE-,W912QR20C0002,"THOMA-SEA MARINE CONSTRUCTORS, L.L.C.",9955387.82,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '3950', 'description': 'WINCHES, HOISTS, CRANES, AND DERRICKS'}",2019-10-31,2024-04-30,yes,naics:336611,naics:336611,OLMSTED TOWBOAT PURCHASE
CONT_AWD_0011_9700_W911S012D0006_9700,0011,VIGOR MARINE LLC,9697451.28,DO,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2014-04-15,2015-03-15,yes,naics:336611; psc:1905,naics:336611; psc:1905,LSV-4 OCCM
CONT_AWD_0001_9700_W9127N15G0002_9700,0001,VIGOR MARINE LLC,9683122.28,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2016-09-30,2017-05-15,yes,naics:336611,naics:336611,IGF::OT::IGF DREDGE ESSAYONS SHIP REPAIR AND OVERHAUL
CONT_AWD_W912BU16C0035_9700_-NONE-_-NONE-,W912BU16C0035,"CONRAD SHIPYARD, L.L.C",9644549.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1930', 'description': 'BARGES AND LIGHTERS, CARGO'}",2016-07-29,2018-10-19,yes,naics:336611,naics:336611,"CONSTRUCT, TEST, AND DELIVER"
CONT_AWD_W912BU23C0033_9700_-NONE-_-NONE-,W912BU23C0033,"CONRAD SHIPYARD, L.L.C",9614713.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2023-09-18,2026-02-28,yes,naics:336611,naics:336611,SPUD BARGE
CONT_AWD_W912CH25FA065_9700_W56HZV21DL002_9700,W912CH25FA065,BAY SHIP & YACHT CO,9519848.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2025-06-30,2026-05-15,yes,keyword; naics:336611,logistic support vessel; naics:336611,PROGRAMMED REPAIRS TO THE LOGISTICS SUPPORT VESSEL 7
CONT_AWD_W912BU21C0014_9700_-NONE-_-NONE-,W912BU21C0014,STERLING SHIPYARD LP,9193498.99,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2021-01-22,2023-11-01,yes,naics:336611,naics:336611,ONE (1) STEEL INLAND RIVER(S) BARGE THAT CAN HOLD/PAIRED WITH A CRAWLER CRANE
CONT_AWD_W15QKN25FA338_9700_47QRCA25DS177_4732,W15QKN25FA338,"TOTAL TECHNOLOGY, INC",9002049.88,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'R425', 'description': 'SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL'}",2025-09-09,2026-09-08,yes,naics:336611,naics:336611,"ENGINEERING SERVICES RELATED TO HARDWARE AND SOFTWARE ARE REQUIRED TO CONTINUE DEVELOPMENT OF DIAGNOSTIC SOFTWARE AND TPSS TO SUPPORT WEAPONS SYSTEMS CURRENTLY IN THE FIELD, WHICH WILL HELP SUPPORT READINESS FUNCTIONS OF THOSE WEAPONS SYSTEMS."
CONT_AWD_W56HZV23FL106_9700_W56HZV21DL008_9700,W56HZV23FL106,LYON SHIPYARD INC,8886005.49,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2023-07-07,2024-03-22,yes,naics:336611,naics:336611,LSV 5 OCCM
CONT_AWD_W912BU22C0023_9700_-NONE-_-NONE-,W912BU22C0023,"SUPERIOR MARINE WAYS, INC",8748753.78,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2022-06-24,2026-08-13,yes,naics:336611; psc:1925,naics:336611; psc:1925,R3F TOWBOAT REPLACEMENT
CONT_AWD_W912BU19C0048_9700_-NONE-_-NONE-,W912BU19C0048,"METAL TRADES, LLC",8723925.57,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2019-09-30,2022-11-30,yes,naics:336611; psc:1990,naics:336611; psc:1990,"CONSTRUCT, TEST, AND DELIVER FLOATING CRANE BARGE"
CONT_AWD_0001_9700_W911S013D0002_9700,0001,"COLONNA'S SHIP YARD, INCORPORATED",8539460.85,DO,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2013-02-11,2015-09-18,yes,naics:336611; psc:1925,naics:336611; psc:1925,VESSEL REPAIRS/MODIFICATIONS
CONT_AWD_W912EQ25CA001_9700_-NONE-_-NONE-,W912EQ25CA001,"CONRAD SHIPYARD, L.L.C",8446908.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'R799', 'description': 'SUPPORT- MANAGEMENT: OTHER'}",2025-06-03,2026-12-10,yes,naics:336611,naics:336611,"THE U.S. ARMY CORPS OF ENGINEERS, MEMPHIS DISTRICT ON BEHALF OF THE MARINE DESIGN CENTER (MDC), IS PROCURING A STEEL-HULLED DECK BARGE. THE BARGE WILL BE USED AS A LANDING BARGE TO SUPPORT THE ENSLEY ENGINEER YARD (EEY) IN MEMPHIS, TENNESSEE."
CONT_AWD_W56HZV20F0279_9700_W56HZV17D0086_9700,W56HZV20F0279,VIGOR WORKS LLC,8424468.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2020-04-27,2023-01-31,yes,naics:336611; psc:1990,naics:336611; psc:1990,LOGISTICS PRODUCTS AWARD FROM BASE CONTRACT
CONT_AWD_W912BU25CA012_9700_-NONE-_-NONE-,W912BU25CA012,SOUTHWEST SHIPYARD LP,7929460.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1935', 'description': 'BARGES AND LIGHTERS, SPECIAL PURPOSE'}",2025-07-28,2027-04-15,yes,naics:336611,naics:336611,MFC 3289 REVETMENT BARGES FY25
CONT_AWD_W56HZV20FL138_9700_W911S016D0015_9700,W56HZV20FL138,LYON SHIPYARD INC,7691721.38,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2020-07-22,2021-05-04,yes,naics:336611,naics:336611,LSV 1 OCCM-DEFINITE AND INDEFINITE ITEMS
CONT_AWD_W56HZV18FL216_9700_W911S016D0001_9700,W56HZV18FL216,BAY SHIP & YACHT CO,7289430.63,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2018-03-22,2018-09-28,yes,naics:336611; psc:1905,naics:336611; psc:1905,LSV 4 VESSEL OCCM REPAIRS/MODIFICATIONS
CONT_AWD_W912EQ19C0014_9700_-NONE-_-NONE-,W912EQ19C0014,"CONRAD SHIPYARD, L.L.C",7286200.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1930', 'description': 'BARGES AND LIGHTERS, CARGO'}",2019-09-27,2023-12-29,yes,naics:336611,naics:336611,BANK GRADING CRANE
